pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_sel,norm_scale,no_samp",0,"(0, 20)",10329,0.1958405545927208,-1.0,0.605504587155963,0.7550772367286123,0.31200897867564564,0.36776859504132253,0.5526315789473691,0.4760273972602744,0.3573722557760523
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",0,"(0, 20)",10329,0.7840407014144467,0.17331748395595276,0.5972163658941179,1.3103202951438806,0.19807320127504566,0.19090421409257546,0.2096709927140255,0.2004194170975768,0.19807320127504568
"woe_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(0, 20)",10329,0.8158007432023795,0.16686606472160587,0.603316213529157,1.4445928010339857,0.20205135233918145,0.2030607969386851,0.20006396198830426,0.20163699365402585,0.2020513523391815
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",0,"(0, 20)",10329,0.8426277447778254,0.14336560123506625,0.7144901464739929,1.5659512354646243,0.2256716008771928,0.22051796143505625,0.2345577485380115,0.22766789625875036,0.2256716008771929
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0,"(0, 20)",10329,0.7794290560042227,0.1870423022879701,0.5780700667850641,1.3076188262817403,0.1982866575591985,0.19967158728648346,0.1959528688524591,0.1978419143757552,0.1982866575591985
"loo_enc,median_imp,k_best_sel,no_scale,under_samp",0,"(0, 20)",10329,0.8237095220843472,0.15778635782748718,0.6593956717328815,1.4816254896309682,0.21292489035087728,0.21019862379536147,0.21733369883040934,0.21385303089973526,0.21292489035087728
"onehot_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0,"(0, 20)",10329,0.8261457552467888,0.17385424475321096,0.6530963302752295,1.5441817336063048,0.22523757309941506,0.23386356586776905,0.2081505847953216,0.22150942055269912,0.22523757309941494
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0,"(0, 20)",10329,0.3301744602907372,-1.0,0.4316966040662736,0.6730160485107182,0.3320525956284152,0.3096437071032536,0.3909949908925319,0.3528935579976688,0.3320525956284153
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0,"(0, 20)",10329,0.8770987647506862,0.06641012836706522,0.8085206914202471,1.5870107199102774,0.19865319865319886,0.2507552870090635,0.27485380116959096,0.2630014858841005,0.21301888601284652
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",0,"(0, 20)",10329,0.8190102956303782,0.18098970436962186,0.6578268348623852,1.5371768037532063,0.2303088450292396,0.240663450729366,0.20965826023391806,0.2257553211679515,0.23030884502923954
"onehot_enc,median_imp,over_samp,no_scale,no_sel",1,"(0, 20)",10329,0.765683097723748,0.18545107542476427,0.5749293332921371,1.2177615685722891,0.18910803734061926,0.1834668503529467,0.1980020491803279,0.1908231527172311,0.18910803734061932
"loo_enc,median_imp,no_samp,k_best_sel,max_abs_scale",1,"(0, 20)",10329,0.9222035788009592,0.03796703075248881,0.8721502539670051,1.7192537677371855,0.1975308641975312,0.2422360248447203,0.28654970760233905,0.2650602409638553,0.21431310516729013
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",1,"(0, 20)",10329,0.8190102956303782,0.18098970436962186,0.6578268348623852,1.5371768037532063,0.2303088450292396,0.240663450729366,0.20965826023391806,0.2257553211679515,0.23030884502923954
"woe_enc,median_imp,no_sel,under_samp,min_max_scale",1,"(0, 20)",10329,0.8158007432023795,0.16686606472160587,0.603316213529157,1.4445928010339857,0.20205135233918145,0.2030607969386851,0.20006396198830426,0.20163699365402585,0.2020513523391815
"onehot_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",1,"(0, 20)",10329,0.8335021448038471,0.16649785519615304,0.666427752293578,1.5624159742688954,0.22404970760233905,0.2298034876322409,0.21239948830409355,0.22147664428290795,0.2240497076023391
"count_enc,most_freq_imp,no_scale,no_sel,over_samp",1,"(0, 20)",10329,0.7871582665050278,0.17059669978506045,0.6057783196285759,1.3168864630283856,0.1981301229508197,0.1907888797567209,0.2100125227686704,0.2005361957607171,0.1981301229508197
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",1,"(0, 20)",10329,0.8426277447778254,0.14336560123506625,0.7144901464739929,1.5659512354646243,0.2256716008771928,0.22051796143505625,0.2345577485380115,0.22766789625875036,0.2256716008771929
"onehot_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",1,"(0, 20)",10329,0.8261457552467888,0.17385424475321096,0.6530963302752295,1.5441817336063048,0.22523757309941506,0.23386356586776905,0.2081505847953216,0.22150942055269912,0.22523757309941494
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",1,"(0, 20)",10329,0.7840407014144467,0.17331748395595276,0.5972163658941179,1.3103202951438806,0.19807320127504566,0.19090421409257546,0.2096709927140255,0.2004194170975768,0.19807320127504568
