pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,most_freq_imp,k_best_sel,no_scale,no_samp",0,"(0, 10)",94099,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"ordinal_enc,mean_imp,min_max_scale,no_sel,over_samp",0,"(0, 10)",94099,0.1958420588502635,1.5589357014543257,0.2020164824689643,0.3384417885743088,0.3322000681663258,0.3258927393726336,0.3503173994546693,0.338332991243877,0.3322000681663257
"count_enc,median_imp,no_samp,no_sel,norm_scale",0,"(0, 10)",94099,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,most_freq_imp,min_max_scale,no_sel,no_samp",0,"(0, 10)",94099,0.0768830833390167,1.3758509759133992,0.0502352593192128,0.0566531949161456,0.0884218155462945,0.015286171347316,0.2519578719956787,0.1497851442602822,0.1289100880087462
"onehot_enc,mean_imp,k_best_sel,min_max_scale,no_samp",0,"(0, 10)",94099,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",0,"(0, 10)",94099,0.1563894864868476,1.4400234852282157,0.1019802503981878,0.2283777965154466,0.2588673879287064,0.2380272157987404,0.2986345530650823,0.2695892245250131,0.2588673879287063
"count_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0,"(0, 10)",94099,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,median_imp,over_samp,max_abs_scale,k_best_sel",0,"(0, 10)",94099,0.1972217919991977,1.577925727619781,0.189420455394926,0.339347088174879,0.3292646557600543,0.3196508519371601,0.3559219495569189,0.3382873550825441,0.3292646557600543
"count_enc,most_freq_imp,quant_scale,no_samp,no_sel",0,"(0, 10)",94099,0.0746361817255775,1.420296374377956,0.055454735151473,0.0692533125960635,0.1308208008697226,0.0480192076830731,0.35754793410748,0.2328281199613027,0.1869539261539449
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0,"(0, 10)",94099,0.1227263625137667,2.455184012663238,0.1741087581666284,0.2483122402658289,0.2839282478709911,0.3434232250963127,0.6778287874696194,0.5677536231884059,0.3814501810558727
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",1,"(0, 10)",94099,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
