pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,median_imp,no_samp,k_best_sel,no_scale",0,"(1, 0, 0, 0)",83321,0.19124903616355665,0.18383930708893464,0.2361903968910556,0.323851088486246,0.1673474401891835,0.2852782764811488,0.4922841474301754,0.4063082544180148,0.2782820413526276
"count_enc,most_freq_imp,under_samp,norm_scale,no_sel",0,"(1, 0, 0, 0)",83321,0.12001631906173453,-1.0,0.7240908608990667,0.7835568021897653,0.2811264507078179,0.2792549591394268,0.2853470539472007,0.28231767546055353,0.281126450707818
"woe_enc,most_freq_imp,over_samp,k_best_sel,min_max_scale",0,"(1, 0, 0, 0)",83321,0.4203780601784933,0.3537899257714241,0.2215535096697784,0.4917998264488324,0.19368837226941746,0.2150270665489341,0.15624810376213588,0.1866987034165293,0.19368837226941746
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",0,"(1, 0, 0, 0)",83321,0.4139442951808763,0.3511260430278315,0.22452015907908507,0.4827165875048091,0.1932819452872168,0.20871628239941095,0.1667873938106796,0.18829366530069305,0.1932819452872168
"count_enc,mean_imp,no_samp,norm_scale,no_sel",0,"(1, 0, 0, 0)",83321,0.02627425494383064,-1.0,0.8184902459711622,0.8256837405499771,0.20555265501673808,0.2506516072980017,0.7800025506950655,0.6598639455782307,0.4016719873216418
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",83321,0.4198771729600947,0.3465687666111824,0.2326685064843453,0.4986363964477337,0.19558271389563106,0.21255570350902211,0.16605797431229768,0.18997417346550455,0.19558271389563106
"count_enc,mean_imp,over_samp,no_sel,norm_scale",0,"(1, 0, 0, 0)",83321,0.12894202483498418,-1.0,0.693133320744992,0.7529813712037076,0.2773775662419094,0.2760304368607028,0.2803878438511327,0.27821649387678377,0.2773775662419093
"woe_enc,median_imp,no_samp,quant_scale,no_sel",0,"(1, 0, 0, 0)",83321,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",0,"(1, 0, 0, 0)",83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"count_enc,median_imp,no_scale,k_best_sel,no_samp",0,"(1, 0, 0, 0)",83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
