pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0,"(0, 20)",36049,0.4011387975097272,-1.0,0.2423429131599081,0.2423429131599081,0.1222235349716445,0.0,0.2444470699432891,0.1392654975873693,0.1222235349716445
"onehot_enc,median_imp,no_sel,under_samp,max_abs_scale",0,"(0, 20)",36049,0.1915075317866419,1.5549879388507322,0.189120536501553,0.3256061224467875,0.3208652612746422,0.3108452006476178,0.3473281798541722,0.3295872608866215,0.3208652612746422
"woe_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0,"(0, 20)",36049,0.4091355416193533,-1.0,0.2268602248423719,0.2268602248423719,0.1129771642808452,0.0,0.2259543285616904,0.1273719409687953,0.1129771642808452
"woe_enc,most_freq_imp,quant_scale,k_best_sel,under_samp",0,"(0, 20)",36049,0.1228402400555781,1.3716134866286585,0.0488606866203243,0.1419466734617286,0.2065048609235754,0.1446348798305935,0.2935331150418579,0.2261871110659833,0.2065048609235754
"onehot_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0,"(0, 20)",36049,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,norm_scale,under_samp,no_sel",0,"(0, 20)",36049,0.5521697719604036,-1.0,0.2563958492731445,0.5937235089036964,0.3004278625438834,0.3093514208991739,0.276789933837429,0.2934735311597376,0.3004278625438834
"count_enc,most_freq_imp,over_samp,k_best_sel,quant_scale",0,"(0, 20)",36049,0.1207943342621502,1.362334283142136,0.0482418080187013,0.1245102051772342,0.1694423142467621,0.1009668194752241,0.2552360259032037,0.1853455841690855,0.1694423142467621
"onehot_enc,median_imp,norm_scale,no_sel,over_samp",0,"(0, 20)",36049,0.5199509125843031,-1.0,0.4150624961696736,0.8619931301253835,0.4373498210633946,0.4386627988361387,0.4266913769597817,0.4327422213653686,0.4373498210633946
"onehot_enc,mean_imp,max_abs_scale,k_best_sel,under_samp",0,"(0, 20)",36049,0.1984463472050236,1.568866921938126,0.2020566154871381,0.3477874475570099,0.341956690521199,0.3360819545507255,0.3598475897920605,0.3481864489625728,0.341956690521199
"woe_enc,mean_imp,norm_scale,k_best_sel,over_samp",0,"(0, 20)",36049,0.511746384188283,-1.0,0.4391059364211459,0.8956232507937032,0.4507817825494204,0.4506516927868108,0.4521664110429449,0.4514114538126434,0.4507817825494204
"woe_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",1,"(0, 20)",36049,0.4091355416193533,-1.0,0.2268602248423719,0.2268602248423719,0.1129771642808452,0.0,0.2259543285616904,0.1273719409687953,0.1129771642808452
"onehot_enc,most_freq_imp,k_best_sel,no_samp,no_scale",1,"(0, 20)",36049,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",1,"(0, 20)",36049,0.4011387975097272,-1.0,0.2423429131599081,0.2423429131599081,0.1222235349716445,0.0,0.2444470699432891,0.1392654975873693,0.1222235349716445
"woe_enc,most_freq_imp,quant_scale,k_best_sel,under_samp",1,"(0, 20)",36049,0.1228402400555781,1.3716134866286585,0.0488606866203243,0.1419466734617286,0.2065048609235754,0.1446348798305935,0.2935331150418579,0.2261871110659833,0.2065048609235754
"onehot_enc,median_imp,no_sel,under_samp,norm_scale",1,"(0, 20)",36049,0.519373552059123,-1.0,0.4199741775057383,0.8711599534373329,0.4408397751822847,0.4421220580038703,0.4297022684310019,0.4359836105385037,0.4408397751822847
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",1,"(0, 20)",36049,0.1032503891636255,1.2960639621477337,0.0303243219771302,0.075383116142801,0.1274752897068847,0.0542935451736349,0.2095709781867757,0.1388792078347766,0.1274752897068847
"onehot_enc,mean_imp,max_abs_scale,k_best_sel,under_samp",1,"(0, 20)",36049,0.1984463472050236,1.568866921938126,0.2020566154871381,0.3477874475570099,0.341956690521199,0.3360819545507255,0.3598475897920605,0.3481864489625728,0.341956690521199
"count_enc,most_freq_imp,over_samp,k_best_sel,quant_scale",1,"(0, 20)",36049,0.1207943342621502,1.362334283142136,0.0482418080187013,0.1245102051772342,0.1694423142467621,0.1009668194752241,0.2552360259032037,0.1853455841690855,0.1694423142467621
"count_enc,most_freq_imp,norm_scale,under_samp,no_sel",1,"(0, 20)",36049,0.5521697719604036,-1.0,0.2563958492731445,0.5937235089036964,0.3004278625438834,0.3093514208991739,0.276789933837429,0.2934735311597376,0.3004278625438834
"count_enc,most_freq_imp,no_scale,under_samp,no_sel",1,"(0, 20)",36049,0.0774924504820225,1.23770045837187,0.004589106794452,0.0290676395762566,0.1456188394544963,0.030980279457112,0.267823386443424,0.1658917961633922,0.1456188394544963
"onehot_enc,mean_imp,norm_scale,k_best_sel,under_samp",2,"(0, 20)",36049,0.5122307908514703,-1.0,0.4378706006120887,0.893978697384705,0.4507472826086955,0.4506507971905388,0.4515933027275181,0.4511247999735218,0.4507472826086955
"woe_enc,most_freq_imp,max_abs_scale,under_samp,k_best_sel",2,"(0, 20)",36049,0.1102518817034979,1.3149055234236484,0.0365771024918447,0.0913139220815938,0.1325234607075344,0.0664948547151926,0.2086694909532812,0.1434445147194216,0.1325234607075343
"onehot_enc,most_freq_imp,no_sel,no_samp,no_scale",2,"(0, 20)",36049,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"count_enc,most_freq_imp,no_scale,under_samp,k_best_sel",2,"(0, 20)",36049,0.0764221230052578,1.237316947175771,0.0056314354243554,0.0284650199816044,0.1473214285714285,0.0276193005044396,0.2740176883607885,0.1686951904092831,0.1473214285714285
"onehot_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",2,"(0, 20)",36049,0.2021640983118599,1.5822176215707215,0.2069050469559082,0.3540283191205471,0.3411564843217449,0.3354766975049916,0.3584206714383094,0.3471523279375427,0.341156484321745
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",2,"(0, 20)",36049,0.1114693146252057,1.3193095766689755,0.0370613401262397,0.0920292405325476,0.1323968741560896,0.0661260314502055,0.2087581015392924,0.1433410840821388,0.1323968741560895
"woe_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",2,"(0, 20)",36049,0.4091355416193533,-1.0,0.2268602248423719,0.2268602248423719,0.1129771642808452,0.0,0.2259543285616904,0.1273719409687953,0.1129771642808452
"woe_enc,most_freq_imp,quant_scale,k_best_sel,under_samp",2,"(0, 20)",36049,0.1228402400555781,1.3716134866286585,0.0488606866203243,0.1419466734617286,0.2065048609235754,0.1446348798305935,0.2935331150418579,0.2261871110659833,0.2065048609235754
"count_enc,most_freq_imp,no_scale,under_samp,no_sel",2,"(0, 20)",36049,0.0774924504820225,1.23770045837187,0.004589106794452,0.0290676395762566,0.1456188394544963,0.030980279457112,0.267823386443424,0.1658917961633922,0.1456188394544963
"onehot_enc,most_freq_imp,k_best_sel,no_samp,no_scale",2,"(0, 20)",36049,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,no_scale,under_samp,k_best_sel",3,"(0, 20)",36049,0.0769939822480763,1.2395384277503052,0.0056279170293741,0.0281515696058031,0.1473847218471509,0.0272190324880184,0.2744649608425601,0.1688416537484331,0.1473847218471509
"onehot_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",3,"(0, 20)",36049,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,most_freq_imp,no_scale,under_samp,no_sel",3,"(0, 20)",36049,0.0774924504820225,1.23770045837187,0.004589106794452,0.0290676395762566,0.1456188394544963,0.030980279457112,0.267823386443424,0.1658917961633922,0.1456188394544963
"onehot_enc,most_freq_imp,k_best_sel,no_samp,no_scale",3,"(0, 20)",36049,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"woe_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",3,"(0, 20)",36049,0.1035701985511893,1.2972993931193602,0.0306723067213083,0.0759327366224346,0.1277937542603953,0.0544419410357419,0.2101099182004089,0.1392599789411407,0.1277937542603953
"onehot_enc,mean_imp,max_abs_scale,k_best_sel,under_samp",3,"(0, 20)",36049,0.1984463472050236,1.568866921938126,0.2020566154871381,0.3477874475570099,0.341956690521199,0.3360819545507255,0.3598475897920605,0.3481864489625728,0.341956690521199
"onehot_enc,mean_imp,norm_scale,k_best_sel,under_samp",3,"(0, 20)",36049,0.5122307908514703,-1.0,0.4378706006120887,0.893978697384705,0.4507472826086955,0.4506507971905388,0.4515933027275181,0.4511247999735218,0.4507472826086955
"onehot_enc,most_freq_imp,no_sel,no_samp,no_scale",3,"(0, 20)",36049,0.0553367994439518,1.2691412742382269,0.006230490197938,0.0104773445964341,0.0996557347345534,0.0123641813413263,0.2881447475020252,0.1726302573760201,0.1463218625035688
"woe_enc,most_freq_imp,max_abs_scale,under_samp,k_best_sel",3,"(0, 20)",36049,0.1102518817034979,1.3149055234236484,0.0365771024918447,0.0913139220815938,0.1325234607075344,0.0664948547151926,0.2086694909532812,0.1434445147194216,0.1325234607075343
"woe_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",3,"(0, 20)",36049,0.1114693146252057,1.3193095766689755,0.0370613401262397,0.0920292405325476,0.1323968741560896,0.0661260314502055,0.2087581015392924,0.1433410840821388,0.1323968741560895
