pipe,gen,reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,median_imp,k_best_sel,no_scale,over_samp",0,accu_dp,71483,0.4345147581509331,0.2825800565362177,0.3829487392925112,0.6450063055596698,0.24817360689724915,0.24232158106384905,0.2595292273462783,0.2510253381161308,0.24817360689724915
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0,accu_dp,71483,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"target_enc,most_freq_imp,no_sel,over_samp,norm_scale",0,accu_dp,71483,0.12443959171968165,-1.0,0.7067490526693259,0.7657353824232875,0.3260264967637541,0.24973842361462356,0.4784031148867311,0.3846830841371481,0.3260264967637541
"onehot_enc,mean_imp,norm_scale,no_sel,under_samp",0,accu_dp,71483,0.26174325167187,-1.0,0.5478557039864291,0.7356994104361384,0.3375197280321388,0.3102483044828984,0.4092610158143094,0.3636535303489818,0.3375197280321389
"onehot_enc,most_freq_imp,k_best_sel,over_samp,max_abs_scale",0,accu_dp,71483,0.4702447468242819,0.2987633076543201,0.31886955748485474,0.6346450159964645,0.20837378640776705,0.23196034260209114,0.1643747471682848,0.19959241267850453,0.20837378640776708
"loo_enc,mean_imp,quant_scale,no_sel,no_samp",0,accu_dp,71483,0.20474388825330256,0.21163291658606515,0.22428193374038635,0.3237028221151079,0.16780811400141293,0.3098704207326826,0.4498150746078303,0.3877377235310817,0.2640863398929124
"ordinal_enc,median_imp,norm_scale,under_samp,k_best_sel",0,accu_dp,71483,0.35432158405037817,-1.0,0.4408264418999152,0.7158256350724674,0.3259618910215534,0.3291702729397708,0.3165392647621478,0.3229215332203152,0.32596189102155343
"onehot_enc,mean_imp,no_scale,no_sel,under_samp",0,accu_dp,71483,0.3815190994746981,0.3912695912591896,0.1626065905962418,0.3940265127194242,0.18736349795944396,0.20162922460998547,0.1634497353653871,0.1829875265474272,0.187363497959444
"ordinal_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0,accu_dp,71483,0.4565088441254373,0.26400395456821696,0.4193989525969704,0.7022833034742896,0.2525008768014284,0.2511194904012439,0.2552647940313736,0.2531998707050814,0.2525008768014284
"woe_enc,median_imp,no_samp,k_best_sel,no_scale",0,accu_dp,71483,0.18204652158420545,0.2393492415494071,0.16679563735327171,0.24799790179980274,0.16089800681797256,0.2769204389574757,0.4621859456701955,0.3831638996562568,0.2637588304402757
