pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_scale,no_sel,no_samp",0,"(0, 20)",83228,0.8316683040987323,0.08047941025703613,0.7540654408000953,1.4193076060422583,0.1863075196408528,0.2300613496932513,0.2660818713450296,0.2485029940119756,0.201346946601476
"ordinal_enc,median_imp,norm_scale,no_samp,k_best_sel",0,"(0, 20)",83228,0.1958405545927208,-1.0,0.605504587155963,0.7550772367286123,0.31200897867564564,0.36776859504132253,0.5526315789473691,0.4760273972602744,0.3573722557760523
"onehot_enc,mean_imp,over_samp,no_sel,no_scale",0,"(0, 20)",83228,0.7693776274113657,0.1821635959183261,0.5791636831993412,1.2293261653930732,0.18916495901639346,0.18306069580221795,0.1987704918032787,0.19102472723950345,0.18916495901639346
"target_enc,median_imp,no_samp,k_best_sel,norm_scale",0,"(0, 20)",83228,0.19410745233968812,-1.0,0.6146788990825692,0.7642515486552176,0.3131313131313135,0.3692946058091284,0.5555555555555564,0.4785591766723841,0.3588342440801459
"count_enc,most_freq_imp,under_samp,no_sel,no_scale",0,"(0, 20)",83228,0.7742849834183989,0.1824929270609691,0.5923392772768438,1.288484732975609,0.20052083333333345,0.19655800636354676,0.20682565789473706,0.2017809145920385,0.20052083333333345
"ordinal_enc,median_imp,k_best_sel,under_samp,norm_scale",0,"(0, 20)",83228,0.3181053088858407,-1.0,0.4504013761467892,0.6819092475858906,0.33164290935672497,0.3038877065321963,0.4020924707602343,0.3567656994408248,0.33164290935672497
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0,"(0, 20)",83228,0.15251299826689768,-1.0,0.7064220183486251,0.8260801380067443,0.2592592592592595,0.2936802973977694,0.4444444444444438,0.37806873977086747,0.2941712204007286
"loo_enc,median_imp,k_best_sel,over_samp,no_scale",0,"(0, 20)",83228,0.8126457766839567,0.17003592158526254,0.6150450262622325,1.4383029797285196,0.20548724954462666,0.2068007949464349,0.20323884335154827,0.205054295712392,0.20548724954462666
"count_enc,mean_imp,quant_scale,over_samp,no_sel",0,"(0, 20)",83228,0.8297887701946579,0.16494953826249842,0.6688458952841528,1.536971933983108,0.22235029599271394,0.2262108180496896,0.2152208561020036,0.2207877969406012,0.22235029599271397
"ordinal_enc,median_imp,k_best_sel,under_samp,no_scale",0,"(0, 20)",83228,0.8198382051145952,0.15880624210662464,0.6740861371421821,1.4849894494868334,0.21966374269005845,0.2164306242821132,0.2251005116959064,0.22086214586950095,0.2196637426900585
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",1,"(0, 20)",83228,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
