pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_scale,no_sel,no_samp",0,"(0, 20)",83228,0.0886362020404876,1.6963230851658044,0.0766087528972692,0.1325624239815701,0.241710454792535,0.2469437652811734,0.5841209829867678,0.4641614474599861,0.3264844860400775
"ordinal_enc,median_imp,norm_scale,no_samp,k_best_sel",0,"(0, 20)",83228,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,mean_imp,over_samp,no_sel,no_scale",0,"(0, 20)",83228,0.1870584628346593,1.5235318702716232,0.1885329206064982,0.3190565779928601,0.3285840576005453,0.3222777564799601,0.3463275391956373,0.3345224999088811,0.3285840576005453
"target_enc,median_imp,no_samp,k_best_sel,norm_scale",0,"(0, 20)",83228,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"count_enc,most_freq_imp,under_samp,no_sel,no_scale",0,"(0, 20)",83228,0.0768686676516447,1.2355375003147513,0.004488659636639,0.0290563883227342,0.1455281190926275,0.0308725329150891,0.2677221172022683,0.1657864799452989,0.1455281190926275
"ordinal_enc,median_imp,k_best_sel,under_samp,norm_scale",0,"(0, 20)",83228,0.2693525975647797,-1.0,0.6078447781178272,0.7391361481050907,0.3762954023764514,0.2285905423126981,0.6483889751552797,0.516967276238426,0.3762954023764513
"onehot_enc,mean_imp,k_best_sel,no_samp,norm_scale",0,"(0, 20)",83228,0.0524930747922436,-1.0,0.9055087987758216,0.9341670705951874,0.3233375611523822,0.3511111111111115,0.9211450175533356,0.8593787623404766,0.4713427882586032
"loo_enc,median_imp,k_best_sel,over_samp,no_scale",0,"(0, 20)",83228,0.1867117369177166,1.6218656896898396,0.1564038269618082,0.3086452786080352,0.3090767723244716,0.2755621651353592,0.3837380708929788,0.3340209994849165,0.3090767723244716
"count_enc,mean_imp,quant_scale,over_samp,no_sel",0,"(0, 20)",83228,0.106809252213071,1.3114298532691917,0.0103786319724449,0.0987401227001223,0.1820307174505794,0.1164183219175906,0.267540047716428,0.19905117141811,0.1820307174505793
"ordinal_enc,median_imp,k_best_sel,under_samp,no_scale",0,"(0, 20)",83228,0.1872705162364356,1.6261383925079895,0.159900765673006,0.3101685512372824,0.310156039022414,0.2764593324700819,0.3855024642182015,0.3354330891394891,0.3101560390224142
"loo_enc,most_freq_imp,under_samp,no_sel,no_scale",1,"(0, 20)",83228,0.076275751904012,1.2337675067148337,0.004176515977048,0.0269300242008001,0.1452327504725897,0.0299374385120615,0.2678655819605724,0.1655334162124846,0.1452327504725897
"count_enc,median_imp,no_scale,no_sel,no_samp",1,"(0, 20)",83228,0.097797936295344,1.7961460997348022,0.0965813803332062,0.1583694443031707,0.2479615872440654,0.2657613967022311,0.5911423170402373,0.4747614917606242,0.3329263050777197
"loo_enc,median_imp,no_scale,over_samp,k_best_sel",1,"(0, 20)",83228,0.1855921509037241,1.6151044116667947,0.1556837240123194,0.3071675546384705,0.3092386673483299,0.2762675106754307,0.382911554192229,0.3338398773614398,0.3092386673483299
"count_enc,mean_imp,no_sel,over_samp,quant_scale",1,"(0, 20)",83228,0.1082157507895028,1.313856250909178,0.011828958045543,0.0995516233953735,0.180225374914792,0.1167010235569248,0.2630708929788683,0.1965051907743083,0.180225374914792
"count_enc,median_imp,under_samp,no_sel,no_scale",1,"(0, 20)",83228,0.1782023079234828,1.552729402312082,0.1555488568828016,0.2886223809940991,0.2984383439103431,0.2726443436131066,0.3551005941128813,0.3163689558250116,0.298438343910343
"loo_enc,most_freq_imp,k_best_sel,over_samp,no_scale",1,"(0, 20)",83228,0.0771610607647778,1.2397308956398827,0.0078141157141967,0.0303910518130478,0.1464574812542603,0.0268352827937823,0.2728634117246079,0.1676524445164723,0.1464574812542603
"loo_enc,median_imp,k_best_sel,over_samp,no_scale",1,"(0, 20)",83228,0.1867117369177166,1.6218656896898396,0.1564038269618082,0.3086452786080352,0.3090767723244716,0.2755621651353592,0.3837380708929788,0.3340209994849165,0.3090767723244716
"loo_enc,median_imp,no_scale,no_sel,no_samp",1,"(0, 20)",83228,0.0886362020404876,1.6963230851658044,0.0766087528972692,0.1325624239815701,0.241710454792535,0.2469437652811734,0.5841209829867678,0.4641614474599861,0.3264844860400775
"target_enc,median_imp,no_samp,k_best_sel,norm_scale",1,"(0, 20)",83228,0.0684210526315789,-1.0,0.8527161438408578,0.876380928903819,0.3019568762456969,0.2035256410256409,0.86578449905482,0.7702796394730758,0.4415493729084591
"count_enc,most_freq_imp,under_samp,no_sel,no_scale",1,"(0, 20)",83228,0.0768686676516447,1.2355375003147513,0.004488659636639,0.0290563883227342,0.1455281190926275,0.0308725329150891,0.2677221172022683,0.1657864799452989,0.1455281190926275
"count_enc,most_freq_imp,under_samp,no_sel,no_scale",2,"(0, 20)",83228,0.0768686676516447,1.2355375003147513,0.004488659636639,0.0290563883227342,0.1455281190926275,0.0308725329150891,0.2677221172022683,0.1657864799452989,0.1455281190926275
"loo_enc,most_freq_imp,under_samp,no_sel,no_scale",2,"(0, 20)",83228,0.076275751904012,1.2337675067148337,0.004176515977048,0.0269300242008001,0.1452327504725897,0.0299374385120615,0.2678655819605724,0.1655334162124846,0.1452327504725897
"count_enc,median_imp,no_scale,no_sel,no_samp",2,"(0, 20)",83228,0.097797936295344,1.7961460997348022,0.0965813803332062,0.1583694443031707,0.2479615872440654,0.2657613967022311,0.5911423170402373,0.4747614917606242,0.3329263050777197
"count_enc,median_imp,no_sel,over_samp,quant_scale",2,"(0, 20)",83228,0.1794354317096827,1.518170116560879,0.1559145599811633,0.2907858380467036,0.2958450494205861,0.281113833379122,0.3294947171097477,0.3061491085620499,0.2958450494205861
