pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,mean_imp,no_samp,min_max_scale,no_sel",0,"(0, 10)",9359,0.8779432381414972,0.055910353505377326,0.8128125369138098,1.5547403621749678,0.1863075196408528,0.22670807453416186,0.2719298245614038,0.25,0.20244942958489132
"count_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(0, 10)",9359,0.8139159959622854,0.16942939485284442,0.6281825855415994,1.4597552377373997,0.2113029970760236,0.2130431339172502,0.20792214912280715,0.2105683830537559,0.2113029970760235
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0,"(0, 10)",9359,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"target_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0,"(0, 10)",9359,0.3328310008307114,-1.0,0.4324007935410797,0.6774595542248403,0.338100523679417,0.3150827360677909,0.4004439890710384,0.3606268377030936,0.338100523679417
"count_enc,median_imp,norm_scale,over_samp,no_sel",0,"(0, 10)",9359,0.19941953734535706,-1.0,0.6272395096721441,0.7613874797576141,0.23830259562841524,0.2489632250735812,0.21695696721311486,0.2333477953094919,0.23830259562841524
"onehot_enc,median_imp,quant_scale,k_best_sel,under_samp",0,"(0, 10)",9359,0.8251792222364066,0.17482077776359334,0.6599770642201837,1.5468327130242665,0.2263340643274853,0.23450524283061516,0.21034356725146205,0.2228624152240332,0.2263340643274853
"woe_enc,most_freq_imp,no_samp,k_best_sel,norm_scale",0,"(0, 10)",9359,0.1889081455805891,-1.0,0.6146788990825692,0.7578412922449617,0.30639730639730656,0.36470588235294105,0.5263157894736847,0.4572864321608037,0.34785734828875514
"woe_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",0,"(0, 10)",9359,0.8953184161432404,0.05661079641282728,0.7895814466275533,1.5975111712239436,0.18518518518518515,0.23100303951367754,0.26023391812865515,0.2459016393442625,0.1993337168056754
"ordinal_enc,median_imp,over_samp,no_sel,min_max_scale",0,"(0, 10)",9359,0.8299484923879512,0.1509085401762725,0.6956692934088342,1.5187974095057004,0.22166723588342432,0.21720042391000266,0.22950819672131145,0.22343906570032848,0.22166723588342432
"target_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",0,"(0, 10)",9359,0.8495616277455302,0.14519069301338128,0.6491723924085521,1.5573690206394943,0.20417580409356734,0.20087226381208867,0.209247076023392,0.2052044494281869,0.20417580409356734
"target_enc,most_freq_imp,under_samp,max_abs_scale,k_best_sel",1,"(0, 10)",9359,0.8432028398937419,0.1475210098792764,0.6574816907508761,1.5423456195045433,0.20801352339181292,0.2043002484733304,0.21390716374269025,0.2092507911806012,0.208013523391813
"loo_enc,mean_imp,no_sel,no_samp,min_max_scale",1,"(0, 10)",9359,0.8779432381414972,0.055910353505377326,0.8128125369138098,1.5547403621749678,0.1863075196408528,0.22670807453416186,0.2719298245614038,0.25,0.20244942958489132
"woe_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",1,"(0, 10)",9359,0.8115787470760341,0.1812123332909051,0.5784227713903217,1.4549723596993278,0.2043128654970762,0.2136801219277001,0.18763706140350875,0.20094943956812136,0.2043128654970762
"target_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",1,"(0, 10)",9359,0.920470476547926,0.03977498459784545,0.8721502539670051,1.7171170156004334,0.19865319865319886,0.24458204334365335,0.28654970760233905,0.2661654135338343,0.21522385197967608
"woe_enc,mean_imp,k_best_sel,under_samp,max_abs_scale",1,"(0, 10)",9359,0.8142434443679374,0.1788546666742191,0.5856388057644604,1.4622797144209578,0.2037189327485382,0.2117327893018069,0.18960160818713453,0.20088784298921628,0.2037189327485381
"onehot_enc,median_imp,quant_scale,k_best_sel,no_samp",1,"(0, 10)",9359,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"count_enc,median_imp,no_sel,under_samp,min_max_scale",1,"(0, 10)",9359,0.8139159959622854,0.16942939485284442,0.6281825855415994,1.4597552377373997,0.2113029970760236,0.2130431339172502,0.20792214912280715,0.2105683830537559,0.2113029970760235
"target_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",1,"(0, 10)",9359,0.8495616277455302,0.14519069301338128,0.6491723924085521,1.5573690206394943,0.20417580409356734,0.20087226381208867,0.209247076023392,0.2052044494281869,0.20417580409356734
"count_enc,median_imp,norm_scale,over_samp,no_sel",1,"(0, 10)",9359,0.19941953734535706,-1.0,0.6272395096721441,0.7613874797576141,0.23830259562841524,0.2489632250735812,0.21695696721311486,0.2333477953094919,0.23830259562841524
