pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_sel,norm_scale,no_samp",0,"(0, 20)",10329,0.1958405545927208,-1.0,0.605504587155963,0.7550772367286123,0.31200897867564564,0.36776859504132253,0.5526315789473691,0.4760273972602744,0.3573722557760523
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",0,"(0, 20)",10329,0.7840407014144467,0.17331748395595276,0.5972163658941179,1.3103202951438806,0.19807320127504566,0.19090421409257546,0.2096709927140255,0.2004194170975768,0.19807320127504568
"woe_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(0, 20)",10329,0.8158007432023795,0.16686606472160587,0.603316213529157,1.4445928010339857,0.20205135233918145,0.2030607969386851,0.20006396198830426,0.20163699365402585,0.2020513523391815
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",0,"(0, 20)",10329,0.8426277447778254,0.14336560123506625,0.7144901464739929,1.5659512354646243,0.2256716008771928,0.22051796143505625,0.2345577485380115,0.22766789625875036,0.2256716008771929
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0,"(0, 20)",10329,0.7794290560042227,0.1870423022879701,0.5780700667850641,1.3076188262817403,0.1982866575591985,0.19967158728648346,0.1959528688524591,0.1978419143757552,0.1982866575591985
"loo_enc,median_imp,k_best_sel,no_scale,under_samp",0,"(0, 20)",10329,0.8237095220843472,0.15778635782748718,0.6593956717328815,1.4816254896309682,0.21292489035087728,0.21019862379536147,0.21733369883040934,0.21385303089973526,0.21292489035087728
"onehot_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0,"(0, 20)",10329,0.8261457552467888,0.17385424475321096,0.6530963302752295,1.5441817336063048,0.22523757309941506,0.23386356586776905,0.2081505847953216,0.22150942055269912,0.22523757309941494
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0,"(0, 20)",10329,0.3301744602907372,-1.0,0.4316966040662736,0.6730160485107182,0.3320525956284152,0.3096437071032536,0.3909949908925319,0.3528935579976688,0.3320525956284153
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0,"(0, 20)",10329,0.8770987647506862,0.06641012836706522,0.8085206914202471,1.5870107199102774,0.19865319865319886,0.2507552870090635,0.27485380116959096,0.2630014858841005,0.21301888601284652
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",0,"(0, 20)",10329,0.8190102956303782,0.18098970436962186,0.6578268348623852,1.5371768037532063,0.2303088450292396,0.240663450729366,0.20965826023391806,0.2257553211679515,0.23030884502923954
"onehot_enc,median_imp,min_max_scale,k_best_sel,over_samp",1,"(0, 20)",10329,0.7973065091733589,0.20269349082664126,0.6142246960028311,1.4806109139515482,0.22906705373406194,0.24541620697525696,0.19669285063752276,0.22195569039788854,0.229067053734062
"onehot_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",1,"(0, 20)",10329,0.3199997352259899,-1.0,0.4552752293577982,0.6912686348110236,0.3373081140350874,0.3108594857373613,0.4069809941520471,0.3625634481886364,0.3373081140350874
"woe_enc,median_imp,no_sel,over_samp,min_max_scale",1,"(0, 20)",10329,0.8100371177114085,0.16627294480234084,0.5899433504915502,1.4013749744231752,0.19433060109289613,0.19283294476009444,0.1966928506375228,0.19480445309548736,0.19433060109289613
"onehot_enc,median_imp,under_samp,max_abs_scale,no_sel",1,"(0, 20)",10329,0.7963113485827659,0.1790208240464907,0.5930455614836397,1.3834502519330452,0.2026681286549709,0.20438796663765696,0.19960709064327506,0.20203907767661908,0.2026681286549709
"woe_enc,median_imp,no_sel,min_max_scale,under_samp",1,"(0, 20)",10329,0.8219736118932265,0.16317447831264706,0.6107057428042683,1.4659547035845382,0.2020513523391814,0.2021673891212236,0.20148026315789488,0.20191577460851,0.20205135233918145
"loo_enc,median_imp,no_sel,no_samp,norm_scale",1,"(0, 20)",10329,0.1958405545927208,-1.0,0.605504587155963,0.7550772367286123,0.31200897867564564,0.36776859504132253,0.5526315789473691,0.4760273972602744,0.3573722557760523
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",1,"(0, 20)",10329,0.7840407014144467,0.17331748395595276,0.5972163658941179,1.3103202951438806,0.19807320127504566,0.19090421409257546,0.2096709927140255,0.2004194170975768,0.19807320127504568
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",1,"(0, 20)",10329,0.7794290560042227,0.1870423022879701,0.5780700667850641,1.3076188262817403,0.1982866575591985,0.19967158728648346,0.1959528688524591,0.1978419143757552,0.1982866575591985
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",1,"(0, 20)",10329,0.8190102956303782,0.18098970436962186,0.6578268348623852,1.5371768037532063,0.2303088450292396,0.240663450729366,0.20965826023391806,0.2257553211679515,0.23030884502923954
