pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0,"(1, 0, 0, 0)",35383,0.8368283348687373,0.16082027869374058,0.6669053971781418,1.5690191495523107,0.22253529143897988,0.226602714040522,0.21505009107468126,0.22091568593231087,0.2225352914389799
"woe_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0,"(1, 0, 0, 0)",35383,0.8973330095265426,0.05130449497867181,0.8354530062605808,1.626763547571126,0.191919191919192,0.2369230769230768,0.27485380116959096,0.2563718140929532,0.2075544051385291
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",0,"(1, 0, 0, 0)",35383,0.8657110028393968,0.1255508758761092,0.7466906770484703,1.6369215533683126,0.22663103070175425,0.21716230109660398,0.2430098684210525,0.2303921064667204,0.22663103070175425
"woe_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0,"(1, 0, 0, 0)",35383,0.8315785387746136,0.1669260308118462,0.6718516212544787,1.5627608970037028,0.2258543494152045,0.2310398832478225,0.21587171052631596,0.2236303428447262,0.2258543494152045
"target_enc,mean_imp,no_samp,max_abs_scale,k_best_sel",0,"(1, 0, 0, 0)",35383,0.920470476547926,0.03977498459784545,0.8721502539670051,1.7171170156004334,0.19865319865319886,0.24458204334365335,0.28654970760233905,0.2661654135338343,0.21522385197967608
"woe_enc,most_freq_imp,min_max_scale,under_samp,no_sel",0,"(1, 0, 0, 0)",35383,0.8146310081528447,0.16853195496333367,0.6093091703744539,1.447844584849966,0.20488395467836276,0.20672441503202246,0.20157163742690065,0.2042171503024696,0.20488395467836276
"loo_enc,median_imp,no_scale,no_sel,over_samp",0,"(1, 0, 0, 0)",35383,0.8028789826936585,0.1578515462638964,0.6236711388793823,1.359511446334273,0.1965078551912568,0.18673517948279855,0.21203324225865214,0.19961001887198634,0.1965078551912568
"onehot_enc,most_freq_imp,under_samp,k_best_sel,quant_scale",0,"(1, 0, 0, 0)",35383,0.8363434128868124,0.1636565871131878,0.6662844036697251,1.5662808833265225,0.2226105628654971,0.22766783714959496,0.2123538011695906,0.22036715423289152,0.2226105628654971
"woe_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",0,"(1, 0, 0, 0)",35383,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"loo_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",35383,0.8140914264720792,0.16581403415718052,0.6278888227192883,1.4374211114182438,0.2059283925318761,0.2051957907390913,0.20708105646630245,0.20621417273132794,0.20592839253187611
