pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",0,"(0, 10)",6007,0.13832376393393875,0.7424315901984049,0.0915206419127568,0.19983891488456135,0.2777083333333334,0.2727987834385628,0.2884895833333333,0.2807833505685505,0.2777083333333334
"count_enc,most_freq_imp,under_samp,no_scale,k_best_sel",0,"(0, 10)",6007,0.18007884259828108,0.6844621775870248,0.18021159684258106,0.3139933887153896,0.34421874999999985,0.3460214876067261,0.3377604166666666,0.34200719786958833,0.3442187499999999
"count_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",0,"(0, 10)",6007,0.0909770920991119,0.8982590055941857,0.05320092922162724,0.1910557733543907,0.2940000000000004,0.2655889145496534,0.0914285714285714,0.18773946360153268,0.4290476190476191
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0,"(0, 10)",6007,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"onehot_enc,mean_imp,no_samp,quant_scale,no_sel",0,"(0, 10)",6007,0.10514258999532508,0.8704493087557597,0.07690006879430501,0.16787465931258144,0.2530000000000001,0.21309370988446705,0.1242857142857144,0.17106152805949998,0.3388095238095236
"onehot_enc,median_imp,norm_scale,over_samp,no_sel",0,"(0, 10)",6007,0.3205355528667706,-1.0,0.605332711442786,0.8672856817168845,0.4576227678571427,0.4369686443428839,0.621004464285714,0.5469788962331129,0.4576227678571427
"count_enc,median_imp,k_best_sel,norm_scale,over_samp",0,"(0, 10)",6007,0.4796997579035687,-1.0,0.4234297263681594,0.8267739211357872,0.3796316964285713,0.3696846017042707,0.4175446428571428,0.3946223763098736,0.37963169642857136
"target_enc,most_freq_imp,no_sel,over_samp,quant_scale",0,"(0, 10)",6007,0.12472282014481985,0.7693835879953694,0.06892625424979312,0.1669587443314684,0.26703125,0.2660093534645141,0.2690401785714285,0.26755362000197114,0.26703124999999994
"onehot_enc,median_imp,k_best_sel,over_samp,no_scale",0,"(0, 10)",6007,0.16685750589629564,0.6832213187241365,0.1592074073520175,0.2664851440375124,0.2954129464285716,0.2828311354737608,0.32424107142857145,0.30418135468970137,0.2954129464285716
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",0,"(0, 10)",6007,0.1159420289855071,0.8734177215189883,0.07828592508399887,0.23448939306997302,0.27599999999999986,0.2590909090909093,0.06857142857142859,0.17468354430379726,0.4142857142857145
"onehot_enc,most_freq_imp,k_best_sel,over_samp,no_scale",1,"(0, 10)",6007,0.1670315862485257,0.6835699524391845,0.15577298876359685,0.2662415051402792,0.29556919642857143,0.2836141055971015,0.32303571428571426,0.3039125795643794,0.2955691964285715
"target_enc,median_imp,no_sel,no_samp,min_max_scale",1,"(0, 10)",6007,0.11061243571762518,0.8651544511569595,0.05306134657374443,0.20561430300777106,0.2420000000000004,0.2086513994910941,0.11142857142857128,0.16285329744279942,0.329047619047619
"count_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",1,"(0, 10)",6007,0.0909770920991119,0.8982590055941857,0.05320092922162724,0.1910557733543907,0.2940000000000004,0.2655889145496534,0.0914285714285714,0.18773946360153268,0.4290476190476191
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",1,"(0, 10)",6007,0.13832376393393875,0.7424315901984049,0.0915206419127568,0.19983891488456135,0.2777083333333334,0.2727987834385628,0.2884895833333333,0.2807833505685505,0.2777083333333334
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",1,"(0, 10)",6007,0.1159420289855071,0.8734177215189883,0.07828592508399887,0.23448939306997302,0.27599999999999986,0.2590909090909093,0.06857142857142859,0.17468354430379726,0.4142857142857145
"target_enc,most_freq_imp,no_sel,over_samp,quant_scale",1,"(0, 10)",6007,0.12472282014481985,0.7693835879953694,0.06892625424979312,0.1669587443314684,0.26703125,0.2660093534645141,0.2690401785714285,0.26755362000197114,0.26703124999999994
"woe_enc,most_freq_imp,no_sel,no_samp,min_max_scale",1,"(0, 10)",6007,0.10883590462833112,0.8675541901348344,0.056032462935821856,0.20070799970511946,0.2479999999999997,0.2131979695431472,0.11428571428571413,0.1666666666666666,0.3371428571428577
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",1,"(0, 10)",6007,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"onehot_enc,median_imp,norm_scale,over_samp,no_sel",1,"(0, 10)",6007,0.3205355528667706,-1.0,0.605332711442786,0.8672856817168845,0.4576227678571427,0.4369686443428839,0.621004464285714,0.5469788962331129,0.4576227678571427
"onehot_enc,mean_imp,no_samp,quant_scale,no_sel",1,"(0, 10)",6007,0.10514258999532508,0.8704493087557597,0.07690006879430501,0.16787465931258144,0.2530000000000001,0.21309370988446705,0.1242857142857144,0.17106152805949998,0.3388095238095236
