pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,max_abs_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,0.1229268996980332,2.261652965180357,0.1555873122263886,0.2364798565155701,0.2806667874614967,0.3458991339786042,0.6532541182824737,0.5467702082597946,0.3729119943832269
"woe_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0,"(1, 0, 0, 0)",70285,0.1236911327459476,1.378041365562048,0.0516002149388811,0.1391169510194184,0.1972712167689161,0.1307466667183836,0.2873466257668711,0.2168022378920836,0.1972712167689161
"count_enc,median_imp,no_sel,quant_scale,no_samp",0,"(1, 0, 0, 0)",70285,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"ordinal_enc,mean_imp,over_samp,no_scale,k_best_sel",0,"(1, 0, 0, 0)",70285,0.1932338995733543,1.551662194869834,0.196719944968004,0.3366040070740531,0.3408571915473755,0.334133758790991,0.3611025903203816,0.3479094879822469,0.3408571915473755
"count_enc,most_freq_imp,k_best_sel,norm_scale,no_samp",0,"(1, 0, 0, 0)",70285,0.2765927977839336,-1.0,0.2360367253251723,0.2360367253251723,0.0784562420728392,0.0,0.2338644342425057,0.1324159021406726,0.1169322171212528
"target_enc,most_freq_imp,max_abs_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,0.0767596702599871,1.3747678018575864,0.0493169856736663,0.0559520293904429,0.0884218155462945,0.0156305506216696,0.2516878206859303,0.1497391837987114,0.1288432286797068
"count_enc,mean_imp,k_best_sel,min_max_scale,under_samp",0,"(1, 0, 0, 0)",70285,0.1996402953579772,1.5717761711828135,0.2034408651444541,0.3496569206638175,0.3414018194706993,0.3359237354951074,0.358066938968404,0.3471877625880409,0.3414018194706994
"count_enc,mean_imp,under_samp,k_best_sel,no_scale",0,"(1, 0, 0, 0)",70285,0.2060758569929439,1.6033436311027252,0.207371329496186,0.361774920110407,0.340817411558196,0.3340463027760952,0.3611894072373751,0.3479100745149825,0.340817411558196
"count_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0,"(1, 0, 0, 0)",70285,0.0772748287420285,1.240115334902807,0.0088108157853063,0.0308627871950548,0.1461816206543967,0.0264267074270262,0.2726184389911383,0.1673427849591358,0.1461816206543967
"loo_enc,mean_imp,norm_scale,no_sel,no_samp",0,"(1, 0, 0, 0)",70285,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",1,"(1, 0, 0, 0)",70285,0.0766728263786399,1.2378948448843388,0.0079915907260331,0.0306800107803634,0.1467567740286298,0.0272224147181496,0.2731744205862303,0.1679992514306295,0.1467567740286298
"woe_enc,most_freq_imp,quant_scale,k_best_sel,over_samp",1,"(1, 0, 0, 0)",70285,0.1216214057336955,1.3706754984899887,0.0514674888742038,0.1365826702410287,0.1974448278800272,0.1305645571431519,0.2879537321063394,0.2170946926201644,0.1974448278800272
"count_enc,mean_imp,no_sel,quant_scale,no_samp",1,"(1, 0, 0, 0)",70285,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
