pipe,gen,reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",0,accu_dp,79132,0.1930479157152026,1.5618683263424915,0.1881907771150295,0.327832817666037,0.3180949642126789,0.3076818751398024,0.3451708418541239,0.3269507313319614,0.3180949642126789
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0,accu_dp,79132,0.108132716651582,1.3147153069964277,0.0123799144356695,0.100793009611446,0.1824450408997955,0.1183401212345122,0.2664067825494206,0.199168896831943,0.1824450408997954
"target_enc,median_imp,k_best_sel,min_max_scale,over_samp",0,accu_dp,79132,0.1973410014884234,1.5786181238449382,0.184663587486115,0.3389019599799244,0.3303329498977504,0.3207122151132894,0.3571659850034083,0.3394437441457465,0.3303329498977504
"onehot_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",0,accu_dp,79132,0.1032834981587654,1.2962506129757296,0.0293247629009473,0.0753775051777775,0.1282176635991819,0.0550569962060221,0.210431578050443,0.1397058897297622,0.1282176635991819
"count_enc,most_freq_imp,quant_scale,over_samp,k_best_sel",0,accu_dp,79132,0.1226782840858738,1.3741972103261622,0.0509963243797875,0.1384572457634974,0.1975193847989093,0.1310635566237494,0.287574556918882,0.217067773287992,0.1975193847989093
"onehot_enc,median_imp,no_scale,under_samp,k_best_sel",0,accu_dp,79132,0.1869068266742563,1.6167885684748218,0.1591433337250223,0.3094026070586892,0.3100463306778286,0.2783326077776736,0.3815318660545505,0.3339264918438012,0.3100463306778288
"target_enc,most_freq_imp,no_sel,min_max_scale,no_samp",0,accu_dp,79132,0.0775454219624493,1.3800621579622998,0.0520718066103054,0.058706850327082,0.0886936039137523,0.0156472261735418,0.2524979746151765,0.1502686108979277,0.1292483056443299
"ordinal_enc,mean_imp,k_best_sel,quant_scale,under_samp",0,accu_dp,79132,0.1901087407791623,1.4916315339420454,0.1866398649498391,0.3289218868688396,0.3397266574399137,0.3441855088428779,0.3253907304887928,0.3349240449473084,0.3397266574399137
"onehot_enc,mean_imp,no_sel,over_samp,max_abs_scale",0,accu_dp,79132,0.1948438986635327,1.55585353538702,0.2025553583228542,0.3363231385251872,0.3305449045671438,0.3238786262334367,0.3494717109747784,0.3369251859404776,0.3305449045671439
"ordinal_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",0,accu_dp,79132,0.4068348365782342,-1.0,0.231297707650919,0.231297707650919,0.1165473755964553,0.0,0.2330947511929106,0.1319324405432678,0.1165473755964553
"onehot_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",1,accu_dp,79132,0.4070635758046632,-1.0,0.2312805825431469,0.2312805825431469,0.1166666666666666,0.0,0.2333333333333332,0.1320931800261304,0.1166666666666666
"ordinal_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",1,accu_dp,79132,0.1034733825300078,1.296761933992428,0.0300295710090602,0.0753699434274505,0.1275455862304021,0.054394606637073,0.2096263633265166,0.1389528995442897,0.1275455862304021
"onehot_enc,mean_imp,over_samp,max_abs_scale,k_best_sel",1,accu_dp,79132,0.1999109491225417,1.572254818842165,0.2024251766609953,0.3493904830778012,0.3405610940695296,0.3350489269566811,0.3572661042944784,0.3463499064284576,0.3405610940695295
"onehot_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",1,accu_dp,79132,0.1039650598663617,1.296127607416616,0.029886072956466,0.0774305186640818,0.1291219325153373,0.0591111643966167,0.2085207907293796,0.1402612331000024,0.1291219325153373
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",1,accu_dp,79132,0.0766728263786399,1.2378948448843388,0.0079915907260331,0.0306800107803634,0.1467567740286298,0.0272224147181496,0.2731744205862303,0.1679992514306295,0.1467567740286298
"onehot_enc,median_imp,quant_scale,under_samp,k_best_sel",1,accu_dp,79132,0.1904185304821603,1.549254588893508,0.1560453183325218,0.3153660032067724,0.3078289562516877,0.2974209529321808,0.3335007088846881,0.3159415153813888,0.3078289562516877
"target_enc,median_imp,k_best_sel,min_max_scale,over_samp",1,accu_dp,79132,0.1973410014884234,1.5786181238449382,0.184663587486115,0.3389019599799244,0.3303329498977504,0.3207122151132894,0.3571659850034083,0.3394437441457465,0.3303329498977504
"onehot_enc,median_imp,no_scale,under_samp,k_best_sel",1,accu_dp,79132,0.1869068266742563,1.6167885684748218,0.1591433337250223,0.3094026070586892,0.3100463306778286,0.2783326077776736,0.3815318660545505,0.3339264918438012,0.3100463306778288
"ordinal_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",1,accu_dp,79132,0.4068348365782342,-1.0,0.231297707650919,0.231297707650919,0.1165473755964553,0.0,0.2330947511929106,0.1319324405432678,0.1165473755964553
"ordinal_enc,mean_imp,k_best_sel,quant_scale,under_samp",1,accu_dp,79132,0.1901087407791623,1.4916315339420454,0.1866398649498391,0.3289218868688396,0.3397266574399137,0.3441855088428779,0.3253907304887928,0.3349240449473084,0.3397266574399137
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",2,accu_dp,79132,0.0766728263786399,1.2378948448843388,0.0079915907260331,0.0306800107803634,0.1467567740286298,0.0272224147181496,0.2731744205862303,0.1679992514306295,0.1467567740286298
"onehot_enc,median_imp,no_scale,under_samp,k_best_sel",2,accu_dp,79132,0.1869068266742563,1.6167885684748218,0.1591433337250223,0.3094026070586892,0.3100463306778286,0.2783326077776736,0.3815318660545505,0.3339264918438012,0.3100463306778288
"ordinal_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",2,accu_dp,79132,0.1034733825300078,1.296761933992428,0.0300295710090602,0.0753699434274505,0.1275455862304021,0.054394606637073,0.2096263633265166,0.1389528995442897,0.1275455862304021
"onehot_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",2,accu_dp,79132,0.1039650598663617,1.296127607416616,0.029886072956466,0.0774305186640818,0.1291219325153373,0.0591111643966167,0.2085207907293796,0.1402612331000024,0.1291219325153373
