pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",0,"(0, 10)",47401,0.447984201974438,0.28277986725660564,0.3688594581245978,0.6347072373642161,0.22250707928802585,0.22475028904246064,0.218432696197411,0.2216050179338231,0.22250707928802585
"target_enc,median_imp,no_samp,norm_scale,no_sel",0,"(0, 10)",47401,0.06647479342679408,-1.0,0.7625106022052588,0.8079651476598052,0.22189121955713856,0.4030226700251884,0.7581941078944019,0.6558046655169276,0.4049870215847413
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",0,"(0, 10)",47401,0.2618092761158292,-1.0,0.5859989990325757,0.7888829127106408,0.4113802715412621,0.3702062132136215,0.5699743375809062,0.4889285287468328,0.4113802715412621
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0,"(0, 10)",47401,0.4141174316739316,0.35121236844009823,0.22429004537593294,0.4830066776603393,0.19328510568365692,0.2088798628874744,0.1664997977346278,0.1882432458976677,0.19328510568365692
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",0,"(0, 10)",47401,0.20045791205278188,0.220003945780336,0.2162052877217615,0.3102794192142045,0.1649212247781087,0.3010146561443069,0.4464991710241044,0.3822064056939498,0.2610529835703042
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"count_enc,most_freq_imp,no_sel,norm_scale,under_samp",0,"(0, 10)",47401,0.12066208287553525,-1.0,0.7246739821882953,0.7854997108482453,0.2811712871444969,0.279406339420374,0.2851557518173703,0.2822950658150621,0.2811712871444969
"count_enc,most_freq_imp,norm_scale,under_samp,k_best_sel",0,"(0, 10)",47401,0.15453618866348212,-1.0,0.6738231552162849,0.7615979678908719,0.2973672044382095,0.28004425151692,0.33674355949496243,0.3095742503732921,0.29736720443820946
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",0,"(0, 10)",47401,0.3986634506888797,0.3673634244298724,0.2161071990215034,0.464109342093274,0.20433259469455425,0.21716903435749227,0.18163340135186845,0.19979663552259147,0.2043325946945543
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0,"(0, 10)",47401,0.4194702611132531,0.3477037421977866,0.23425982515050614,0.499747272415757,0.1963825962887387,0.21367342921936472,0.16618376163754622,0.19062562467114266,0.19638259628873872
"count_enc,median_imp,min_max_scale,no_sel,over_samp",1,"(0, 10)",47401,0.4480943810109588,0.28244854282091325,0.3699223682168856,0.6356163764070463,0.2225810325647249,0.22471321802322866,0.2187089148462784,0.2217231595130967,0.2225810325647249
"loo_enc,mean_imp,k_best_sel,quant_scale,no_samp",1,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",1,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"count_enc,mean_imp,min_max_scale,over_samp,no_sel",1,"(0, 10)",47401,0.4465329631854821,0.2843960543530839,0.3676915645277581,0.6326764437667591,0.2228386048745954,0.22488011659851787,0.21912861549352744,0.22201556593637156,0.2228386048745954
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",1,"(0, 10)",47401,0.20045791205278188,0.220003945780336,0.2162052877217615,0.3102794192142045,0.1649212247781087,0.3010146561443069,0.4464991710241044,0.3822064056939498,0.2610529835703042
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",1,"(0, 10)",47401,0.3986634506888797,0.3673634244298724,0.2161071990215034,0.464109342093274,0.20433259469455425,0.21716903435749227,0.18163340135186845,0.19979663552259147,0.2043325946945543
"ordinal_enc,most_freq_imp,no_scale,no_samp,k_best_sel",1,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",1,"(0, 10)",47401,0.2618092761158292,-1.0,0.5859989990325757,0.7888829127106408,0.4113802715412621,0.3702062132136215,0.5699743375809062,0.4889285287468328,0.4113802715412621
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",1,"(0, 10)",47401,0.4194702611132531,0.3477037421977866,0.23425982515050614,0.499747272415757,0.1963825962887387,0.21367342921936472,0.16618376163754622,0.19062562467114266,0.19638259628873872
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",1,"(0, 10)",47401,0.447984201974438,0.28277986725660564,0.3688594581245978,0.6347072373642161,0.22250707928802585,0.22475028904246064,0.218432696197411,0.2216050179338231,0.22250707928802585
"loo_enc,mean_imp,k_best_sel,quant_scale,no_samp",2,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"count_enc,mean_imp,min_max_scale,over_samp,no_sel",2,"(0, 10)",47401,0.4465329631854821,0.2843960543530839,0.3676915645277581,0.6326764437667591,0.2228386048745954,0.22488011659851787,0.21912861549352744,0.22201556593637156,0.2228386048745954
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",2,"(0, 10)",47401,0.20045791205278188,0.220003945780336,0.2162052877217615,0.3102794192142045,0.1649212247781087,0.3010146561443069,0.4464991710241044,0.3822064056939498,0.2610529835703042
"ordinal_enc,median_imp,no_scale,k_best_sel,no_samp",2,"(0, 10)",47401,0.16338979674017168,0.1603151719414289,0.25035540145277235,0.32072781209463874,0.1808605386812445,0.28671328671328666,0.583726565489095,0.47426914713699,0.3184004995730269
"loo_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",2,"(0, 10)",47401,0.2010117933913022,0.21868587620469665,0.21350339639783475,0.3094767507134576,0.16611897668990494,0.3042498390212493,0.4487947965820683,0.3849000213477547,0.2626255536308405
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",2,"(0, 10)",47401,0.2618092761158292,-1.0,0.5859989990325757,0.7888829127106408,0.4113802715412621,0.3702062132136215,0.5699743375809062,0.4889285287468328,0.4113802715412621
"target_enc,mean_imp,under_samp,k_best_sel,quant_scale",2,"(0, 10)",47401,0.3986634506888797,0.3673634244298724,0.2161071990215034,0.464109342093274,0.20433259469455425,0.21716903435749227,0.18163340135186845,0.19979663552259147,0.2043325946945543
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",2,"(0, 10)",47401,0.4194702611132531,0.3477037421977866,0.23425982515050614,0.499747272415757,0.1963825962887387,0.21367342921936472,0.16618376163754622,0.19062562467114266,0.19638259628873872
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",2,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"count_enc,mean_imp,min_max_scale,no_sel,over_samp",2,"(0, 10)",47401,0.447984201974438,0.28277986725660564,0.3688594581245978,0.6347072373642161,0.22250707928802585,0.22475028904246064,0.218432696197411,0.2216050179338231,0.22250707928802585
"count_enc,mean_imp,quant_scale,over_samp,no_sel",3,"(0, 10)",47401,0.42975550675430463,0.3158460352790036,0.3222445660098719,0.5838410939244061,0.2229144543891585,0.22963375426224406,0.2104887237055016,0.22017908329645414,0.2229144543891585
"loo_enc,median_imp,k_best_sel,min_max_scale,no_samp",3,"(0, 10)",47401,0.1891441711845959,0.21105446207650447,0.20909229335853174,0.2945787665300313,0.16412272350357784,0.2835846767204019,0.472898864940696,0.3926524614254229,0.2695400473570793
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",3,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"loo_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",3,"(0, 10)",47401,0.2010117933913022,0.21868587620469665,0.21350339639783475,0.3094767507134576,0.16611897668990494,0.3042498390212493,0.4487947965820683,0.3849000213477547,0.2626255536308405
"loo_enc,mean_imp,k_best_sel,quant_scale,no_samp",3,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"target_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",3,"(0, 10)",47401,0.4194702611132531,0.3477037421977866,0.23425982515050614,0.499747272415757,0.1963825962887387,0.21367342921936472,0.16618376163754622,0.19062562467114266,0.19638259628873872
"loo_enc,median_imp,k_best_sel,quant_scale,no_samp",3,"(0, 10)",47401,0.20045791205278188,0.220003945780336,0.2162052877217615,0.3102794192142045,0.1649212247781087,0.3010146561443069,0.4464991710241044,0.3822064056939498,0.2610529835703042
"ordinal_enc,median_imp,no_scale,k_best_sel,no_samp",3,"(0, 10)",47401,0.16338979674017168,0.1603151719414289,0.25035540145277235,0.32072781209463874,0.1808605386812445,0.28671328671328666,0.583726565489095,0.47426914713699,0.3184004995730269
"loo_enc,mean_imp,norm_scale,over_samp,k_best_sel",3,"(0, 10)",47401,0.2618092761158292,-1.0,0.5859989990325757,0.7888829127106408,0.4113802715412621,0.3702062132136215,0.5699743375809062,0.4889285287468328,0.4113802715412621
"loo_enc,median_imp,k_best_sel,quant_scale,under_samp",3,"(0, 10)",47401,0.3968699960782632,0.3705451325582794,0.21323959651845348,0.4550253448347351,0.19917540811121026,0.21273837475112475,0.1755615514602729,0.19458004122869052,0.1991754081112102
"ordinal_enc,mean_imp,no_scale,k_best_sel,no_samp",4,"(0, 10)",47401,0.1611753280537727,0.16658509770011648,0.24456101459316676,0.3135426245104742,0.1811369429685819,0.28699846524884937,0.5852569825277386,0.4755684567005325,0.31910502848069805
"count_enc,most_freq_imp,quant_scale,over_samp,no_sel",4,"(0, 10)",47401,0.4295113954235248,0.3134400716108992,0.31577006227061843,0.5756391060908475,0.21817891636326855,0.22367813670283188,0.20822904025080907,0.21603000980687714,0.21817891636326855
"loo_enc,mean_imp,quant_scale,k_best_sel,no_samp",4,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"ordinal_enc,most_freq_imp,no_scale,k_best_sel,no_samp",4,"(0, 10)",47401,0.15878151559294248,0.1714920438768638,0.23581698028314504,0.3040612623814383,0.18172046313073936,0.2876379690949232,0.5884453513582455,0.4782960148734938,0.32057785367264946
"loo_enc,mean_imp,k_best_sel,quant_scale,no_samp",4,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"loo_enc,median_imp,k_best_sel,quant_scale,under_samp",4,"(0, 10)",47401,0.3968699960782632,0.3705451325582794,0.21323959651845348,0.4550253448347351,0.19917540811121026,0.21273837475112475,0.1755615514602729,0.19458004122869052,0.1991754081112102
"ordinal_enc,median_imp,no_scale,k_best_sel,no_samp",4,"(0, 10)",47401,0.16338979674017168,0.1603151719414289,0.25035540145277235,0.32072781209463874,0.1808605386812445,0.28671328671328666,0.583726565489095,0.47426914713699,0.3184004995730269
"ordinal_enc,mean_imp,k_best_sel,no_scale,no_samp",4,"(0, 10)",47401,0.1611753280537727,0.16658509770011648,0.24456101459316676,0.3135426245104742,0.1811369429685819,0.28699846524884937,0.5852569825277386,0.4755684567005325,0.31910502848069805
"loo_enc,median_imp,k_best_sel,min_max_scale,no_samp",4,"(0, 10)",47401,0.1891441711845959,0.21105446207650447,0.20909229335853174,0.2945787665300313,0.16412272350357784,0.2835846767204019,0.472898864940696,0.3926524614254229,0.2695400473570793
"count_enc,mean_imp,quant_scale,over_samp,no_sel",4,"(0, 10)",47401,0.42975550675430463,0.3158460352790036,0.3222445660098719,0.5838410939244061,0.2229144543891585,0.22963375426224406,0.2104887237055016,0.22017908329645414,0.2229144543891585
"loo_enc,mean_imp,k_best_sel,quant_scale,no_samp",5,"(0, 10)",47401,0.20406712242845734,0.20906748528707034,0.2321560206648473,0.3303107604907821,0.16842234575105214,0.31001128486216345,0.4541512562173189,0.39048704072913737,0.26597125917662057
"ordinal_enc,mean_imp,k_best_sel,no_scale,no_samp",5,"(0, 10)",47401,0.1611753280537727,0.16658509770011648,0.24456101459316676,0.3135426245104742,0.1811369429685819,0.28699846524884937,0.5852569825277386,0.4755684567005325,0.31910502848069805
"count_enc,median_imp,quant_scale,over_samp,no_sel",5,"(0, 10)",47401,0.4239122252026243,0.32024258332676026,0.3076908830366773,0.5597139155583805,0.21561709900889967,0.220944915341724,0.20607112156148868,0.2135785867032137,0.21561709900889964
