pipe,gen,reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,median_imp,no_samp,k_best_sel,no_scale",0,accu_dp,83321,0.19124903616355665,0.18383930708893464,0.2361903968910556,0.323851088486246,0.1673474401891835,0.2852782764811488,0.4922841474301754,0.4063082544180148,0.2782820413526276
"count_enc,most_freq_imp,under_samp,norm_scale,no_sel",0,accu_dp,83321,0.12001631906173453,-1.0,0.7240908608990667,0.7835568021897653,0.2811264507078179,0.2792549591394268,0.2853470539472007,0.28231767546055353,0.281126450707818
"woe_enc,most_freq_imp,over_samp,k_best_sel,min_max_scale",0,accu_dp,83321,0.4203780601784933,0.3537899257714241,0.2215535096697784,0.4917998264488324,0.19368837226941746,0.2150270665489341,0.15624810376213588,0.1866987034165293,0.19368837226941746
"target_enc,median_imp,no_sel,max_abs_scale,over_samp",0,accu_dp,83321,0.4139442951808763,0.3511260430278315,0.22452015907908507,0.4827165875048091,0.1932819452872168,0.20871628239941095,0.1667873938106796,0.18829366530069305,0.1932819452872168
"count_enc,mean_imp,no_samp,norm_scale,no_sel",0,accu_dp,83321,0.02627425494383064,-1.0,0.8184902459711622,0.8256837405499771,0.20555265501673808,0.2506516072980017,0.7800025506950655,0.6598639455782307,0.4016719873216418
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0,accu_dp,83321,0.4198771729600947,0.3465687666111824,0.2326685064843453,0.4986363964477337,0.19558271389563106,0.21255570350902211,0.16605797431229768,0.18997417346550455,0.19558271389563106
"count_enc,mean_imp,over_samp,no_sel,norm_scale",0,accu_dp,83321,0.12894202483498418,-1.0,0.693133320744992,0.7529813712037076,0.2773775662419094,0.2760304368607028,0.2803878438511327,0.27821649387678377,0.2773775662419093
"woe_enc,median_imp,no_samp,quant_scale,no_sel",0,accu_dp,83321,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",0,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"count_enc,median_imp,no_scale,k_best_sel,no_samp",0,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"woe_enc,median_imp,over_samp,quant_scale,no_sel",1,accu_dp,83321,0.3888942321780871,0.3757561597384731,0.20344348212484864,0.4380532378074109,0.20041179965614886,0.2110218183764455,0.18205400485436896,0.19679943388202656,0.20041179965614886
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",1,accu_dp,83321,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"count_enc,mean_imp,no_samp,no_scale,no_sel",1,accu_dp,83321,0.10978028598114316,0.24610386652092445,0.08777543771734357,0.15023025750591226,0.2104357974263689,0.3610564765383538,0.7099859711771466,0.6010526315789473,0.3809840859121973
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",1,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"count_enc,median_imp,no_scale,k_best_sel,no_samp",1,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"onehot_enc,median_imp,no_samp,k_best_sel,no_scale",1,accu_dp,83321,0.19124903616355665,0.18383930708893464,0.2361903968910556,0.323851088486246,0.1673474401891835,0.2852782764811488,0.4922841474301754,0.4063082544180148,0.2782820413526276
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",1,accu_dp,83321,0.4198771729600947,0.3465687666111824,0.2326685064843453,0.4986363964477337,0.19558271389563106,0.21255570350902211,0.16605797431229768,0.18997417346550455,0.19558271389563106
"onehot_enc,median_imp,under_samp,k_best_sel,norm_scale",1,accu_dp,83321,0.28328272703523416,-1.0,0.4226039016115353,0.5918388053288167,0.27391475895931644,0.29962333151361603,0.20972093801810984,0.2573886431932974,0.27391475895931644
"woe_enc,most_freq_imp,over_samp,no_sel,min_max_scale",1,accu_dp,83321,0.4165259468565474,0.35660724144736605,0.21940673220716272,0.4827572925865043,0.1913392495954692,0.21166142456294126,0.1560989330501618,0.18482623616152472,0.19133924959546925
"woe_enc,median_imp,no_samp,quant_scale,no_sel",1,accu_dp,83321,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"onehot_enc,median_imp,no_samp,k_best_sel,no_scale",2,accu_dp,83321,0.19124903616355665,0.18383930708893464,0.2361903968910556,0.323851088486246,0.1673474401891835,0.2852782764811488,0.4922841474301754,0.4063082544180148,0.2782820413526276
"count_enc,median_imp,no_scale,k_best_sel,no_samp",2,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"onehot_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",2,accu_dp,83321,0.19540638863836804,0.15801755815106927,0.2717395815747869,0.3617014041582988,0.17041859893737926,0.2898019075568601,0.5061854355311828,0.4174377491913041,0.28505064656818024
"woe_enc,median_imp,under_samp,k_best_sel,norm_scale",2,accu_dp,83321,0.2790695492940299,-1.0,0.27419953350296866,0.3804743954732144,0.2159980391531692,0.2565182549063465,0.13277164902435915,0.1994018540711348,0.2159980391531692
"onehot_enc,median_imp,under_samp,k_best_sel,norm_scale",2,accu_dp,83321,0.28328272703523416,-1.0,0.4226039016115353,0.5918388053288167,0.27391475895931644,0.29962333151361603,0.20972093801810984,0.2573886431932974,0.27391475895931644
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",2,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"woe_enc,median_imp,over_samp,quant_scale,no_sel",2,accu_dp,83321,0.3888942321780871,0.3757561597384731,0.20344348212484864,0.4380532378074109,0.20041179965614886,0.2110218183764455,0.18205400485436896,0.19679943388202656,0.20041179965614886
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",2,accu_dp,83321,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,median_imp,no_samp,quant_scale,no_sel",2,accu_dp,83321,0.19966188764563295,0.22490067133469652,0.20757341844125496,0.30205171848769763,0.16522834065292838,0.3027096360429695,0.4453513582451222,0.38215655632902457,0.2608633813879332
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",2,accu_dp,83321,0.4198771729600947,0.3465687666111824,0.2326685064843453,0.4986363964477337,0.19558271389563106,0.21255570350902211,0.16605797431229768,0.18997417346550455,0.19558271389563106
"count_enc,median_imp,norm_scale,k_best_sel,no_samp",3,accu_dp,83321,0.02998793055426608,-1.0,0.8167938931297702,0.8279490224041673,0.21086575965111665,0.3023915687069316,0.7805126897079459,0.6660845944897174,0.405345341617726
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",3,accu_dp,83321,0.4671267868082386,0.3028252345978991,0.34642077261016546,0.6540610782594324,0.21966765240403008,0.24256107003984245,0.1751869181226884,0.21031065132117968,0.21966765240403013
"onehot_enc,median_imp,no_samp,k_best_sel,no_scale",3,accu_dp,83321,0.19124903616355665,0.18383930708893464,0.2361903968910556,0.323851088486246,0.1673474401891835,0.2852782764811488,0.4922841474301754,0.4063082544180148,0.2782820413526276
"onehot_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",3,accu_dp,83321,0.19540638863836804,0.15801755815106927,0.2717395815747869,0.3617014041582988,0.17041859893737926,0.2898019075568601,0.5061854355311828,0.4174377491913041,0.28505064656818024
"count_enc,median_imp,no_scale,k_best_sel,no_samp",3,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"woe_enc,median_imp,under_samp,k_best_sel,norm_scale",3,accu_dp,83321,0.2790695492940299,-1.0,0.27419953350296866,0.3804743954732144,0.2159980391531692,0.2565182549063465,0.13277164902435915,0.1994018540711348,0.2159980391531692
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",3,accu_dp,83321,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",3,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",3,accu_dp,83321,0.4198771729600947,0.3465687666111824,0.2326685064843453,0.4986363964477337,0.19558271389563106,0.21255570350902211,0.16605797431229768,0.18997417346550455,0.19558271389563106
"woe_enc,median_imp,over_samp,quant_scale,no_sel",3,accu_dp,83321,0.3888942321780871,0.3757561597384731,0.20344348212484864,0.4380532378074109,0.20041179965614886,0.2110218183764455,0.18205400485436896,0.19679943388202656,0.20041179965614886
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",4,accu_dp,83321,0.19540638863836804,0.15801755815106927,0.2717395815747869,0.3617014041582988,0.17041859893737926,0.2898019075568601,0.5061854355311828,0.4174377491913041,0.28505064656818024
"count_enc,median_imp,no_samp,k_best_sel,no_scale",4,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"woe_enc,most_freq_imp,over_samp,k_best_sel,min_max_scale",4,accu_dp,83321,0.4203780601784933,0.3537899257714241,0.2215535096697784,0.4917998264488324,0.19368837226941746,0.2150270665489341,0.15624810376213588,0.1866987034165293,0.19368837226941746
"loo_enc,mean_imp,min_max_scale,no_samp,no_sel",4,accu_dp,83321,0.1911966586804463,0.21288962919952328,0.2079204807232746,0.2940018772157688,0.1621878934922147,0.2811965811965816,0.4637163627088378,0.3857278504126793,0.26513083507610186
"onehot_enc,median_imp,no_samp,k_best_sel,norm_scale",4,accu_dp,83321,0.05319840311948755,-1.0,0.7854113655640375,0.8187724998426021,0.22321181781886285,0.3824374230611409,0.8080601964035189,0.7071414672115205,0.42288123088784346
"woe_enc,median_imp,under_samp,k_best_sel,no_scale",4,accu_dp,83321,0.4095835878686885,0.3648650117575869,0.21094012190530828,0.4690023409037831,0.19343933331207744,0.21320760529971813,0.158948157122816,0.18698793681133052,0.19343933331207744
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",4,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"woe_enc,median_imp,over_samp,quant_scale,no_sel",4,accu_dp,83321,0.3888942321780871,0.3757561597384731,0.20344348212484864,0.4380532378074109,0.20041179965614886,0.2110218183764455,0.18205400485436896,0.19679943388202656,0.20041179965614886
"count_enc,median_imp,no_scale,k_best_sel,no_samp",4,accu_dp,83321,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
"woe_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",4,accu_dp,83321,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"woe_enc,median_imp,over_samp,min_max_scale,no_sel",5,accu_dp,83321,0.4169209251380934,0.3558865478317939,0.2197346209020569,0.4831760792357578,0.19124696601941749,0.21147869352858928,0.15618615999190935,0.184769515462358,0.19124696601941749
"loo_enc,mean_imp,quant_scale,over_samp,no_sel",5,accu_dp,83321,0.39717867772404497,0.371934673866598,0.21238037314913946,0.4591788088511655,0.20289144670307446,0.21726413139105613,0.1774739583333333,0.197862612550576,0.20289144670307446
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",5,accu_dp,83321,0.4135185630550742,0.351653352485787,0.2223313585190752,0.4806974358476947,0.19297096227750812,0.20840819095814775,0.1664997977346278,0.18799491711492752,0.19297096227750812
"loo_enc,mean_imp,min_max_scale,no_samp,k_best_sel",5,accu_dp,83321,0.19015909197137526,0.2086389201573217,0.2118918357353968,0.2977292204941569,0.16360062651638446,0.2823753462603876,0.4713684479020541,0.3912021737533963,0.2686737061516738
