pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,over_samp,k_best_sel,min_max_scale",0,"(0, 10)",30496,0.1969571327510528,1.5756807293225157,0.1893213725042249,0.3387264217218959,0.3295192143830946,0.3201858080496239,0.3554703476482618,0.3383029700451063,0.3295192143830946
"target_enc,median_imp,k_best_sel,no_samp,max_abs_scale",0,"(0, 10)",30496,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"loo_enc,mean_imp,max_abs_scale,no_samp,k_best_sel",0,"(0, 10)",30496,0.1311325272183517,2.6150451255473124,0.1760250484254103,0.2656559359815431,0.3007791266533791,0.3960933260987513,0.6994328922495263,0.598629642985936,0.3994778639843411
"ordinal_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",0,"(0, 10)",30496,0.1034733825300078,1.296761933992428,0.0300295710090602,0.0753699434274505,0.1275455862304021,0.054394606637073,0.2096263633265166,0.1389528995442897,0.1275455862304021
"target_enc,mean_imp,quant_scale,no_sel,under_samp",0,"(0, 10)",30496,0.1058826250007646,1.3058480607693368,0.0084402178915115,0.0983703500867185,0.1857509958142046,0.1233112719249598,0.2686208817175263,0.2025355155027262,0.1857509958142046
"loo_enc,median_imp,no_samp,k_best_sel,max_abs_scale",0,"(0, 10)",30496,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"woe_enc,mean_imp,quant_scale,no_samp,k_best_sel",0,"(0, 10)",30496,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,median_imp,under_samp,k_best_sel,norm_scale",0,"(0, 10)",30496,0.2751516342157126,-1.0,0.6039594491201223,0.7432484857712206,0.377605573183905,0.2373410656527462,0.6437179314069674,0.5146382055060716,0.377605573183905
"loo_enc,mean_imp,quant_scale,over_samp,no_sel",0,"(0, 10)",30496,0.1083338992943112,1.3165526503633815,0.010772956794326,0.1006598329426163,0.1832342791411042,0.1181426578993202,0.2684453817314247,0.2003030685885105,0.1832342791411042
"target_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0,"(0, 10)",30496,0.1262469045556634,1.379303763640429,0.0528618866290363,0.1403484354549481,0.1840990413178503,0.1215909930688176,0.2666756683769915,0.2006679479864558,0.1840990413178503
"woe_enc,mean_imp,quant_scale,under_samp,k_best_sel",1,"(0, 10)",30496,0.1537737612234654,1.4312135394144976,0.0995712585969593,0.2248139231384224,0.2597176275992438,0.2387954177572162,0.2997611733729409,0.2705532227585639,0.2597176275992438
