pipe,gen,opt_metric,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,median_imp,norm_scale,k_best_sel,no_samp",0,"(1, 0, 0, 0)",4166,0.19410745233968812,-1.0,0.6146788990825692,0.7642515486552176,0.3131313131313135,0.3692946058091284,0.5555555555555564,0.4785591766723841,0.3588342440801459
"loo_enc,mean_imp,no_sel,quant_scale,over_samp",0,"(1, 0, 0, 0)",4166,0.8352584128503188,0.15488279229677607,0.6862834127965505,1.53058614902637,0.2179673269581056,0.21802274303425795,0.2177823315118396,0.21793415766555752,0.2179673269581056
"loo_enc,mean_imp,no_sel,norm_scale,under_samp",0,"(1, 0, 0, 0)",4166,0.3297462290874722,-1.0,0.4291857798165137,0.6690229543443662,0.3390442251461985,0.3136327933207384,0.4069809941520472,0.3637553168331963,0.3390442251461985
"loo_enc,most_freq_imp,under_samp,norm_scale,no_sel",0,"(1, 0, 0, 0)",4166,0.3267540834704002,-1.0,0.4429472477064221,0.6835802204058072,0.3412143640350874,0.31446801560216475,0.41310307017543896,0.3676374701258063,0.3412143640350874
"count_enc,mean_imp,no_samp,k_best_sel,norm_scale",0,"(1, 0, 0, 0)",4166,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"loo_enc,most_freq_imp,quant_scale,no_sel,under_samp",0,"(1, 0, 0, 0)",4166,0.8469734910293131,0.1509615475413805,0.6992152124266646,1.5937403856037946,0.2252147295321637,0.22605604717876984,0.22331871345029236,0.22477267366170528,0.22521472953216365
"onehot_enc,mean_imp,no_sel,over_samp,no_scale",0,"(1, 0, 0, 0)",4166,0.7690925020376318,0.18195075807052627,0.5771263321385898,1.2275373601537838,0.1885815118397086,0.1824706407080136,0.19820127504553747,0.1904387109552273,0.18858151183970856
"target_enc,most_freq_imp,norm_scale,no_sel,over_samp",0,"(1, 0, 0, 0)",4166,0.3356095672761636,-1.0,0.4238655598334421,0.6693917350471174,0.3366632513661202,0.3143840692284748,0.3967440801457195,0.35822436490046305,0.3366632513661202
"woe_enc,median_imp,max_abs_scale,over_samp,no_sel",0,"(1, 0, 0, 0)",4166,0.7946679204374298,0.17649379121746595,0.5566295237178834,1.342034319539346,0.18892304189435336,0.18816264726504944,0.19011839708561015,0.1891694846176908,0.18892304189435344
"woe_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0,"(1, 0, 0, 0)",4166,0.8075244080330264,0.16972286794750502,0.5840883552294959,1.4013292740329144,0.19578210382513656,0.1957234250532258,0.1958674863387978,0.19581362507985586,0.1957821038251366
"woe_enc,mean_imp,max_abs_scale,over_samp,no_sel",1,"(1, 0, 0, 0)",4166,0.7999638768770948,0.17155019064655802,0.5708032779743805,1.3589457874710562,0.19044569672131145,0.18836649423596644,0.19376138433515486,0.19109876176821866,0.19044569672131148
"count_enc,median_imp,no_samp,k_best_sel,norm_scale",1,"(1, 0, 0, 0)",4166,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"target_enc,most_freq_imp,norm_scale,no_sel,over_samp",1,"(1, 0, 0, 0)",4166,0.3356095672761636,-1.0,0.4238655598334421,0.6693917350471174,0.3366632513661202,0.3143840692284748,0.3967440801457195,0.35822436490046305,0.3366632513661202
"loo_enc,most_freq_imp,under_samp,norm_scale,no_sel",1,"(1, 0, 0, 0)",4166,0.3267540834704002,-1.0,0.4429472477064221,0.6835802204058072,0.3412143640350874,0.31446801560216475,0.41310307017543896,0.3676374701258063,0.3412143640350874
"woe_enc,most_freq_imp,over_samp,no_sel,min_max_scale",1,"(1, 0, 0, 0)",4166,0.8083660059967582,0.16853321213696312,0.5917188842121243,1.406607891809465,0.19767474954462647,0.1968738595882612,0.19899817850637527,0.19796254539676367,0.19767474954462652
"count_enc,mean_imp,norm_scale,k_best_sel,no_samp",1,"(1, 0, 0, 0)",4166,0.11785095320623908,-1.0,0.7247706422018345,0.8059672233984168,0.2828282828282834,0.272727272727273,0.5789473684210525,0.466666666666666,0.33865401207937873
"target_enc,median_imp,norm_scale,k_best_sel,no_samp",1,"(1, 0, 0, 0)",4166,0.19410745233968812,-1.0,0.6146788990825692,0.7642515486552176,0.3131313131313135,0.3692946058091284,0.5555555555555564,0.4785591766723841,0.3588342440801459
