pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",18,0.001,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,median_imp,no_sel,no_samp,quant_scale",18,0.001,66238,0.1062386363471468,1.817780470914129,0.1157839787595646,0.1792400918129894,0.24406595397717,0.2707860063607454,0.5665676478530914,0.4563008130081305,0.3239109541242286
"ordinal_enc,mean_imp,no_samp,quant_scale,no_sel",19,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,no_sel,no_samp,quant_scale",19,0.001,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",19,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,quant_scale,no_samp,no_sel",19,0.001,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"woe_enc,median_imp,no_sel,no_samp,quant_scale",19,0.001,66238,0.1062386363471468,1.817780470914129,0.1157839787595646,0.1792400918129894,0.24406595397717,0.2707860063607454,0.5665676478530914,0.4563008130081305,0.3239109541242286
"target_enc,mean_imp,quant_scale,no_samp,no_sel",19,0.001,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",19,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",19,0.001,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"target_enc,median_imp,quant_scale,no_samp,no_sel",19,0.001,66238,0.109071768224288,1.8481385154385603,0.1194570733417501,0.1856678103048812,0.2453342996919727,0.2745808790212957,0.5676478530920874,0.4582064297800341,0.3251327200020764
"ordinal_enc,mean_imp,k_best_sel,no_samp,quant_scale",19,0.001,66238,0.1440922064749424,2.3517052686027755,0.2027976081325183,0.2948676007990528,0.2942562058343902,0.3973838520523225,0.6392114501755329,0.5486486486486483,0.3796602581484345
"woe_enc,mean_imp,no_sel,no_samp,quant_scale",20,0.001,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",20,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,quant_scale,no_samp,no_sel",20,0.001,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",20,0.001,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,median_imp,no_sel,no_samp,quant_scale",20,0.001,66238,0.1062386363471468,1.817780470914129,0.1157839787595646,0.1792400918129894,0.24406595397717,0.2707860063607454,0.5665676478530914,0.4563008130081305,0.3239109541242286
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",20,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,quant_scale,no_samp,no_sel",20,0.001,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,no_samp,quant_scale,no_sel",20,0.001,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,k_best_sel,no_samp,quant_scale",20,0.001,66238,0.1440922064749424,2.3517052686027755,0.2027976081325183,0.2948676007990528,0.2942562058343902,0.3973838520523225,0.6392114501755329,0.5486486486486483,0.3796602581484345
"target_enc,median_imp,quant_scale,no_samp,no_sel",20,0.001,66238,0.109071768224288,1.8481385154385603,0.1194570733417501,0.1856678103048812,0.2453342996919727,0.2745808790212957,0.5676478530920874,0.4582064297800341,0.3251327200020764
"target_enc,mean_imp,k_best_sel,over_samp,no_scale",0,0.002,66238,0.1980193365846743,1.567062744758324,0.1951683928536452,0.3458904754961016,0.343094964212679,0.337206533772383,0.3611771472392637,0.3494196272926532,0.3430949642126789
"loo_enc,mean_imp,over_samp,no_sel,norm_scale",0,0.002,66238,0.5173614656316455,-1.0,0.4225307623375967,0.8723448635099804,0.4430140167007497,0.4439813809946153,0.4344197341513292,0.4392430412804577,0.4430140167007497
"target_enc,median_imp,no_sel,quant_scale,over_samp",0,0.002,66238,0.1806733655050599,1.5193630170078924,0.1584258561673421,0.2933587217065317,0.2964340490797547,0.2828995436602706,0.3276052317655078,0.305974383646664,0.2964340490797547
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",0,0.002,66238,0.1897738046546841,1.5487570017039791,0.1877495096422244,0.3232011335193655,0.3227682790980286,0.3127110893341285,0.3495729813664597,0.3316573459571578,0.3227682790980286
"count_enc,mean_imp,no_scale,under_samp,k_best_sel",0,0.002,66238,0.2057210560525156,1.6008525445915542,0.2084759957420064,0.3611035811125346,0.3405958850931677,0.3339230613158792,0.3606535241695922,0.3475720320408688,0.3405958850931677
"ordinal_enc,mean_imp,norm_scale,under_samp,k_best_sel",0,0.002,66238,0.5126413461082983,-1.0,0.4372907899770466,0.8936519843392055,0.4506966479881178,0.4507162900536653,0.4504244869025114,0.45057220490097,0.4506966479881179
"target_enc,mean_imp,no_scale,no_sel,no_samp",0,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"woe_enc,mean_imp,no_sel,norm_scale,over_samp",0,0.002,66238,0.5176595354819529,-1.0,0.4218773645644158,0.871596480934368,0.4424974437627811,0.4435101942948642,0.433559134287662,0.4385800285955682,0.4424974437627811
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",0,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",0,0.002,66238,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"target_enc,median_imp,no_sel,no_scale,over_samp",1,0.002,66238,0.1752308282045768,1.5550452595762634,0.1438143282100042,0.2822582192358096,0.2974693251533742,0.2666731705078777,0.3634159850034083,0.3184746548097997,0.2974693251533742
"count_enc,mean_imp,quant_scale,under_samp,k_best_sel",1,0.002,66238,0.1570600306216501,1.4428414338727416,0.1015201310594994,0.2300708550148681,0.2600319842019983,0.2392363997084325,0.2998919794761004,0.2708270276605293,0.2600319842019983
"ordinal_enc,median_imp,no_sel,max_abs_scale,under_samp",1,0.002,66238,0.1926226978999861,1.5618598466493412,0.1886249258337706,0.3288525228328339,0.3235383472859842,0.3132531510044617,0.3510498244666485,0.3326913637807105,0.3235383472859843
"target_enc,median_imp,over_samp,quant_scale,no_sel",1,0.002,66238,0.1784885107369783,1.5142680281406855,0.157499924288309,0.2891316005519396,0.2957726226993865,0.2810889220992487,0.3293115201090661,0.306039289424791,0.2957726226993864
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",1,0.002,66238,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"count_enc,mean_imp,no_scale,under_samp,no_sel",1,0.002,66238,0.1906058978084563,1.539470394968395,0.1953259972437738,0.326996204732296,0.3293317917904401,0.3224211289083049,0.3487586078854981,0.3358562523452581,0.3293317917904401
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",1,0.002,66238,0.1897738046546841,1.5487570017039791,0.1877495096422244,0.3232011335193655,0.3227682790980286,0.3127110893341285,0.3495729813664597,0.3316573459571578,0.3227682790980286
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",1,0.002,66238,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"target_enc,mean_imp,no_scale,no_sel,no_samp",1,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",1,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"target_enc,mean_imp,no_samp,no_scale,no_sel",2,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"target_enc,median_imp,quant_scale,no_sel,over_samp",2,0.002,66238,0.1805035674745142,1.518585530767106,0.1578934734236434,0.2929070608795516,0.2968398517382413,0.283318559342158,0.3280397920927061,0.3064022330079289,0.2968398517382413
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",2,0.002,66238,0.1563894864868476,1.4400234852282157,0.1019802503981878,0.2283777965154466,0.2588673879287064,0.2380272157987404,0.2986345530650823,0.2695892245250131,0.2588673879287063
"count_enc,mean_imp,quant_scale,over_samp,no_sel",2,0.002,66238,0.106809252213071,1.3114298532691917,0.0103786319724449,0.0987401227001223,0.1820307174505794,0.1164183219175906,0.267540047716428,0.19905117141811,0.1820307174505793
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",2,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,k_best_sel,over_samp,max_abs_scale",2,0.002,66238,0.2000342105176897,1.5740092076239625,0.2046794334856159,0.3501768299085747,0.3409818081117927,0.335215030896001,0.358473926380368,0.3470542108324119,0.3409818081117927
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",2,0.002,66238,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"count_enc,mean_imp,quant_scale,under_samp,k_best_sel",2,0.002,66238,0.1570600306216501,1.4428414338727416,0.1015201310594994,0.2300708550148681,0.2600319842019983,0.2392363997084325,0.2998919794761004,0.2708270276605293,0.2600319842019983
"target_enc,median_imp,over_samp,quant_scale,no_sel",2,0.002,66238,0.1784885107369783,1.5142680281406855,0.157499924288309,0.2891316005519396,0.2957726226993865,0.2810889220992487,0.3293115201090661,0.306039289424791,0.2957726226993864
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",2,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"target_enc,mean_imp,quant_scale,no_sel,over_samp",3,0.002,66238,0.1078883401310977,1.314985710592856,0.0114861733443879,0.1003754616979414,0.1828050443081117,0.1176261419934338,0.2680129516019086,0.1998323153070826,0.1828050443081117
"count_enc,median_imp,quant_scale,under_samp,k_best_sel",3,0.002,66238,0.1900667967520659,1.5485553596055397,0.1570819275122371,0.3144854326612932,0.3073015122873345,0.2966060524360231,0.3335724412638401,0.315594422201077,0.3073015122873345
"ordinal_enc,mean_imp,k_best_sel,over_samp,max_abs_scale",3,0.002,66238,0.2000342105176897,1.5740092076239625,0.2046794334856159,0.3501768299085747,0.3409818081117927,0.335215030896001,0.358473926380368,0.3470542108324119,0.3409818081117927
"count_enc,mean_imp,quant_scale,under_samp,k_best_sel",3,0.002,66238,0.1570600306216501,1.4428414338727416,0.1015201310594994,0.2300708550148681,0.2600319842019983,0.2392363997084325,0.2998919794761004,0.2708270276605293,0.2600319842019983
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",3,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"count_enc,mean_imp,quant_scale,over_samp,no_sel",3,0.002,66238,0.106809252213071,1.3114298532691917,0.0103786319724449,0.0987401227001223,0.1820307174505794,0.1164183219175906,0.267540047716428,0.19905117141811,0.1820307174505793
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",3,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",3,0.002,66238,0.1563894864868476,1.4400234852282157,0.1019802503981878,0.2283777965154466,0.2588673879287064,0.2380272157987404,0.2986345530650823,0.2695892245250131,0.2588673879287063
"target_enc,mean_imp,no_samp,no_scale,no_sel",3,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",3,0.002,66238,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"ordinal_enc,mean_imp,quant_scale,over_samp,k_best_sel",4,0.002,66238,0.1539038190376016,1.4297683270035286,0.0991334615741444,0.2234640842349019,0.2577688309475119,0.23733069299612,0.2966619802317655,0.2682003747385632,0.2577688309475119
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",4,0.002,66238,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
"target_enc,mean_imp,max_abs_scale,no_sel,over_samp",4,0.002,66238,0.1926325444985213,1.546824314765847,0.1986330053966678,0.3322380614123925,0.3320584100204499,0.325519039590588,0.3508030845262441,0.3384054812839192,0.3320584100204499
"ordinal_enc,mean_imp,k_best_sel,no_samp,quant_scale",4,0.002,66238,0.1440922064749424,2.3517052686027755,0.2027976081325183,0.2948676007990528,0.2942562058343902,0.3973838520523225,0.6392114501755329,0.5486486486486483,0.3796602581484345
"count_enc,mean_imp,quant_scale,under_samp,k_best_sel",4,0.002,66238,0.1570600306216501,1.4428414338727416,0.1015201310594994,0.2300708550148681,0.2600319842019983,0.2392363997084325,0.2998919794761004,0.2708270276605293,0.2600319842019983
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",4,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,no_samp,no_scale,no_sel",4,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",4,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",4,0.002,66238,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"target_enc,mean_imp,quant_scale,no_sel,over_samp",4,0.002,66238,0.1078883401310977,1.314985710592856,0.0114861733443879,0.1003754616979414,0.1828050443081117,0.1176261419934338,0.2680129516019086,0.1998323153070826,0.1828050443081117
"target_enc,mean_imp,quant_scale,k_best_sel,over_samp",5,0.002,66238,0.1554358852217604,1.4355440782060946,0.1002858968253381,0.2256452994188136,0.2583162917518745,0.2377887013977114,0.2974544137695978,0.2688400259369427,0.2583162917518745
"count_enc,mean_imp,quant_scale,under_samp,no_sel",5,0.002,66238,0.1071671474022068,1.3102275007711843,0.0089574164648501,0.0996194953688549,0.1858522650553605,0.1236057734494647,0.2685280515798,0.2026025487302563,0.1858522650553605
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",5,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",5,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",5,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,quant_scale,over_samp,k_best_sel",5,0.002,66238,0.1539038190376016,1.4297683270035286,0.0991334615741444,0.2234640842349019,0.2577688309475119,0.23733069299612,0.2966619802317655,0.2682003747385632,0.2577688309475119
"target_enc,mean_imp,quant_scale,no_sel,over_samp",5,0.002,66238,0.1078883401310977,1.314985710592856,0.0114861733443879,0.1003754616979414,0.1828050443081117,0.1176261419934338,0.2680129516019086,0.1998323153070826,0.1828050443081117
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",5,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",5,0.002,66238,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
"target_enc,mean_imp,no_samp,no_scale,no_sel",5,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,quant_scale,k_best_sel,over_samp",6,0.002,66238,0.1562930031976136,1.438789444523375,0.1014931925726191,0.2272592589513782,0.2584632753919563,0.2379753748891949,0.2975502726653032,0.2689779435228751,0.2584632753919563
"target_enc,mean_imp,quant_scale,no_samp,no_sel",6,0.002,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",6,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",6,0.002,66238,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
"ordinal_enc,mean_imp,quant_scale,over_samp,k_best_sel",6,0.002,66238,0.1539038190376016,1.4297683270035286,0.0991334615741444,0.2234640842349019,0.2577688309475119,0.23733069299612,0.2966619802317655,0.2682003747385632,0.2577688309475119
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",6,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",6,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,quant_scale,no_sel,over_samp",6,0.002,66238,0.1078883401310977,1.314985710592856,0.0114861733443879,0.1003754616979414,0.1828050443081117,0.1176261419934338,0.2680129516019086,0.1998323153070826,0.1828050443081117
"target_enc,mean_imp,no_samp,no_scale,no_sel",6,0.002,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",6,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,no_samp,no_scale,no_sel",7,0.002,66238,0.1201719076716356,2.230070625979368,0.170282500879983,0.2441302088817335,0.2943468019568765,0.3833504624871534,0.6759384283013781,0.5751460435475307,0.3888212932236261
"target_enc,mean_imp,quant_scale,no_samp,k_best_sel",7,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",7,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",7,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,quant_scale,no_samp,no_sel",7,0.002,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",7,0.002,66238,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",7,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,quant_scale,over_samp,k_best_sel",7,0.002,66238,0.1539038190376016,1.4297683270035286,0.0991334615741444,0.2234640842349019,0.2577688309475119,0.23733069299612,0.2966619802317655,0.2682003747385632,0.2577688309475119
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",7,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,k_best_sel,over_samp",7,0.002,66238,0.1562930031976136,1.438789444523375,0.1014931925726191,0.2272592589513782,0.2584632753919563,0.2379753748891949,0.2975502726653032,0.2689779435228751,0.2584632753919563
"target_enc,mean_imp,quant_scale,no_samp,no_sel",8,0.002,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,quant_scale,over_samp,k_best_sel",8,0.002,66238,0.1539038190376016,1.4297683270035286,0.0991334615741444,0.2234640842349019,0.2577688309475119,0.23733069299612,0.2966619802317655,0.2682003747385632,0.2577688309475119
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",8,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,k_best_sel,no_samp,quant_scale",8,0.002,66238,0.1440922064749424,2.3517052686027755,0.2027976081325183,0.2948676007990528,0.2942562058343902,0.3973838520523225,0.6392114501755329,0.5486486486486483,0.3796602581484345
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",8,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",8,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,quant_scale,k_best_sel,over_samp",8,0.002,66238,0.1562930031976136,1.438789444523375,0.1014931925726191,0.2272592589513782,0.2584632753919563,0.2379753748891949,0.2975502726653032,0.2689779435228751,0.2584632753919563
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",8,0.002,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,quant_scale,under_samp,no_sel",8,0.002,66238,0.1063023933447668,1.3071732107761518,0.0078658687276183,0.099091957910092,0.1856476167971914,0.1235937872500618,0.2680681204428841,0.2023241181133365,0.1856476167971914
"ordinal_enc,mean_imp,no_samp,no_scale,no_sel",8,0.002,66238,0.1201719076716356,2.230070625979368,0.170282500879983,0.2441302088817335,0.2943468019568765,0.3833504624871534,0.6759384283013781,0.5751460435475307,0.3888212932236261
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",9,0.002,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,no_sel,no_samp,quant_scale",9,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,quant_scale,no_samp,no_sel",9,0.002,66238,0.051935575615723,1.2701499014997693,0.0198422986209032,0.0321221534536153,0.1219423808660986,0.028033640368442,0.3445854712395356,0.2170967741935481,0.1770643784282201
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",9,0.002,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
