pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,median_imp,max_abs_scale,k_best_sel,under_samp",0,"(0, 20)",30513,0.4249097479132632,0.3504425320748775,0.23295805712217385,0.5075959350203474,0.19652607288611146,0.21880661527549788,0.15689963014921568,0.18903420298885648,0.1965260728861114
"onehot_enc,mean_imp,norm_scale,under_samp,no_sel",0,"(0, 20)",30513,0.26154796217025633,-1.0,0.547312340966921,0.7347761318998878,0.3360730056752965,0.30949417470624385,0.4057000063767376,0.36125907583166017,0.3360730056752965
"woe_enc,median_imp,no_samp,min_max_scale,no_sel",0,"(0, 20)",30513,0.1932939821199044,0.21493460011319251,0.21428460482133907,0.2998904375508001,0.1605601793556708,0.27986520640269635,0.454916464736641,0.3795005807200933,0.2610545106854723
"onehot_enc,median_imp,norm_scale,no_sel,over_samp",0,"(0, 20)",30513,0.22403176296101301,-1.0,0.4255472574433297,0.5136300999162238,0.2395681634304207,0.2585369322618261,0.20028696399676368,0.2305139958961849,0.2395681634304207
"onehot_enc,mean_imp,no_sel,no_scale,over_samp",0,"(0, 20)",30513,0.3795903436763297,0.3934536312427347,0.1599159018615582,0.389395599937835,0.18643431432038834,0.20055926012772232,0.16284701152912626,0.18213851446506105,0.1864343143203884
"woe_enc,mean_imp,quant_scale,no_sel,over_samp",0,"(0, 20)",30513,0.3965726728863812,0.3729499087928199,0.21494384610770395,0.4600206511233084,0.20371251769822005,0.2181769581961673,0.17805041464401294,0.19861607465728,0.20371251769822
"loo_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0,"(0, 20)",30513,0.1869349858366055,0.21485864661148216,0.20504671336093047,0.28850175852680743,0.16363133810386654,0.2810594180170761,0.4737916082132374,0.3923416789396166,0.2695212086373631
"target_enc,mean_imp,no_sel,under_samp,quant_scale",0,"(0, 20)",30513,0.3969806527534972,0.36960223781455176,0.21178917163133787,0.4591877350030898,0.20401774327254185,0.2169054275506729,0.18124681163116946,0.1994745961656219,0.20401774327254174
"onehot_enc,most_freq_imp,quant_scale,no_sel,no_samp",0,"(0, 20)",30513,0.18987604989840412,0.26065062057072363,0.17158117552515795,0.25586379867004005,0.1599459476060316,0.29159411112870043,0.4292819793393693,0.3678485661816638,0.2518982712230833
"woe_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",0,"(0, 20)",30513,0.2906190946621939,-1.0,0.2741636945022473,0.3961875815956583,0.21237453226132685,0.2516171038974273,0.13337631472491912,0.19682610690019006,0.21237453226132685
"onehot_enc,most_freq_imp,no_sel,no_scale,over_samp",1,"(0, 20)",30513,0.3800645673510793,0.3924868847372336,0.16142891364630366,0.3903712619874429,0.18656831512944985,0.2005344210667056,0.16324838187702262,0.182317059477228,0.18656831512944988
"loo_enc,mean_imp,no_samp,k_best_sel,max_abs_scale",1,"(0, 20)",30513,0.18997446485853506,0.2091051606290644,0.21159162558829386,0.29732475680243337,0.1636927612788306,0.282597402597403,0.471623517408493,0.3914512338425382,0.26882146744211105
"onehot_enc,median_imp,quant_scale,no_sel,no_samp",1,"(0, 20)",30513,0.19098169924008154,0.2584655690589147,0.17712780625827368,0.2612502725828904,0.15927029268142867,0.29025122452204144,0.42711388853462495,0.3659844742413548,0.2507130931346265
"woe_enc,most_freq_imp,no_samp,min_max_scale,no_sel",1,"(0, 20)",30513,0.19255336033318085,0.21735912671889326,0.20969105855014544,0.2953527945552509,0.1608672952304904,0.2807815394980629,0.4554266037495223,0.38017128755987856,0.26143093941521345
