pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,most_freq_imp,no_samp,norm_scale,k_best_sel",0,"(0, 20)",47053,0.2045060658578853,-1.0,0.5871559633027519,0.7431388692856585,0.31200897867564564,0.3709677419354839,0.5438596491228076,0.4711864406779656,0.3557185313009299
"onehot_enc,median_imp,no_scale,k_best_sel,under_samp",0,"(0, 20)",47053,0.8175774108399225,0.18242258916007772,0.6485091743119266,1.529228650342512,0.22736202485380105,0.2378995078482745,0.2066885964912282,0.2228226820069477,0.22736202485380105
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0,"(0, 20)",47053,0.7794290560042227,0.1870423022879701,0.5780700667850641,1.3076188262817403,0.1982866575591985,0.19967158728648346,0.1959528688524591,0.1978419143757552,0.1982866575591985
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0,"(0, 20)",47053,0.8912450739052195,0.04812600950258791,0.8311611607670191,1.6020538483263744,0.18855218855218853,0.22812500000000024,0.2777777777777782,0.2537764350453173,0.20537340619307848
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",0,"(0, 20)",47053,0.7723556058989197,0.17963818720450328,0.5924297161082022,1.2546488415125463,0.19455866228070184,0.1878215572491789,0.20504385964912294,0.1965860429887379,0.19455866228070184
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",0,"(0, 20)",47053,0.8254159240173472,0.1640233307814618,0.6780058379394036,1.5277617436848925,0.2249686930783243,0.22749015484366145,0.2202299635701276,0.22390303355307747,0.22496869307832426
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",0,"(0, 20)",47053,0.8283604441746123,0.1716107843032119,0.6713599395129298,1.5586462642992542,0.22862591074681235,0.2364841855829587,0.21362704918032785,0.2252742880780792,0.22862591074681235
"loo_enc,most_freq_imp,no_sel,norm_scale,under_samp",0,"(0, 20)",47053,0.3274800883164476,-1.0,0.4423738532110091,0.6840383655596275,0.3410087719298243,0.31444453124544297,0.4123720760233922,0.3672059473825317,0.3410087719298243
"onehot_enc,median_imp,under_samp,k_best_sel,no_scale",0,"(0, 20)",47053,0.8272320819829799,0.17276791801702016,0.6561066513761467,1.5474740929751882,0.22526041666666655,0.2333225565274293,0.20911001461988304,0.22170498947368675,0.22526041666666655
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",0,"(0, 20)",47053,0.8033984345681552,0.16330385257348728,0.6635441686025908,1.428631729910958,0.21909265350877188,0.21272659472669786,0.2299890350877192,0.22148957700801006,0.21909265350877188
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",1,"(0, 20)",47053,0.7794290560042227,0.1870423022879701,0.5780700667850641,1.3076188262817403,0.1982866575591985,0.19967158728648346,0.1959528688524591,0.1978419143757552,0.1982866575591985
"ordinal_enc,median_imp,quant_scale,k_best_sel,over_samp",1,"(0, 20)",47053,0.8283604441746123,0.1716107843032119,0.6713599395129298,1.5586462642992542,0.22862591074681235,0.2364841855829587,0.21362704918032785,0.2252742880780792,0.22862591074681235
"onehot_enc,most_freq_imp,no_scale,under_samp,no_sel",1,"(0, 20)",47053,0.7723556058989197,0.17963818720450328,0.5924297161082022,1.2546488415125463,0.19455866228070184,0.1878215572491789,0.20504385964912294,0.1965860429887379,0.19455866228070184
"ordinal_enc,mean_imp,no_scale,no_sel,under_samp",1,"(0, 20)",47053,0.8033984345681552,0.16330385257348728,0.6635441686025908,1.428631729910958,0.21909265350877188,0.21272659472669786,0.2299890350877192,0.22148957700801006,0.21909265350877188
"ordinal_enc,median_imp,quant_scale,no_sel,over_samp",1,"(0, 20)",47053,0.8254159240173472,0.1640233307814618,0.6780058379394036,1.5277617436848925,0.2249686930783243,0.22749015484366145,0.2202299635701276,0.22390303355307747,0.22496869307832426
"target_enc,median_imp,k_best_sel,no_samp,max_abs_scale",1,"(0, 20)",47053,0.9222035788009592,0.03796703075248881,0.8721502539670051,1.7192537677371855,0.1975308641975312,0.2422360248447203,0.28654970760233905,0.2650602409638553,0.21431310516729013
