pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"woe_enc,mean_imp,norm_scale,k_best_sel,under_samp",0,"(0, 20)",852,0.3142146892037604,-1.0,0.4735907330013042,0.6183728430930472,0.3252083333333335,0.25946976826518703,0.46203125,0.3770110600721033,0.3252083333333334
"woe_enc,most_freq_imp,no_sel,min_max_scale,under_samp",0,"(0, 20)",852,0.11129593950739396,0.7888356393205599,0.07725169460824435,0.15266132643494115,0.2762239583333333,0.2701912216474698,0.2892708333333334,0.2798943824354949,0.27622395833333324
"woe_enc,most_freq_imp,max_abs_scale,no_samp,k_best_sel",0,"(0, 20)",852,0.1070593735390368,0.8699454793275778,0.0520942382276992,0.19547288273512053,0.24000000000000016,0.20886075949367106,0.107142857142857,0.16107382550335572,0.3285714285714289
"count_enc,mean_imp,under_samp,no_sel,no_scale",0,"(0, 20)",852,0.17014072174793685,0.6974433520733286,0.15857138703448068,0.29108855884868906,0.34885416666666663,0.3499815255142119,0.3448958333333333,0.34752238370656663,0.34885416666666663
"target_enc,mean_imp,norm_scale,over_samp,k_best_sel",0,"(0, 20)",852,0.3461144913560146,-1.0,0.5946050995024874,0.8936428449794692,0.4641852678571426,0.4475234257959375,0.6219866071428571,0.5511966577594419,0.4641852678571426
"count_enc,median_imp,no_samp,min_max_scale,k_best_sel",0,"(0, 20)",852,0.07985039738195432,0.9105571847507344,0.03627154807126694,0.1741263922040303,0.2920000000000001,0.2649769585253453,0.08857142857142862,0.1862244897959186,0.4276190476190473
"target_enc,median_imp,no_sel,min_max_scale,no_samp",0,"(0, 20)",852,0.11061243571762518,0.8651544511569595,0.05306134657374443,0.20561430300777106,0.2420000000000004,0.2086513994910941,0.11142857142857128,0.16285329744279942,0.329047619047619
"target_enc,median_imp,k_best_sel,norm_scale,no_samp",0,"(0, 20)",852,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,most_freq_imp,no_samp,no_sel,norm_scale",0,"(0, 20)",852,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"woe_enc,most_freq_imp,no_samp,max_abs_scale,no_sel",0,"(0, 20)",852,0.09691444600280504,0.8808004140072464,0.03606217409944268,0.1846764207011044,0.24900000000000025,0.21200510855683252,0.11857142857142837,0.16790289952798415,0.3359523809523813
