pipe,gen,reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,min_max_scale,no_samp,k_best_sel",0,accu_dp,89594,0.1227263625137667,2.455184012663238,0.1741087581666284,0.2483122402658289,0.2839282478709911,0.3434232250963127,0.6778287874696194,0.5677536231884059,0.3814501810558727
"onehot_enc,median_imp,k_best_sel,over_samp,quant_scale",0,accu_dp,89594,0.1882657436873732,1.5474980234249776,0.1544364367361048,0.3100372554143085,0.3056599352419903,0.2931694654336045,0.3358554873892298,0.3151799282928091,0.3056599352419904
"target_enc,most_freq_imp,under_samp,no_sel,min_max_scale",0,accu_dp,89594,0.1110882675634174,1.3171888622508083,0.0347304391290662,0.0946583078569462,0.1370257223872535,0.0726429659435781,0.2123405009451795,0.1481844389468965,0.1370257223872535
"ordinal_enc,median_imp,no_sel,min_max_scale,no_samp",0,accu_dp,89594,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"loo_enc,mean_imp,no_sel,over_samp,quant_scale",0,accu_dp,89594,0.1080873215206574,1.3135482678171009,0.011241420402944,0.0996172647598115,0.1809496421267893,0.1175587839888043,0.2638058111792773,0.1972971815250198,0.1809496421267893
"woe_enc,median_imp,no_sel,max_abs_scale,no_samp",0,accu_dp,89594,0.1225717515370405,2.2446248600223964,0.1547452686424655,0.2352713783402218,0.2800326146040947,0.3448275862068967,0.6510937078044826,0.5446696035242293,0.3718999554700667
"woe_enc,mean_imp,no_sel,under_samp,norm_scale",0,accu_dp,89594,0.518121700452836,-1.0,0.4216538351185921,0.8719589841140685,0.4424685221442074,0.4436108985517492,0.4322719754253308,0.438002799728964,0.4424685221442074
"woe_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",0,accu_dp,89594,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"ordinal_enc,most_freq_imp,under_samp,no_sel,norm_scale",0,accu_dp,89594,0.467712882039162,-1.0,0.2205551836266258,0.3377265393360177,0.1684677119902781,0.1289705435464622,0.2208893127194167,0.1776596531135149,0.1684677119902781
"loo_enc,median_imp,k_best_sel,no_scale,over_samp",0,accu_dp,89594,0.1860597387435427,1.6188924438473635,0.1562836998671921,0.3076227474109267,0.3088467109747784,0.2752532326858765,0.3835697852760736,0.3337934238725098,0.3088467109747784
"loo_enc,median_imp,no_sel,max_abs_scale,no_samp",1,accu_dp,89594,0.1232039080082827,2.264496023590385,0.1559698676969318,0.2370795201059565,0.2806667874614967,0.3460559796437653,0.6529840669727253,0.5465772759350743,0.3728451350541881
"woe_enc,median_imp,min_max_scale,no_samp,k_best_sel",1,accu_dp,89594,0.1227263625137667,2.455184012663238,0.1741087581666284,0.2483122402658289,0.2839282478709911,0.3434232250963127,0.6778287874696194,0.5677536231884059,0.3814501810558727
"woe_enc,most_freq_imp,no_sel,max_abs_scale,no_samp",1,accu_dp,89594,0.0767596702599871,1.3747678018575864,0.0496995411442097,0.0561174767411424,0.0882406233013225,0.0152753108348133,0.251417769376181,0.1494323412089596,0.1286400366989973
"woe_enc,median_imp,max_abs_scale,k_best_sel,no_samp",1,accu_dp,89594,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"target_enc,mean_imp,no_sel,over_samp,quant_scale",1,accu_dp,89594,0.1080293054531001,1.313569497992264,0.0115841156213158,0.09915738488813,0.1800187457396046,0.1161489980919327,0.2631923142467621,0.1963491660890042,0.1800187457396045
