pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"loo_enc,median_imp,no_sel,under_samp,min_max_scale",0,"(0, 10)",82398,0.4192770621028879,0.34798861362880584,0.2343131763481257,0.4984374199244438,0.19609165763295494,0.21330149766296586,0.1660721687284785,0.19037664067586546,0.19609165763295494
"count_enc,median_imp,no_samp,no_sel,no_scale",0,"(0, 10)",82398,0.10950915698413242,0.24463294375300915,0.08517119744635507,0.1485337011897794,0.21135714505082775,0.364586275063541,0.7130468052544312,0.6046389035318924,0.3826358621741409
"count_enc,most_freq_imp,over_samp,no_sel,max_abs_scale",0,"(0, 10)",82398,0.4486046139000118,0.27950347774906625,0.3688280546612738,0.6397513854688526,0.22598319933252425,0.2269676352177836,0.22418145732200645,0.2255775357460145,0.2259831993325243
"loo_enc,median_imp,no_sel,no_samp,no_scale",0,"(0, 10)",82398,0.17707426954970468,0.2488907273723825,0.15561198182239022,0.2323268230725243,0.15945456220632065,0.27041081643265713,0.4632062236959565,0.3814842027920651,0.2631565099062311
"woe_enc,mean_imp,k_best_sel,under_samp,no_scale",0,"(0, 10)",82398,0.4082072156774188,0.3669315232057119,0.2066379970273084,0.4659114114914627,0.1941925854482847,0.21413545495835426,0.15927695765846198,0.18763737626786428,0.1941925854482847
"onehot_enc,mean_imp,no_scale,no_sel,no_samp",0,"(0, 10)",82398,0.1826339265570796,0.27761966605939953,0.13321793448798394,0.2123396488198193,0.15484782408402678,0.2766161213088587,0.4220124984058159,0.35743655182191963,0.24605883819967145
"count_enc,median_imp,no_samp,k_best_sel,quant_scale",0,"(0, 10)",82398,0.21019754615347586,0.14436679792933954,0.316533914707216,0.4173845265999925,0.17548601087190188,0.314559721011334,0.4986608850911872,0.4208898055391864,0.28581911568475243
"target_enc,most_freq_imp,over_samp,k_best_sel,max_abs_scale",0,"(0, 10)",82398,0.4203207847092233,0.3450497345229761,0.2372155411801021,0.5027984164562003,0.19708168992718444,0.21348076540506175,0.16846240392394826,0.1915986059165101,0.1970816899271845
"ordinal_enc,most_freq_imp,k_best_sel,under_samp,quant_scale",0,"(0, 10)",82398,0.4324749407369564,0.291607128891306,0.395527873407696,0.6490271019651795,0.24997210177273305,0.24692851032526555,0.2559722133656422,0.2514801060315873,0.24997210177273305
"loo_enc,median_imp,quant_scale,under_samp,k_best_sel",0,"(0, 10)",82398,0.3925048374282382,0.3740901804322177,0.2086863297151518,0.4463414694041397,0.19930991742124726,0.21169793041847326,0.17781333694681795,0.19511533126599995,0.19930991742124726
"target_enc,most_freq_imp,under_samp,k_best_sel,max_abs_scale",1,"(0, 10)",82398,0.4254510035010292,0.34186433658113163,0.246946218348391,0.5179529131839569,0.1996835543935723,0.2175979996964183,0.1679552990689963,0.1935418583725146,0.19968355439357227
"woe_enc,mean_imp,k_best_sel,over_samp,no_scale",1,"(0, 10)",82398,0.4056624536687484,0.37008062687568094,0.20221624633389707,0.4585269858424401,0.19364444275889967,0.21360014164223515,0.15878021338996767,0.1871187580281392,0.19364444275889967
"target_enc,most_freq_imp,over_samp,no_sel,max_abs_scale",1,"(0, 10)",82398,0.4139582823579288,0.35116219666799875,0.2234116863912146,0.4825510561862557,0.19386187803398056,0.20931845776435684,0.16727409486245953,0.18884143704089898,0.19386187803398056
"loo_enc,median_imp,k_best_sel,no_samp,no_scale",1,"(0, 10)",82398,0.1744230647717265,0.2487292782415659,0.1551850926691943,0.2309363466888269,0.16142010380516567,0.2724872381622952,0.472898864940696,0.3886998964650201,0.2677601120819983
"onehot_enc,mean_imp,quant_scale,no_sel,no_samp",1,"(0, 10)",82398,0.19439043248769086,0.2518955273919484,0.19044361587462375,0.2781050241784763,0.16234145142962414,0.29935605465682397,0.4310674658844534,0.3720439189189192,0.2540855128775021
"count_enc,median_imp,no_samp,k_best_sel,no_scale",1,"(0, 10)",82398,0.08840852170103554,0.3040384075630186,0.04010173533687315,0.09257467793093524,0.2167930960351344,0.3771984924623117,0.7470985843642386,0.6402721088435377,0.3978413633795306
