pipe,gen,dp_acc_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",0,"(0, 20)",55303,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",0,"(0, 20)",55303,0.11388752455386435,0.7831118634836177,0.06458112119761912,0.1463449287132728,0.2617522321428572,0.25491331477411666,0.2755580357142857,0.2654068978158016,0.2617522321428572
"ordinal_enc,mean_imp,over_samp,min_max_scale,no_sel",0,"(0, 20)",55303,0.13477465535500044,0.752243652252073,0.10010210096810536,0.19692549869018766,0.2872544642857143,0.28658943080210825,0.2886383928571429,0.28764818720312696,0.2872544642857143
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",0,"(0, 20)",55303,0.11196820944366516,0.8727214752617324,0.06418807764783308,0.2257232138215207,0.269,0.24497041420118384,0.08857142857142862,0.17411003236245987,0.3892857142857137
"woe_enc,median_imp,no_sel,over_samp,norm_scale",0,"(0, 20)",55303,0.3198035352328837,-1.0,0.6016791044776117,0.8594515105741326,0.4547321428571429,0.4324984693205799,0.6191294642857142,0.5441951251425271,0.4547321428571429
"ordinal_enc,median_imp,quant_scale,under_samp,k_best_sel",0,"(0, 20)",55303,0.1605016286326733,0.7090382503672841,0.13214116352839395,0.2562187789277887,0.3022656250000001,0.3010764940545607,0.3052083333333333,0.30320451634929485,0.3022656250000001
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",0,"(0, 20)",55303,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"ordinal_enc,median_imp,min_max_scale,no_samp,k_best_sel",0,"(0, 20)",55303,0.10972417017297792,0.8740271590360161,0.0561720455837048,0.22558460142212186,0.269,0.2425328554360816,0.0942857142857143,0.1750162654521799,0.3854761904761902
"onehot_enc,median_imp,no_sel,quant_scale,over_samp",0,"(0, 20)",55303,0.13558302406840625,0.7456169849048474,0.07953500284150393,0.1840121339754285,0.2610937500000001,0.25494926260021394,0.2735267857142857,0.26438005636679096,0.26109375
"woe_enc,median_imp,min_max_scale,under_samp,no_sel",0,"(0, 20)",55303,0.11857924860887675,0.7765078743771834,0.07953043401410373,0.1597899025284416,0.2746614583333334,0.26976776884595416,0.2852083333333333,0.27761672234196993,0.2746614583333334
"onehot_enc,median_imp,no_sel,over_samp,quant_scale",1,"(0, 20)",55303,0.11879487949358768,0.7742735460813946,0.07306123440911676,0.15710358730060245,0.25920758928571425,0.252525195100191,0.27254464285714275,0.262696923342384,0.25920758928571425
"target_enc,median_imp,no_sel,max_abs_scale,no_samp",1,"(0, 20)",55303,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"ordinal_enc,mean_imp,no_sel,min_max_scale,over_samp",1,"(0, 20)",55303,0.1300783183615139,0.7605561083169026,0.09258535728172762,0.1884356852305159,0.28626116071428576,0.28565659942887994,0.2875446428571429,0.2866266759870448,0.28626116071428576
"onehot_enc,median_imp,min_max_scale,no_samp,k_best_sel",1,"(0, 20)",55303,0.08363721365123902,0.9010125601726321,0.05810626227579532,0.13587176494162928,0.263,0.23321123321123285,0.10285714285714297,0.17314022383146788,0.3697619047619049
"onehot_enc,median_imp,no_sel,quant_scale,over_samp",1,"(0, 20)",55303,0.13558302406840625,0.7456169849048474,0.07953500284150393,0.1840121339754285,0.2610937500000001,0.25494926260021394,0.2735267857142857,0.26438005636679096,0.26109375
"ordinal_enc,mean_imp,over_samp,min_max_scale,no_sel",1,"(0, 20)",55303,0.13477465535500044,0.752243652252073,0.10010210096810536,0.19692549869018766,0.2872544642857143,0.28658943080210825,0.2886383928571429,0.28764818720312696,0.2872544642857143
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",1,"(0, 20)",55303,0.11388752455386435,0.7831118634836177,0.06458112119761912,0.1463449287132728,0.2617522321428572,0.25491331477411666,0.2755580357142857,0.2654068978158016,0.2617522321428572
"target_enc,median_imp,no_sel,no_samp,max_abs_scale",1,"(0, 20)",55303,0.11538101916783547,0.8664213033124065,0.06619208566386503,0.2199458682662954,0.25,0.22826086956521724,0.08714285714285719,0.16361256544502642,0.358571428571428
"count_enc,mean_imp,norm_scale,no_samp,k_best_sel",1,"(0, 20)",55303,1.0,-1.0,0.0,1.0,0.3000000000000004,0.3000000000000004,0.0,0.17647058823529407,0.5
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",1,"(0, 20)",55303,0.11196820944366516,0.8727214752617324,0.06418807764783308,0.2257232138215207,0.269,0.24497041420118384,0.08857142857142862,0.17411003236245987,0.3892857142857137
"onehot_enc,median_imp,no_sel,over_samp,quant_scale",2,"(0, 20)",55303,0.11879487949358768,0.7742735460813946,0.07306123440911676,0.15710358730060245,0.25920758928571425,0.252525195100191,0.27254464285714275,0.262696923342384,0.25920758928571425
"onehot_enc,median_imp,no_sel,quant_scale,over_samp",2,"(0, 20)",55303,0.13558302406840625,0.7456169849048474,0.07953500284150393,0.1840121339754285,0.2610937500000001,0.25494926260021394,0.2735267857142857,0.26438005636679096,0.26109375
"target_enc,median_imp,no_sel,over_samp,max_abs_scale",2,"(0, 20)",55303,0.12028898418264505,0.7728808241726228,0.07572903892361839,0.1602141502606622,0.2633482142857142,0.25802750087530585,0.27421875,0.2662324575437046,0.2633482142857142
