pipe,gen,dp_acc_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"count_enc,most_freq_imp,k_best_sel,no_samp,norm_scale",0,"(0, 10)",59430,0.03695107232383248,-1.0,0.7930449533502967,0.8090999992218569,0.2053683854918463,0.2386775362318843,0.7856140798367549,0.6654393471987271,0.40346642503164615
"woe_enc,most_freq_imp,k_best_sel,min_max_scale,no_samp",0,"(0, 10)",59430,0.19115816274292866,0.21081160171117524,0.2149011941947148,0.30033931709723977,0.16274070206688954,0.2819148936170212,0.4662670577732434,0.3876655205208869,0.2663657295338705
"count_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",0,"(0, 10)",59430,0.4586965372051538,0.2710829312814104,0.38721044576941777,0.6658282935247696,0.22709754814436936,0.2302049793956165,0.22133257875271012,0.2257950449376593,0.2270975481443693
"woe_enc,most_freq_imp,k_best_sel,norm_scale,over_samp",0,"(0, 10)",59430,0.2792569571818413,-1.0,0.2725277228231994,0.37811050013762815,0.2089979647046925,0.2482143212635016,0.1311204237459547,0.19389801564802653,0.20899796470469245
"loo_enc,most_freq_imp,norm_scale,no_samp,no_sel",0,"(0, 10)",59430,0.06731037043914212,-1.0,0.7616624257845639,0.8079509995960733,0.22198335431958494,0.40448737924587136,0.756281086596097,0.6541176470588235,0.4043945886054916
"count_enc,most_freq_imp,under_samp,quant_scale,no_sel",0,"(0, 10)",59430,0.4286156765073452,0.3135163130566273,0.3090549039543965,0.5708512615181334,0.21804855885728855,0.22301335769577185,0.2090812715214896,0.21611027242678588,0.21804855885728855
"onehot_enc,median_imp,min_max_scale,k_best_sel,over_samp",0,"(0, 10)",59430,0.4641623801238893,0.3024213036131351,0.31394595687028715,0.6207139906178379,0.2071485007079288,0.22909297252867475,0.16664644012944985,0.19908552985345185,0.2071485007079288
"target_enc,most_freq_imp,no_samp,quant_scale,no_sel",0,"(0, 10)",59430,0.20197448156070175,0.21815172264919408,0.22055833485475432,0.31484097343643913,0.16396916556616842,0.2993906350224502,0.4428006631807165,0.3792711515237625,0.2591632765741774
"count_enc,median_imp,min_max_scale,under_samp,no_sel",0,"(0, 10)",59430,0.4561795079252098,0.2754288365949789,0.3886524539028465,0.6610317301579222,0.22531206159928585,0.22909032072341315,0.2183315265909961,0.22374949901689792,0.22531206159928585
"loo_enc,median_imp,no_sel,min_max_scale,no_samp",0,"(0, 10)",59430,0.19114865273379295,0.21353301679204104,0.21211616579442746,0.29714747383404616,0.16185006602991325,0.28044406490179336,0.4626960846830767,0.3847838785046731,0.2645600164515704
"loo_enc,median_imp,no_sel,quant_scale,no_samp",1,"(0, 10)",59430,0.20141320354840928,0.22143095523863068,0.21607695361307616,0.3093960049642596,0.16267927889192588,0.2966101694915257,0.4389746205841088,0.3758070237672938,0.2570075368292719
