pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"ordinal_enc,median_imp,under_samp,k_best_sel,norm_scale",0.31218274111675126,0.43119266055045874,0.645227748269757,0.3201754385964912,0.28865979381443296,0.39473684210526316,0.3459715639810427,0.32017543859649134,-1.0,0,accu_dp,29872
"woe_enc,most_freq_imp,k_best_sel,under_samp,max_abs_scale",0.7918969821733608,0.5645154939559791,1.3808241852646703,0.20614035087719296,0.2184873949579832,0.1842105263157895,0.20171673819742486,0.20614035087719307,0.19131368251554323,0,accu_dp,29872
"onehot_enc,median_imp,no_samp,norm_scale,k_best_sel",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31200897867564537,0.3677685950413223,0.5526315789473684,0.476027397260274,0.35737225577605214,-1.0,0,accu_dp,29872
"target_enc,mean_imp,no_sel,quant_scale,over_samp",0.8060167359720726,0.615819209039548,1.4472532071402129,0.2140255009107468,0.22261484098939932,0.19854280510018218,0.2107623318385652,0.2140255009107469,0.18498754152823918,0,accu_dp,29872
"loo_enc,median_imp,no_sel,max_abs_scale,over_samp",0.8124606153593249,0.576183409552076,1.4009697343384007,0.19034608378870677,0.1875,0.19489981785063748,0.1912168344007319,0.19034608378870665,0.16538136785814805,0,accu_dp,29872
"count_enc,median_imp,max_abs_scale,k_best_sel,under_samp",0.8208630367544036,0.6470843012954286,1.5209199177337847,0.2222222222222222,0.22857142857142854,0.21052631578947367,0.21965317919075145,0.2222222222222222,0.1732945217028603,0,accu_dp,29872
"target_enc,mean_imp,no_samp,min_max_scale,k_best_sel",0.9054355385311682,0.8446273181871875,1.6606292175224202,0.19528619528619529,0.24233128834355833,0.2777777777777778,0.2604790419161678,0.21083788706739515,0.04914127391710091,0,accu_dp,29872
"woe_enc,mean_imp,under_samp,norm_scale,no_sel",0.3106060606060606,0.47706422018348627,0.7070293769779114,0.32894736842105265,0.30819672131147546,0.3830409356725146,0.3477588871715611,0.32894736842105265,-1.0,0,accu_dp,29872
"target_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0.8990661117795758,0.8403354726936252,1.6439916930165122,0.19528619528619529,0.2407407407407407,0.2807017543859649,0.26126126126126126,0.21138912855910263,0.049472191586576335,0,accu_dp,29872
"woe_enc,median_imp,min_max_scale,k_best_sel,no_samp",0.8921337027674442,0.817104382407371,1.60627817158116,0.19079685746352415,0.23780487804878048,0.26900584795321636,0.25373134328358204,0.20554117534272842,0.05680140515495801,0,accu_dp,29872
"loo_enc,median_imp,no_sel,max_abs_scale,over_samp",0.8498528936582711,0.638853183684986,1.5134970583288605,0.1912568306010929,0.1843575418994413,0.20218579234972678,0.1933701657458563,0.1912568306010929,0.13329980228242397,1,accu_dp,29872
