pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"loo_enc,median_imp,no_sel,norm_scale,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(0, 20)",10329
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",0.18046783625730994,0.1332715181606995,0.3058108996333751,0.3264285714285714,0.3241678726483358,0.33285714285714285,0.3285406182602445,0.3264285714285714,0.6728159457167091,0,"(0, 20)",10329
"woe_enc,median_imp,no_sel,under_samp,min_max_scale",0.14689836330571837,0.13517888942852516,0.22130214222645014,0.27,0.26369863013698636,0.2833333333333333,0.2736486486486488,0.2699999999999999,0.7252456538170823,0,"(0, 20)",10329
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",0.17093422932838992,0.1159090909090909,0.25044965481705955,0.29333333333333333,0.29470198675496684,0.29000000000000004,0.2923588039867109,0.2933333333333332,0.6932141124280862,0,"(0, 20)",10329
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.10431630070456255,0.06189493414690078,0.1423200667752887,0.25642857142857145,0.2474074074074074,0.27428571428571424,0.26109090909090904,0.25642857142857134,0.7975036515734962,0,"(0, 20)",10329
"loo_enc,median_imp,k_best_sel,no_scale,under_samp",0.3637992831541219,0.3602003377788131,0.650608138345603,0.31499999999999995,0.31438127090301005,0.31666666666666665,0.315525876460768,0.31499999999999995,0.4046920821114369,0,"(0, 20)",10329
"onehot_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.127322458232714,0.1365090650551013,0.22128739254441393,0.30166666666666664,0.2941176470588235,0.31999999999999995,0.3073005093378607,0.3016666666666665,0.7576567703203415,0,"(0, 20)",10329
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0.3303769401330377,0.5572139303482587,0.7972139303482587,0.395,0.3555992141453831,0.5314285714285714,0.4574028122415219,0.395,-1.0,0,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0.1159420289855072,0.07828592508399884,0.23448939306997313,0.276,0.25909090909090904,0.06857142857142862,0.1746835443037974,0.41428571428571437,0.8734177215189873,0,"(0, 20)",10329
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",0.152326685660019,0.13573136274722886,0.24279702392211716,0.31333333333333335,0.2956204379562044,0.3566666666666667,0.32752613240418127,0.31333333333333335,0.6990619136960601,0,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,min_max_scale",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,1,"(0, 20)",10329
"onehot_enc,most_freq_imp,no_scale,k_best_sel,under_samp",0.15403608736942065,0.0893284068680722,0.23568510027313488,0.29833333333333334,0.28919860627177696,0.31999999999999995,0.3049403747870527,0.29833333333333323,0.7084831056793675,1,"(0, 20)",10329
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",0.1481689297871544,0.13294314381270905,0.24265062255808584,0.2816666666666666,0.26855123674911663,0.31000000000000005,0.2898799313893653,0.28166666666666673,0.7157721010332951,1,"(0, 20)",10329
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",0.2015404364569961,0.1439201758836462,0.3203455565455416,0.30666666666666664,0.3129032258064516,0.29000000000000004,0.301639344262295,0.30666666666666664,0.6528084918177798,1,"(0, 20)",10329
"loo_enc,median_imp,no_scale,k_best_sel,no_samp",0.1159420289855072,0.07828592508399884,0.23448939306997313,0.276,0.25909090909090904,0.06857142857142862,0.1746835443037974,0.41428571428571437,0.8734177215189873,1,"(0, 20)",10329
"onehot_enc,most_freq_imp,under_samp,k_best_sel,min_max_scale",0.14997979389775712,0.14052128865144892,0.24624202451772492,0.32833333333333337,0.3167259786476868,0.36,0.3390705679862307,0.32833333333333325,0.7100869055756274,1,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0.1159420289855072,0.07828592508399884,0.23448939306997313,0.276,0.25909090909090904,0.06857142857142862,0.1746835443037974,0.41428571428571437,0.8734177215189873,1,"(0, 20)",10329
"loo_enc,median_imp,no_sel,norm_scale,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,1,"(0, 20)",10329
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.09683170904745902,0.052981585060668634,0.11071945318727136,0.245,0.23397913561847983,0.2657142857142857,0.25018234865061995,0.245,0.8103378921962993,1,"(0, 20)",10329
"onehot_enc,mean_imp,no_samp,max_abs_scale,no_sel",0.11337073398784481,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476,0.8600611691384384,1,"(0, 20)",10329
"loo_enc,median_imp,under_samp,k_best_sel,no_scale",0.14952515659729243,0.10911445685607901,0.23188692431368985,0.29666666666666663,0.2896551724137931,0.31333333333333335,0.3016949152542373,0.29666666666666675,0.719031798766018,2,"(0, 20)",10329
"onehot_enc,mean_imp,no_samp,no_sel,max_abs_scale",0.11337073398784481,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476,0.8600611691384384,2,"(0, 20)",10329
"loo_enc,median_imp,no_samp,no_scale,k_best_sel",0.1159420289855072,0.07828592508399884,0.23448939306997313,0.276,0.25909090909090904,0.06857142857142862,0.1746835443037974,0.41428571428571437,0.8734177215189873,2,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,max_abs_scale",0.10215053763440862,0.05230361219952343,0.19164748078110763,0.243,0.22634730538922154,0.07714285714285718,0.15830618892508141,0.35357142857142865,0.8821339950372208,2,"(0, 20)",10329
"onehot_enc,median_imp,over_samp,min_max_scale,no_sel",0.1179145796404591,0.0808981146372347,0.14191453207945995,0.255,0.24963503649635033,0.2657142857142857,0.25776173285198556,0.2549999999999999,0.776796038135131,2,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0.1159420289855072,0.07828592508399884,0.23448939306997313,0.276,0.25909090909090904,0.06857142857142862,0.1746835443037974,0.41428571428571437,0.8734177215189873,2,"(0, 20)",10329
"onehot_enc,mean_imp,no_samp,max_abs_scale,no_sel",0.11337073398784481,0.07095783607015026,0.19209717993873182,0.241,0.20387096774193547,0.11857142857142855,0.16338983050847455,0.3226190476190476,0.8600611691384384,2,"(0, 20)",10329
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.15398371299658853,0.08179543165933861,0.2056850269400645,0.2607142857142857,0.2511144130757801,0.28,0.2658412235979606,0.2607142857142857,0.7106596360628619,2,"(0, 20)",10329
"onehot_enc,mean_imp,no_scale,k_best_sel,no_samp",0.1420289855072464,0.08595300052842003,0.27774895614588485,0.256,0.22180451127819545,0.11285714285714288,0.170894526034713,0.3514285714285714,0.8313253012048193,2,"(0, 20)",10329
"loo_enc,median_imp,no_samp,k_best_sel,min_max_scale",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,2,"(0, 20)",10329
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.08446699375557537,0.06984117488708763,0.08504276113956616,0.25,0.23484848484848486,0.2785714285714286,0.2573529411764707,0.25,0.8307073416024137,3,"(0, 20)",10329
