pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"ordinal_enc,median_imp,no_sel,under_samp,quant_scale",0.8329577464788732,0.670315391581683,1.5706590341933668,0.22807017543859653,0.23121387283236994,0.2222222222222222,0.2267441860465117,0.22807017543859653,0.16113475177304964,0,"(0, 20)",13397
"count_enc,mean_imp,k_best_sel,over_samp,min_max_scale",0.8285481322937369,0.6493371212121212,1.497865136406803,0.20765027322404372,0.21184919210053865,0.20036429872495443,0.20614828209764924,0.20765027322404372,0.15878846830439372,0,"(0, 20)",13397
"onehot_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.8535980148883375,0.7064220183486238,1.6145852836547463,0.2222222222222222,0.22058823529411764,0.22514619883040932,0.22287390029325516,0.2222222222222222,0.14640198511166252,0,"(0, 20)",13397
"woe_enc,mean_imp,min_max_scale,no_sel,no_samp",0.8631897912550089,0.7761152892073867,1.4831428295682603,0.17732884399551063,0.2142857142857143,0.26023391812865493,0.23795180722891562,0.1929584891189723,0.0621398115776028,0,"(0, 20)",13397
"onehot_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.7861538461538462,0.5769230769230769,1.4444444444444444,0.2258652094717668,0.24361158432708685,0.1912568306010929,0.21830985915492962,0.2258652094717668,0.21384615384615385,0,"(0, 20)",13397
"target_enc,most_freq_imp,k_best_sel,over_samp,norm_scale",0.32919254658385094,0.4147727272727273,0.6476787101787103,0.32604735883424407,0.3014553014553014,0.3879781420765027,0.34757281553398056,0.32604735883424407,-1.0,0,"(0, 20)",13397
"loo_enc,median_imp,max_abs_scale,over_samp,no_sel",0.832145951179738,0.5921875,1.458284366096866,0.18670309653916206,0.18727272727272726,0.18579234972677594,0.1865332120109191,0.18670309653916217,0.15143011557329342,0,"(0, 20)",13397
"loo_enc,median_imp,over_samp,norm_scale,k_best_sel",0.35285053929121724,0.3701657458563536,0.6158922415828493,0.3306010928961749,0.310204081632653,0.3843351548269581,0.3493743984600577,0.3306010928961748,-1.0,0,"(0, 20)",13397
"count_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0.8213264722698685,0.6435601799775028,1.485677938761928,0.21129326047358832,0.21645796064400713,0.20218579234972678,0.20938628158844763,0.21129326047358832,0.1660377358490566,0,"(0, 20)",13397
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.8921337027674442,0.8317517817065008,1.6515523515070707,0.20426487093153756,0.25609756097560976,0.2865497076023392,0.27164179104477615,0.2197775860416068,0.05680140515495801,0,"(0, 20)",13397
"target_enc,mean_imp,k_best_sel,over_samp,norm_scale",0.34055727554179566,0.4101123595505618,0.6558388552770575,0.33333333333333337,0.3121149897330595,0.38979963570127507,0.35328185328185324,0.33333333333333326,-1.0,1,"(0, 20)",13397
"ordinal_enc,most_freq_imp,no_samp,k_best_sel,min_max_scale",0.8924151938977138,0.8274599362129386,1.6515340102870126,0.20314253647586977,0.25230769230769234,0.2894736842105263,0.2713643178410794,0.21941808072092805,0.05331631458147922,1,"(0, 20)",13397
"onehot_enc,most_freq_imp,quant_scale,k_best_sel,under_samp",0.8413098236775819,0.6697247706422018,1.5759747706422018,0.22514619883040932,0.23142857142857143,0.21345029239766078,0.2225433526011561,0.22514619883040932,0.15869017632241814,1,"(0, 20)",13397
"woe_enc,mean_imp,no_samp,min_max_scale,no_sel",0.8631897912550089,0.7761152892073867,1.4831428295682603,0.17732884399551063,0.2142857142857143,0.26023391812865493,0.23795180722891562,0.1929584891189723,0.0621398115776028,1,"(0, 20)",13397
"count_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.8140077900709026,0.6394201205263805,1.4772643750373016,0.21675774134790526,0.2208258527827648,0.20947176684881608,0.21518987341772156,0.21675774134790537,0.1714887303732684,1,"(0, 20)",13397
