pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"target_enc,most_freq_imp,over_samp,no_scale,no_sel",0.417033728726302,0.22875588977248779,0.4901143989126182,0.19722896440129445,0.21058737094466573,0.17415048543689315,0.19277989759000413,0.19722896440129445,0.3430666023767824,0,accu_dp,28894
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.06693900287809859,0.7531806615776081,0.7980096857644304,0.21765302048462887,0.38568829593693144,0.7416145899757685,0.63623305503187,0.39653545032769,-1.0,0,accu_dp,28894
"count_enc,median_imp,no_sel,no_samp,min_max_scale",0.18956866186118634,0.30808614376119264,0.39125979808003497,0.17462608642240718,0.2882688150913736,0.5380691238362454,0.43975251353441613,0.29870689201521006,0.1343878579305846,0,accu_dp,28894
"woe_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0.2926208651399491,0.27347480106100797,0.39555570181163346,0.2115493527508091,0.2504986178662655,0.133495145631068,0.19623257471997602,0.21154935275080922,-1.0,0,accu_dp,28894
"count_enc,mean_imp,max_abs_scale,over_samp,k_best_sel",0.44668318388856154,0.36910240638311864,0.6369789948851711,0.22504045307443366,0.22713769570453635,0.2211974110032362,0.2241789240378803,0.22504045307443366,0.28467662999857674,0,accu_dp,28894
"target_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.3913312241102498,0.20588629221684807,0.4465399150798985,0.20068770226537214,0.21299456943366946,0.17924757281553394,0.19647524752475243,0.20068770226537214,0.3760073106251392,0,accu_dp,28894
"target_enc,median_imp,over_samp,no_sel,quant_scale",0.3859962379425621,0.19813931297709922,0.43294304947706463,0.1995954692556634,0.2098085189527159,0.18199838187702266,0.19614390777181467,0.1995954692556634,0.37926864957572387,0,accu_dp,28894
"ordinal_enc,mean_imp,no_sel,quant_scale,over_samp",0.4440256979792659,0.42339610744091194,0.6858291282598652,0.2547330097087379,0.2588113612857029,0.24627831715210358,0.2525973765494003,0.2547330097087378,0.29292478980225495,0,accu_dp,28894
"count_enc,median_imp,over_samp,k_best_sel,max_abs_scale",0.45138074759020896,0.37059224665233925,0.6404194404755015,0.22295711974110033,0.22463913795183144,0.2199029126213592,0.22227823597023644,0.22295711974110033,0.27689511986345944,0,accu_dp,28894
"woe_enc,most_freq_imp,k_best_sel,quant_scale,under_samp",0.40757935767830356,0.24217932196303313,0.48479981609848677,0.20201504910087997,0.21634090081340296,0.17676316796326996,0.19703943276526925,0.20201504910087986,0.3593577731466081,0,accu_dp,28894
"target_enc,most_freq_imp,over_samp,no_scale,no_sel",0.40389061761304845,0.2146401638418169,0.46552386562220943,0.19577265372168284,0.20676882286427267,0.1770226537216828,0.19216947604582357,0.19577265372168295,0.35655886648645807,1,accu_dp,28894
"count_enc,mean_imp,no_scale,over_samp,k_best_sel",0.38541430763198636,0.3289798423170265,0.6057931813899098,0.3147653721682848,0.32372189713581767,0.28936084142394825,0.30696701909420865,0.3147653721682847,0.3876079929123413,1,accu_dp,28894
"target_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.41718451268600154,0.22915660825352485,0.4877920655290881,0.1932443365695793,0.20859272922911387,0.16690938511326858,0.18828583816168065,0.1932443365695793,0.3464145439897192,1,accu_dp,28894
"target_enc,median_imp,over_samp,no_sel,min_max_scale",0.41921431888559413,0.23193208083948624,0.492644670080741,0.1933859223300971,0.20940842694475326,0.16581715210355985,0.18819754738893368,0.1933859223300971,0.34506816196907664,1,accu_dp,28894
"count_enc,median_imp,no_sel,no_samp,quant_scale",0.2110747891063868,0.3201291794841631,0.4213205036486241,0.1753631645219741,0.3143404774350932,0.49815074607830634,0.4204712812960236,0.28556404617831177,0.14223803531738752,1,accu_dp,28894
"target_enc,median_imp,over_samp,no_sel,quant_scale",0.38477349368241287,0.197594626589771,0.43080170158484227,0.19915048543689318,0.2091968405411746,0.18187702265372163,0.19576887899152984,0.19915048543689318,0.3806612784387396,1,accu_dp,28894
"count_enc,median_imp,over_samp,k_best_sel,max_abs_scale",0.4510448029131109,0.37545584714083535,0.6431979700715872,0.22273462783171516,0.2249819436642324,0.21864886731391586,0.22182829056041253,0.22273462783171516,0.27887912444306234,1,accu_dp,28894
"target_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",0.41929673997660555,0.2308081118704235,0.4999410355257347,0.19739077669902916,0.21427752950613044,0.16783980582524272,0.19172511345553134,0.19739077669902916,0.347535745653781,1,accu_dp,28894
"count_enc,median_imp,no_sel,no_samp,min_max_scale",0.18956866186118634,0.30808614376119264,0.39125979808003497,0.17462608642240718,0.2882688150913736,0.5380691238362454,0.43975251353441613,0.29870689201521006,0.1343878579305846,1,accu_dp,28894
"woe_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0.29368696301830405,0.27181650408647506,0.39368889774785953,0.2128843042071198,0.25200041930186234,0.13402103559870548,0.19732278445415175,0.21288430420711968,-1.0,1,accu_dp,28894
"count_enc,median_imp,no_samp,no_sel,quant_scale",0.2110747891063868,0.3201291794841631,0.4213205036486241,0.1753631645219741,0.3143404774350932,0.49815074607830634,0.4204712812960236,0.28556404617831177,0.14223803531738752,2,accu_dp,28894
"target_enc,median_imp,no_sel,over_samp,min_max_scale",0.4099233497151431,0.2231094552491734,0.4811420502770236,0.19530744336569583,0.21041906958861978,0.16921521035598708,0.19034102109205608,0.19530744336569572,0.35646691300759,2,accu_dp,28894
"count_enc,median_imp,no_sel,no_samp,min_max_scale",0.18956866186118634,0.30808614376119264,0.39125979808003497,0.17462608642240718,0.2882688150913736,0.5380691238362454,0.43975251353441613,0.29870689201521006,0.1343878579305846,2,accu_dp,28894
"count_enc,median_imp,no_sel,no_samp,quant_scale",0.2110747891063868,0.3201291794841631,0.4213205036486241,0.1753631645219741,0.3143404774350932,0.49815074607830634,0.4204712812960236,0.28556404617831177,0.14223803531738752,2,accu_dp,28894
"target_enc,most_freq_imp,over_samp,max_abs_scale,no_sel",0.4111783046966682,0.22082303910761772,0.4788839716933394,0.19379045307443366,0.20838309511885045,0.16877022653721685,0.18906012589537657,0.19379045307443366,0.3534916545571749,2,accu_dp,28894
"target_enc,most_freq_imp,over_samp,max_abs_scale,k_best_sel",0.42565461879008776,0.2405393871200333,0.5096776033931572,0.1976334951456311,0.21358776870904705,0.16978155339805823,0.19227817462660146,0.197633495145631,0.33678775096073604,2,accu_dp,28894
"target_enc,median_imp,over_samp,no_sel,min_max_scale",0.4109921135735318,0.21779311037941143,0.47535052756427676,0.19312297734627837,0.20841020910209107,0.16690938511326858,0.1881898454746136,0.19312297734627837,0.3547754325658911,2,accu_dp,28894
"target_enc,median_imp,over_samp,no_sel,quant_scale",0.38699777255891094,0.19862588765465453,0.4328626524714484,0.1987864077669903,0.20934499180263877,0.1806229773462783,0.19524017640748548,0.1987864077669903,0.3783381274331722,2,accu_dp,28894
"count_enc,median_imp,over_samp,k_best_sel,max_abs_scale",0.4469637279865871,0.36216200347871874,0.6319687986707283,0.22311893203883493,0.22493268496563923,0.21982200647249195,0.22238574279781465,0.22311893203883504,0.2835840010636336,2,accu_dp,28894
"woe_enc,most_freq_imp,norm_scale,k_best_sel,over_samp",0.292004809137361,0.2707212055974166,0.3933233740711447,0.21211569579288025,0.25126699521163187,0.13341423948220066,0.19663985299356856,0.21211569579288025,-1.0,2,accu_dp,28894
"count_enc,median_imp,no_samp,no_sel,quant_scale",0.2110747891063868,0.3201291794841631,0.4213205036486241,0.1753631645219741,0.3143404774350932,0.49815074607830634,0.4204712812960236,0.28556404617831177,0.14223803531738752,3,accu_dp,28894
"count_enc,median_imp,over_samp,k_best_sel,max_abs_scale",0.44504800563584945,0.36339013195934194,0.6288009118750923,0.22228964401294493,0.22383136213693777,0.21949838187702264,0.2216709024163943,0.22228964401294504,0.285555830127186,3,accu_dp,28894
"target_enc,most_freq_imp,no_samp,max_abs_scale,k_best_sel",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,3,accu_dp,28894
