pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"loo_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.4151860239365888,0.2253169226641626,0.4823024614680927,0.19314320388349515,0.2075864461663004,0.16844660194174754,0.18848818617871743,0.19314320388349504,0.3472787100982123,0,"(0, 10)",73564
"ordinal_enc,mean_imp,norm_scale,over_samp,no_sel",0.4107868211223108,0.4065370070232307,0.7468205766645986,0.3389765372168285,0.3591521885283606,0.2673543689320388,0.3163209452445216,0.3389765372168285,-1.0,0,"(0, 10)",73564
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",0.44072017485005044,0.390346619749641,0.6610157257250506,0.2501820388349515,0.2458955684483397,0.25861650485436893,0.25231014013830244,0.2501820388349514,0.2779090942755333,0,"(0, 10)",73564
"target_enc,mean_imp,under_samp,quant_scale,k_best_sel",0.40092886030935904,0.2108726744853713,0.461217176788011,0.20284402499681164,0.215576171875,0.18046167580665728,0.19840329320775907,0.20284402499681164,0.3648068278016172,0,"(0, 10)",73564
"onehot_enc,median_imp,norm_scale,under_samp,k_best_sel",0.19352551984877125,0.6208651399491094,0.7427125031983725,0.32674403775028693,0.3036565977742448,0.38553755898482334,0.34715447154471546,0.32674403775028693,-1.0,0,"(0, 10)",73564
"target_enc,most_freq_imp,max_abs_scale,k_best_sel,under_samp",0.43545822671089274,0.2644562389601474,0.5460834681994742,0.20335416400969264,0.22116998321745385,0.1714067083280194,0.19705864178458876,0.20335416400969275,0.3294517127479973,0,"(0, 10)",73564
"count_enc,median_imp,min_max_scale,k_best_sel,no_samp",0.1894832166446975,0.30378555064881296,0.38828390310099303,0.1753631645219741,0.2898007496547642,0.5408748884070909,0.44229279628195184,0.30015022737506647,0.13223217934258966,0,"(0, 10)",73564
"woe_enc,most_freq_imp,over_samp,k_best_sel,quant_scale",0.39558574505302035,0.21574642527709184,0.4558761341081334,0.2027305825242719,0.21434402332361513,0.18240291262135921,0.1986916443651502,0.20273058252427179,0.3686480840053261,0,"(0, 10)",73564
"count_enc,median_imp,min_max_scale,k_best_sel,over_samp",0.4521080081744994,0.3734802078393127,0.640271589164046,0.22115695792880263,0.22350581628559973,0.21690938511326863,0.22022155085599182,0.22115695792880252,0.2770945955711183,0,"(0, 10)",73564
"onehot_enc,most_freq_imp,quant_scale,no_samp,no_sel",0.18987604989840437,0.17158117552515773,0.25586379867004005,0.15994594760603176,0.2915941111287004,0.42928197933936996,0.36784856618166395,0.25189827122308306,0.26065062057072347,0,"(0, 10)",73564
"count_enc,median_imp,min_max_scale,k_best_sel,over_samp",0.4482432507804772,0.3659433326741864,0.6334947008379435,0.2221885113268608,0.22495894909688008,0.21715210355987058,0.22107508704139744,0.2221885113268609,0.283552286547211,1,"(0, 10)",73564
"loo_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.41764465122251054,0.22764466258805735,0.48614791468117746,0.19391181229773458,0.20881277660188569,0.16832524271844662,0.18907405581303605,0.19391181229773458,0.34469655920665754,1,"(0, 10)",73564
"target_enc,median_imp,max_abs_scale,k_best_sel,under_samp",0.4295761761885674,0.2519434087321685,0.5195624092234752,0.19748756536156098,0.21545105566218814,0.1659227139395485,0.1914446436298448,0.19748756536156098,0.33812157518694563,1,"(0, 10)",73564
"count_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.18825256948133254,0.3065705790491003,0.38971892803902625,0.17551672245938388,0.28816261458748504,0.544445861497258,0.4444358037172408,0.30147050356416305,0.13000562269390542,1,"(0, 10)",73564
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,over_samp",0.44775792899724887,0.401146537078085,0.6767023281061275,0.25125404530744333,0.24732905982905984,0.2590210355987055,0.2532208088714938,0.25125404530744333,0.2687125749114669,1,"(0, 10)",73564
"target_enc,mean_imp,under_samp,quant_scale,k_best_sel",0.40693837466089877,0.22189896795441286,0.4746138472398165,0.20214258385410022,0.21361128142244024,0.18211962759852063,0.19817454363590903,0.20214258385410033,0.3548331185063667,1,"(0, 10)",73564
"woe_enc,most_freq_imp,over_samp,k_best_sel,quant_scale",0.392895995808781,0.20830240983682807,0.4487448793017312,0.20232605177993523,0.21411088231866038,0.18171521035598703,0.19824015537366968,0.20232605177993535,0.37266824897171846,1,"(0, 10)",73564
