pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"woe_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,0,accu_dp,84940
"ordinal_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.13257359924026585,0.12214735926972395,0.19381266500006641,0.2833333333333333,0.2875816993464052,0.2733333333333333,0.2805280528052805,0.2833333333333333,0.7603021978021979,0,accu_dp,84940
"count_enc,mean_imp,under_samp,norm_scale,no_sel",0.5,0.4457831325301205,0.9044987288603957,0.405,0.40338983050847455,0.41333333333333333,0.4084033613445378,0.405,-1.0,0,accu_dp,84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.14967693050482928,0.07675051595728771,0.20909317329994506,0.26857142857142857,0.2589285714285714,0.2885714285714286,0.27405247813411093,0.26857142857142857,0.7172099844184412,0,accu_dp,84940
"ordinal_enc,median_imp,max_abs_scale,no_samp,k_best_sel",0.11196820944366526,0.06418807764783298,0.22572321382152039,0.269,0.24497041420118348,0.08857142857142852,0.1741100323624596,0.38928571428571423,0.8727214752617314,0,accu_dp,84940
"woe_enc,mean_imp,under_samp,min_max_scale,no_sel",0.07292374189564682,0.04656862745098042,0.09993334237484805,0.2616666666666667,0.2624584717607974,0.26,0.2612312811980033,0.2616666666666667,0.861515009380863,0,accu_dp,84940
"count_enc,median_imp,no_samp,no_sel,max_abs_scale",0.08807854137447402,0.05119692120559527,0.18381616324411776,0.29400000000000004,0.2650462962962963,0.09285714285714286,0.1879795396419437,0.4280952380952381,0.9011801730920536,0,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,0,accu_dp,84940
"loo_enc,mean_imp,k_best_sel,quant_scale,over_samp",0.10075757575757582,0.059751343482985886,0.1455571685494686,0.2807142857142857,0.27393225331369664,0.2957142857142857,0.28498912255257436,0.2807142857142858,0.8049853372434016,0,accu_dp,84940
"target_enc,median_imp,max_abs_scale,no_sel,over_samp",0.11338722746365404,0.09775770446365373,0.1521033199414548,0.26928571428571424,0.264919941775837,0.2785714285714286,0.2718096611391492,0.26928571428571424,0.7850414485358382,0,accu_dp,84940
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,1,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.1254359416454795,0.0708780745570744,0.1577929199682076,0.2628571428571429,0.2580174927113703,0.2728571428571429,0.2655122655122656,0.2628571428571429,0.7639890013618187,1,accu_dp,84940
"target_enc,median_imp,over_samp,max_abs_scale,no_sel",0.13128250771841016,0.08186522298328,0.17438087941141855,0.25571428571428567,0.2485294117647059,0.27,0.2594202898550724,0.25571428571428567,0.7516704372073446,1,accu_dp,84940
"count_enc,mean_imp,norm_scale,no_sel,under_samp",0.4739583333333333,0.43373493975903615,0.8374046645296784,0.3916666666666667,0.38351254480286734,0.42666666666666664,0.40587219343696024,0.3916666666666667,-1.0,1,accu_dp,84940
"woe_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.11263565836617917,0.06769758422317274,0.16340655964632045,0.27428571428571424,0.2620481927710844,0.30000000000000004,0.2815249266862171,0.27428571428571435,0.7791140879991117,1,accu_dp,84940
"target_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.11393174380551663,0.061216961285755586,0.21890945372055082,0.247,0.22611850060459493,0.08571428571428574,0.16175507531106748,0.3545238095238096,0.8678774735700732,1,accu_dp,84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.1567154030025517,0.08276254000538391,0.22001026561450238,0.2671428571428571,0.25887573964497046,0.28428571428571425,0.2718023255813954,0.2671428571428571,0.7069015317097985,1,accu_dp,84940
"ordinal_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.15563725490196084,0.1405807562045417,0.24495656676220534,0.32166666666666666,0.3222591362126246,0.31999999999999995,0.32113144758735446,0.32166666666666655,0.7177777777777777,1,accu_dp,84940
"woe_enc,mean_imp,under_samp,min_max_scale,no_sel",0.12872058594358737,0.06411973676547666,0.14630427973103693,0.2766666666666666,0.2705479452054794,0.29000000000000004,0.2804054054054055,0.2766666666666666,0.7555489789878662,1,accu_dp,84940
"woe_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,1,accu_dp,84940
"target_enc,median_imp,no_sel,max_abs_scale,no_samp",0.11538101916783539,0.06619208566386504,0.21994586826629547,0.25,0.2282608695652174,0.08714285714285719,0.16361256544502634,0.35857142857142854,0.8664213033124053,2,accu_dp,84940
"target_enc,mean_imp,over_samp,max_abs_scale,no_sel",0.12861212861212867,0.07778741562727448,0.18187978524699128,0.2828571428571428,0.2828571428571428,0.2828571428571428,0.2828571428571428,0.2828571428571429,0.7626201923076922,2,accu_dp,84940
"target_enc,median_imp,k_best_sel,min_max_scale,over_samp",0.10656505252227444,0.0668002672010688,0.12919761109791644,0.2657142857142857,0.25595238095238093,0.2857142857142857,0.271137026239067,0.2657142857142858,0.7930221041732319,2,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,2,accu_dp,84940
"woe_enc,median_imp,no_sel,max_abs_scale,no_samp",0.0998129967274427,0.04407820616357093,0.18222124857675115,0.243,0.20891719745222925,0.11285714285714288,0.16363636363636358,0.3297619047619048,0.8776714604938979,2,accu_dp,84940
"target_enc,mean_imp,min_max_scale,no_samp,k_best_sel",0.1154277699859747,0.069093410702001,0.2045946355446928,0.239,0.2115143929912391,0.09999999999999998,0.15943962641761178,0.3316666666666668,0.8617271505376345,2,accu_dp,84940
"woe_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,2,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.11068455134135063,0.06300162514082894,0.12146825503603026,0.23071428571428576,0.21482602118003025,0.25857142857142856,0.23732549595885377,0.23071428571428565,0.7823358195379297,2,accu_dp,84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.13594365833171806,0.08677055603744804,0.18149122911017515,0.26428571428571423,0.25591715976331364,0.2814285714285715,0.26889534883720934,0.26428571428571423,0.7423936333027241,2,accu_dp,84940
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,2,accu_dp,84940
"target_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.10752688172043012,0.06411828632389158,0.18520959714573695,0.238,0.21125000000000005,0.09857142857142853,0.15866666666666673,0.3309523809523809,0.8709677419354839,3,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.13121911665846575,0.09188526306344033,0.1693328155109928,0.25,0.2434017595307918,0.2628571428571429,0.2532561505065124,0.25,0.7525808222042182,3,accu_dp,84940
"target_enc,mean_imp,over_samp,max_abs_scale,no_sel",0.12840602057330186,0.07191497422706108,0.16511361325333346,0.2521428571428571,0.24447717231222388,0.2671428571428571,0.255982596084119,0.252142857142857,0.7563909972591188,3,accu_dp,84940
"target_enc,mean_imp,min_max_scale,no_samp,k_best_sel",0.1154277699859747,0.069093410702001,0.2045946355446928,0.239,0.2115143929912391,0.09999999999999998,0.15943962641761178,0.3316666666666668,0.8617271505376345,3,accu_dp,84940
"target_enc,median_imp,no_sel,max_abs_scale,no_samp",0.11538101916783539,0.06619208566386504,0.21994586826629547,0.25,0.2282608695652174,0.08714285714285719,0.16361256544502634,0.35857142857142854,0.8664213033124053,3,accu_dp,84940
"ordinal_enc,median_imp,no_sel,max_abs_scale,no_samp",0.10327255726975226,0.04421778881145376,0.21886594674411142,0.269,0.24314660309892733,0.09285714285714286,0.17478882391163097,0.38642857142857145,0.8814341688583543,3,accu_dp,84940
"woe_enc,mean_imp,max_abs_scale,no_samp,no_sel",0.10014025245441793,0.04007019013150681,0.18738754447129252,0.244,0.2084398976982097,0.11571428571428577,0.16464237516869096,0.32952380952380955,0.8768328445747801,3,accu_dp,84940
"woe_enc,median_imp,no_sel,max_abs_scale,no_samp",0.0998129967274427,0.04407820616357093,0.18222124857675115,0.243,0.20891719745222925,0.11285714285714288,0.16363636363636358,0.3297619047619048,0.8776714604938979,3,accu_dp,84940
"target_enc,median_imp,min_max_scale,over_samp,k_best_sel",0.09797046885110888,0.027896589198297073,0.12550228376257663,0.2621428571428571,0.248868778280543,0.2885714285714286,0.26925898752751287,0.26214285714285723,0.8058883864049606,3,accu_dp,84940
"woe_enc,most_freq_imp,max_abs_scale,no_sel,over_samp",0.12007400555041625,0.06293183381688755,0.14811906186125845,0.25571428571428567,0.24926686217008798,0.26857142857142857,0.2590448625180898,0.2557142857142858,0.7719806763285024,3,accu_dp,84940
"target_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.09407945238279686,0.052842002412785805,0.12255655418385417,0.27928571428571425,0.27641099855282203,0.2857142857142857,0.2810927390366643,0.27928571428571425,0.8203252141867627,4,accu_dp,84940
