pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,median_imp,no_scale,under_samp,k_best_sel",0.7971795166147135,0.583454738748671,1.4537778680003717,0.2149122807017544,0.22379603399433423,0.19883040935672514,0.21151079136690643,0.2149122807017544,0.19130886581684298,0,accu_dp,88697
"count_enc,median_imp,norm_scale,over_samp,no_sel",0.2130637636080871,0.6057142857142858,0.7510134310134311,0.2367941712204007,0.252991452991453,0.20400728597449913,0.2292768959435627,0.2367941712204007,-1.0,0,accu_dp,88697
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.8018799191954873,0.708784502106548,1.3284426217646677,0.18518518518518523,0.23100303951367784,0.26023391812865493,0.24590163934426224,0.19933371680567524,0.0975258257083046,0,accu_dp,88697
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0.8128472252696618,0.6336181438752609,1.4657940698011869,0.2178362573099415,0.2219020172910663,0.21052631578947367,0.2162554426705371,0.2178362573099415,0.16979660621924217,0,accu_dp,88697
"count_enc,mean_imp,no_sel,quant_scale,no_samp",0.8658115223702657,0.7950545340000787,1.548853204465416,0.19640852974186307,0.24620060790273557,0.2748538011695907,0.2608047690014903,0.211197392388074,0.06895610265663209,0,accu_dp,88697
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.8120824614166187,0.626122248185955,1.401525856922897,0.19854280510018218,0.18595825426944967,0.21857923497267762,0.20260223048327142,0.19854280510018218,0.1488034750747828,0,accu_dp,88697
"target_enc,mean_imp,no_sel,min_max_scale,over_samp",0.7887502796083762,0.5944163944163945,1.3484524817858152,0.20400728597449913,0.199630314232902,0.21129326047358832,0.20550458715596331,0.20400728597449913,0.17992085414549672,0,accu_dp,88697
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.8516210577443177,0.7485923534275701,1.4309285357637525,0.1717171717171717,0.2074303405572755,0.2514619883040936,0.23007518796992477,0.18675103058191933,0.06826128177102518,0,accu_dp,88697
"target_enc,most_freq_imp,norm_scale,over_samp,no_sel",0.3281004709576138,0.44970414201183434,0.6975673898750823,0.3460837887067395,0.3221052631578948,0.4134790528233151,0.37109375,0.3460837887067396,-1.0,0,accu_dp,88697
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.8921337027674442,0.8317517817065008,1.6515523515070707,0.20426487093153756,0.25609756097560976,0.2865497076023392,0.27164179104477615,0.2197775860416068,0.05680140515495801,0,accu_dp,88697
"count_enc,median_imp,no_scale,no_samp,k_best_sel",0.843844175341377,0.7357168169468835,1.4707595519896186,0.19304152637485972,0.24702380952380953,0.26023391812865493,0.2536873156342182,0.20570894449237842,0.08632044463037111,1,accu_dp,88697
"ordinal_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.8359219434488252,0.6562586132220342,1.5616640186274395,0.2149122807017544,0.2157434402332361,0.21345029239766078,0.21459854014598534,0.21491228070175428,0.16107114308553158,1,accu_dp,88697
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.8018799191954873,0.708784502106548,1.3284426217646677,0.18518518518518523,0.23100303951367784,0.26023391812865493,0.24590163934426224,0.19933371680567524,0.0975258257083046,1,accu_dp,88697
"count_enc,mean_imp,no_sel,quant_scale,no_samp",0.8658115223702657,0.7950545340000787,1.548853204465416,0.19640852974186307,0.24620060790273557,0.2748538011695907,0.2608047690014903,0.211197392388074,0.06895610265663209,1,accu_dp,88697
"ordinal_enc,median_imp,no_scale,under_samp,k_best_sel",0.8160781791105276,0.6568492341615151,1.4512327958053506,0.21198830409356728,0.20597014925373136,0.2222222222222222,0.21418020679468242,0.21198830409356728,0.1571163332544551,1,accu_dp,88697
"count_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.888948989391648,0.799346379493641,1.603002599816528,0.19191919191919193,0.23853211009174313,0.27192982456140347,0.25560538116591913,0.20700316364682192,0.05699330179399503,1,accu_dp,88697
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.8053902838427947,0.6114829436802172,1.3557849379822113,0.1912568306010929,0.1843575418994413,0.20218579234972678,0.1933701657458563,0.1912568306010929,0.15975227790432803,1,accu_dp,88697
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.8921337027674442,0.8317517817065008,1.6515523515070707,0.20426487093153756,0.25609756097560976,0.2865497076023392,0.27164179104477615,0.2197775860416068,0.05680140515495801,1,accu_dp,88697
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.8516210577443177,0.7485923534275701,1.4309285357637525,0.1717171717171717,0.2074303405572755,0.2514619883040936,0.23007518796992477,0.18675103058191933,0.06826128177102518,1,accu_dp,88697
"count_enc,median_imp,no_scale,under_samp,k_best_sel",0.7900910798454832,0.6060952080954444,1.383872985873222,0.20760233918128657,0.2109826589595376,0.20175438596491224,0.20639534883720922,0.20760233918128657,0.1895006634795412,1,accu_dp,88697
"ordinal_enc,median_imp,no_scale,under_samp,k_best_sel",0.8265664160401003,0.6892546363743749,1.5226763870375049,0.22660818713450293,0.22089552238805965,0.23684210526315785,0.2289512555391432,0.22660818713450281,0.14956162970603404,2,accu_dp,88697
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.8018799191954873,0.708784502106548,1.3284426217646677,0.18518518518518523,0.23100303951367784,0.26023391812865493,0.24590163934426224,0.19933371680567524,0.0975258257083046,2,accu_dp,88697
