pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"woe_enc,most_freq_imp,max_abs_scale,no_sel,over_samp",0.7629349533019257,0.4808495512307829,1.2557783261595579,0.1839708561020036,0.18850987432675048,0.1766848816029144,0.18264014466546108,0.1839708561020037,0.20669058719893432,0,"(1, 0, 0, 0)",91507
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.8374747485897847,0.7130763476001102,1.4400469079040037,0.18855218855218858,0.23952095808383234,0.2573099415204678,0.24852071005917153,0.20151471575112645,0.08691989216252646,0,"(1, 0, 0, 0)",91507
"loo_enc,median_imp,norm_scale,over_samp,k_best_sel",0.3425499231950845,0.4207650273224044,0.6707650273224044,0.34335154826958103,0.3208333333333333,0.4061930783242259,0.36637512147716234,0.34335154826958103,-1.0,0,"(1, 0, 0, 0)",91507
"woe_enc,most_freq_imp,over_samp,no_sel,min_max_scale",0.7856730769230769,0.57701290535078,1.3595390212102292,0.20582877959927137,0.20795660036166363,0.20218579234972678,0.2050816696914699,0.20582877959927137,0.18898263027295287,0,"(1, 0, 0, 0)",91507
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.8288002669781411,0.6660074743070694,1.4898441314770599,0.20947176684881608,0.21052631578947367,0.20765027322404372,0.209090909090909,0.20947176684881608,0.15656308371540162,0,"(1, 0, 0, 0)",91507
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0.34365325077399383,0.398876404494382,0.6446029002208777,0.34061930783242256,0.3173277661795407,0.40437158469945356,0.36381322957198436,0.34061930783242256,-1.0,0,"(1, 0, 0, 0)",91507
"ordinal_enc,mean_imp,under_samp,max_abs_scale,no_sel",0.8649276334961101,0.7522935779816514,1.643024870498658,0.22660818713450293,0.21921921921921927,0.23976608187134507,0.22962962962962974,0.22660818713450304,0.13198333924140374,0,"(1, 0, 0, 0)",91507
"ordinal_enc,most_freq_imp,no_samp,norm_scale,no_sel",0.20623916811091855,0.5779816513761468,0.7339645573590527,0.31200897867564537,0.3709677419354839,0.543859649122807,0.4711864406779661,0.3557185313009299,-1.0,0,"(1, 0, 0, 0)",91507
"target_enc,most_freq_imp,no_sel,no_scale,no_samp",0.8232842839638367,0.7540654408000945,1.4005516706196577,0.18855218855218858,0.2347560975609756,0.26608187134502925,0.25074626865671634,0.2031684402262487,0.08653263192705048,0,"(1, 0, 0, 0)",91507
"target_enc,median_imp,norm_scale,no_samp,k_best_sel",0.19410745233968804,0.6146788990825688,0.7642515486552184,0.31313131313131315,0.36929460580912865,0.5555555555555556,0.47855917667238435,0.35883424408014575,-1.0,0,"(1, 0, 0, 0)",91507
