pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,most_freq_imp,over_samp,k_best_sel,norm_scale",0.5372161007420733,0.2735729386892178,0.5958592018976712,0.2915551590841511,0.28189172370877413,0.31370799881058575,0.298160255435609,0.29155515908415097,-1.0,0,accu_dp,32326
"loo_enc,median_imp,min_max_scale,no_sel,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,32326
"onehot_enc,mean_imp,no_sel,no_samp,norm_scale",0.48734332759891863,0.303472571716155,0.5911767023597669,0.2934219053791316,0.31338818249813016,0.34638661445354224,0.3302936348714208,0.2977844460908805,-1.0,0,accu_dp,32326
"target_enc,median_imp,under_samp,quant_scale,no_sel",0.09745751593722762,0.0,0.021014645767346164,0.02705589177643286,0.051334008780817286,0.0,0.026343154246100564,0.027055891776432972,1.2109138379589481,0,accu_dp,32326
"loo_enc,most_freq_imp,no_sel,no_scale,over_samp",0.09942869372805824,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2155863596898298,0,accu_dp,32326
"onehot_enc,mean_imp,over_samp,min_max_scale,no_sel",0.10447302490708815,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2282891749657296,0,accu_dp,32326
"onehot_enc,mean_imp,quant_scale,no_samp,no_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,32326
"count_enc,most_freq_imp,no_samp,no_sel,max_abs_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,32326
"target_enc,median_imp,k_best_sel,max_abs_scale,over_samp",0.10481063996876538,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2291468142174262,0,accu_dp,32326
"ordinal_enc,mean_imp,no_samp,k_best_sel,no_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,32326
"target_enc,median_imp,under_samp,quant_scale,no_sel",0.11074315275493962,0.0,0.026971023266029875,0.027767888928444284,0.05261382799325465,0.0,0.02701766539660544,0.027767888928444284,1.2436605710499309,1,accu_dp,32326
"onehot_enc,mean_imp,over_samp,min_max_scale,no_sel",0.10955498363235211,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2412996752998284,1,accu_dp,32326
"onehot_enc,median_imp,quant_scale,no_samp,no_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,accu_dp,32326
