pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"target_enc,most_freq_imp,no_scale,k_best_sel,over_samp",0.1885406942542207,0.15531560633705221,0.30027732359163245,0.3292857142857143,0.33333333333333337,0.31714285714285717,0.3253352152434721,0.3292857142857144,0.6728889834649516,0,"(0, 10)",99459
"count_enc,most_freq_imp,no_scale,k_best_sel,no_samp",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,0,"(0, 10)",99459
"ordinal_enc,mean_imp,no_sel,no_samp,no_scale",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,0,"(0, 10)",99459
"ordinal_enc,most_freq_imp,no_sel,min_max_scale,no_samp",0.09925198690977088,0.05016002153560853,0.19992706125893825,0.271,0.2424969987995198,0.09857142857142853,0.17677756033920422,0.38595238095238094,0.885094176228621,0,"(0, 10)",99459
"count_enc,median_imp,over_samp,min_max_scale,no_sel",0.15209382291538742,0.14329155824085982,0.2569158000076449,0.31214285714285717,0.3069016152716594,0.32571428571428573,0.31643736422881974,0.31214285714285706,0.7154181985294118,0,"(0, 10)",99459
"ordinal_enc,median_imp,under_samp,k_best_sel,norm_scale",0.28780487804878047,0.65625,0.8947821100917431,0.45166666666666666,0.42713567839195976,0.62,0.5430861723446894,0.45166666666666677,-1.0,0,"(0, 10)",99459
"onehot_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",0.3,0.5432098765432098,0.72669611507532,0.36,0.3090909090909091,0.4933333333333333,0.41538461538461546,0.3599999999999999,-1.0,0,"(0, 10)",99459
"loo_enc,median_imp,no_sel,norm_scale,over_samp",0.3076923076923077,0.6019900497512438,0.8382105221921887,0.4521428571428572,0.4282655246252677,0.6185714285714285,0.5424164524421593,0.45214285714285707,-1.0,0,"(0, 10)",99459
"target_enc,median_imp,no_sel,no_scale,under_samp",0.16597869245587138,0.11289165271466156,0.2238479906751784,0.29666666666666663,0.29801324503311255,0.29333333333333333,0.2956810631229235,0.29666666666666675,0.7003761266056348,0,"(0, 10)",99459
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",0.1095693013822917,0.08573365636746133,0.13771141537647036,0.26357142857142857,0.2518740629685158,0.28714285714285714,0.2699341623994147,0.26357142857142857,0.7860789830155257,0,"(0, 10)",99459
"count_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,1,"(0, 10)",99459
"ordinal_enc,mean_imp,no_scale,no_sel,no_samp",0.08592800374006537,0.04704932252564829,0.14844708418567032,0.26,0.2243107769423559,0.11571428571428577,0.17356475300400542,0.35619047619047617,0.8957990815805885,1,"(0, 10)",99459
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",0.10687237026647967,0.06694982003808612,0.20235497878730557,0.276,0.23697270471464016,0.12142857142857144,0.1832669322709164,0.3790476190476191,0.872639144242019,1,"(0, 10)",99459
"count_enc,mean_imp,no_scale,k_best_sel,no_samp",0.07517531556802237,0.04027956410333104,0.1532532900267664,0.28800000000000003,0.2626728110599078,0.08571428571428574,0.1836734693877552,0.42285714285714293,0.9156569630212432,1,"(0, 10)",99459
