pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.0903225806451613,0.05624183690764614,0.18492236911380397,0.29000000000000004,0.26490825688073394,0.0842857142857143,0.18447837150127222,0.42714285714285716,0.8996415770609318,0,accu_dp,10459
"count_enc,mean_imp,over_samp,no_sel,quant_scale",0.15648270672790016,0.13824664253880892,0.2671036925947474,0.32499999999999996,0.3216885007278021,0.3342857142857143,0.3280461427541457,0.32499999999999996,0.7103405215887806,0,accu_dp,10459
"woe_enc,median_imp,k_best_sel,no_samp,no_scale",0.11351098644226265,0.0660525030159822,0.19895994333492162,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8621081326669696,0,accu_dp,10459
"ordinal_enc,median_imp,over_samp,quant_scale,k_best_sel",0.17551851133940682,0.1664423374111407,0.27751853811109445,0.29500000000000004,0.2952924393723253,0.29428571428571426,0.2947894361170592,0.29500000000000004,0.6858084663428176,0,accu_dp,10459
"target_enc,mean_imp,max_abs_scale,over_samp,no_sel",0.1942672943056799,0.1457841055244818,0.2530521745643955,0.23857142857142855,0.23008849557522126,0.25428571428571434,0.2423802612481858,0.23857142857142866,0.6481560534543253,0,accu_dp,10459
"onehot_enc,median_imp,k_best_sel,under_samp,no_scale",0.08484056971070919,0.05723426946320653,0.13937077938203069,0.33166666666666667,0.32028469750889677,0.3633333333333333,0.3425129087779689,0.33166666666666667,0.8294531404794927,0,accu_dp,10459
"onehot_enc,mean_imp,no_samp,no_sel,no_scale",0.1177185600748013,0.06798671970807287,0.2087715796917416,0.24,0.20437017994858608,0.11571428571428577,0.16238159675236807,0.32285714285714284,0.8554700952818276,0,accu_dp,10459
"woe_enc,median_imp,norm_scale,no_samp,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,accu_dp,10459
"target_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,0,accu_dp,10459
"loo_enc,mean_imp,under_samp,norm_scale,k_best_sel",0.36923076923076925,0.5930232558139535,0.9324727970983573,0.4716666666666667,0.4593301435406698,0.6233333333333333,0.5559921414538311,0.4716666666666667,-1.0,0,accu_dp,10459
"target_enc,mean_imp,max_abs_scale,over_samp,k_best_sel",0.18092116612040715,0.10770795321987259,0.26742438357850473,0.27,0.26461988304093564,0.2814285714285715,0.273121387283237,0.27,0.6702508960573477,1,accu_dp,10459
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.10883590462833104,0.05306134657374449,0.2016755931754064,0.244,0.21065989847715738,0.11142857142857143,0.16397849462365588,0.33238095238095244,0.8675541901348353,1,accu_dp,10459
"count_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.0903225806451613,0.05624183690764614,0.18492236911380397,0.29000000000000004,0.26490825688073394,0.0842857142857143,0.18447837150127222,0.42714285714285716,0.8996415770609318,1,accu_dp,10459
"woe_enc,median_imp,norm_scale,no_samp,no_sel",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,1,accu_dp,10459
"target_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,1,accu_dp,10459
"woe_enc,median_imp,k_best_sel,no_samp,no_scale",0.11351098644226265,0.0660525030159822,0.19895994333492162,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8621081326669696,1,accu_dp,10459
"target_enc,mean_imp,max_abs_scale,over_samp,no_sel",0.12909338710279672,0.06984117488708763,0.18056087958721806,0.26642857142857146,0.260614934114202,0.2785714285714286,0.26970354302241495,0.26642857142857135,0.7562140817261926,1,accu_dp,10459
"count_enc,mean_imp,over_samp,no_sel,quant_scale",0.1706959706959707,0.16111825641332417,0.28369514282270236,0.32071428571428573,0.31240657698056806,0.34285714285714286,0.3279766252739226,0.32071428571428573,0.679945054945055,1,accu_dp,10459
"onehot_enc,median_imp,k_best_sel,under_samp,no_scale",0.2172038487827962,0.17059923963550777,0.3313658470614168,0.30666666666666664,0.2943262411347518,0.33666666666666667,0.3161512027491409,0.30666666666666664,0.594682103610675,1,accu_dp,10459
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,1,accu_dp,10459
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.10883590462833104,0.05306134657374449,0.2016755931754064,0.244,0.21065989847715738,0.11142857142857143,0.16397849462365588,0.33238095238095244,0.8675541901348353,2,accu_dp,10459
"target_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",0.10930341280972422,0.060110270291827445,0.19561149513451923,0.24,0.21177944862155385,0.10142857142857142,0.1602136181575433,0.33238095238095244,0.8686073957513768,2,accu_dp,10459
"woe_enc,most_freq_imp,k_best_sel,over_samp,no_scale",0.14311603871437817,0.08469675669747456,0.20336229723801508,0.27,0.25898203592814373,0.2928571428571428,0.2763157894736842,0.2699999999999999,0.7268048086889501,2,accu_dp,10459
"count_enc,mean_imp,no_samp,no_sel,quant_scale",0.08681626928471242,0.0461520055035444,0.17881928058880306,0.28900000000000003,0.25737898465171194,0.10142857142857142,0.18681318681318693,0.414047619047619,0.9006580003209759,2,accu_dp,10459
"woe_enc,median_imp,k_best_sel,no_samp,min_max_scale",0.1172043010752688,0.06708940268596894,0.21176493945526623,0.239,0.21079046424090342,0.10142857142857142,0.15965263861055456,0.33071428571428574,0.8593548387096774,2,accu_dp,10459
"woe_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.16026180458158024,0.10094816498668979,0.3059051754098609,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8086840049112624,2,accu_dp,10459
"target_enc,most_freq_imp,k_best_sel,over_samp,no_scale",0.23125763125763127,0.18841663426355199,0.40456366297016544,0.3292857142857143,0.34214002642007924,0.2885714285714286,0.3164035689773508,0.3292857142857144,0.6245043616177637,2,accu_dp,10459
"woe_enc,median_imp,k_best_sel,no_samp,no_scale",0.11351098644226265,0.0660525030159822,0.19895994333492162,0.238,0.20685279187817263,0.1071428571428571,0.15994623655913975,0.3252380952380952,0.8621081326669696,2,accu_dp,10459
"count_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.0903225806451613,0.05624183690764614,0.18492236911380397,0.29000000000000004,0.26490825688073394,0.0842857142857143,0.18447837150127222,0.42714285714285716,0.8996415770609318,2,accu_dp,10459
