pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.19105898084657744,0.20777037564972328,0.2937195669597741,0.1621571819047326,0.28099880280485723,0.46384389746205845,0.3857393337229691,0.2651541493782784,0.21301036055823774,0,"(0, 20)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.42957520575197494,0.25448793799425495,0.5269352835663959,0.19876291289376358,0.21712574850299404,0.16630531819920924,0.19251435982953502,0.19876291289376347,0.3374681969477218,0,"(0, 20)",20380
"woe_enc,mean_imp,over_samp,no_sel,norm_scale",0.3650341258531463,0.23977546110665598,0.4506803818739621,0.2462378640776699,0.29651615414558197,0.1226941747572815,0.21916180600561674,0.2462378640776699,-1.0,0,"(0, 20)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.4014129442003016,0.2261038081370862,0.470082959192368,0.20329692556634305,0.21495472387392645,0.18284789644012944,0.1992230084636578,0.20329692556634305,0.3609436682655205,0,"(0, 20)",20380
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.4370927490475387,0.41916746302564467,0.6674453062826939,0.24843769927305193,0.2479233226837061,0.24945797729881392,0.24869143367802893,0.24843769927305193,0.29041940485412293,0,"(0, 20)",20380
"target_enc,most_freq_imp,under_samp,k_best_sel,norm_scale",0.09473186865107489,0.7599660729431722,0.7986039249405527,0.3486162479275603,0.2578539371685027,0.5360285677847214,0.42901985403751075,0.3486162479275603,-1.0,0,"(0, 20)",20380
"count_enc,median_imp,norm_scale,under_samp,no_sel",0.12090261282660332,0.7175572519083969,0.7756238965801224,0.28191557199336814,0.2804878048780488,0.28516770820048465,0.2828353912097754,0.28191557199336814,-1.0,0,"(0, 20)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,0,"(0, 20)",20380
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0.1996618876456332,0.20757341844125488,0.30205171848769763,0.16522834065292835,0.3027096360429694,0.44535135824512184,0.3821565563290241,0.2608633813879331,0.2249006713346967,0,"(0, 20)",20380
"onehot_enc,median_imp,k_best_sel,no_samp,norm_scale",0.053198403119487515,0.7854113655640373,0.8187724998426028,0.223211817818863,0.3824374230611407,0.8080601964035199,0.7071414672115197,0.42288123088784413,-1.0,0,"(0, 20)",20380
"woe_enc,median_imp,no_samp,no_sel,quant_scale",0.1996618876456332,0.20757341844125488,0.30205171848769763,0.16522834065292835,0.3027096360429694,0.44535135824512184,0.3821565563290241,0.2608633813879331,0.2249006713346967,1,"(0, 20)",20380
"loo_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.19105898084657744,0.20777037564972328,0.2937195669597741,0.1621571819047326,0.28099880280485723,0.46384389746205845,0.3857393337229691,0.2651541493782784,0.21301036055823774,1,"(0, 20)",20380
"target_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.18693498583660534,0.20504671336093028,0.28850175852680754,0.16363133810386654,0.2810594180170761,0.47379160821323807,0.392341678939617,0.2695212086373634,0.21485864661148216,1,"(0, 20)",20380
"woe_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.3927842179320792,0.21517970076927512,0.4533591901992558,0.2022046925566343,0.21421639038782558,0.18118932038834956,0.19804275045068254,0.2022046925566343,0.37346770432337745,1,"(0, 20)",20380
"target_enc,most_freq_imp,k_best_sel,over_samp,quant_scale",0.39443362758528766,0.20628388670360953,0.4494445013353161,0.20038430420711972,0.21302646363671585,0.17835760517799348,0.1960656256803024,0.20038430420711983,0.37219097029022485,1,"(0, 20)",20380
"woe_enc,most_freq_imp,no_samp,k_best_sel,max_abs_scale",0.19088175040750943,0.21445087897406045,0.2997186457407429,0.1628328368293357,0.2820600858369099,0.4666496620329039,0.3879701448851163,0.26655703166370115,0.21135507368607687,1,"(0, 20)",20380
"ordinal_enc,most_freq_imp,quant_scale,under_samp,no_sel",0.4248451659238667,0.39969734539368396,0.6404244498329456,0.24920290779237342,0.24843290264807472,0.2507333248310164,0.24958487674032437,0.24920290779237342,0.3052652721486529,1,"(0, 20)",20380
"loo_enc,mean_imp,under_samp,k_best_sel,max_abs_scale",0.4291320053155408,0.2522363618909827,0.5268788030494307,0.20003826042596606,0.21798561151079132,0.16821833949751308,0.19386935294481178,0.20003826042596606,0.33723781570857225,1,"(0, 20)",20380
