pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"woe_enc,most_freq_imp,over_samp,quant_scale,k_best_sel",0.10616277866129653,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2325911265050304,0,"(0, 10)",35383
"woe_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",0.10532468976030357,0.0,0.020912815026766,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2306184536485723,0,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.1053001461640437,0.0,0.018189979342610206,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.230518659076534,0,"(0, 10)",35383
"target_enc,mean_imp,no_samp,max_abs_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 10)",35383
"woe_enc,most_freq_imp,min_max_scale,under_samp,no_sel",0.10559094402764269,0.0,0.02034839727593258,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.2309116838251564,0,"(0, 10)",35383
"loo_enc,median_imp,no_scale,no_sel,over_samp",0.09976383265856953,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2164239186123107,0,"(0, 10)",35383
"onehot_enc,most_freq_imp,under_samp,k_best_sel,quant_scale",0.09834354701472992,0.0,0.01616565493052745,0.02580989676041301,0.04908598510494244,0.0,0.025160506680548367,0.025809896760412898,1.21360763502853,0,"(0, 10)",35383
"woe_enc,most_freq_imp,k_best_sel,no_samp,quant_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(0, 10)",35383
"loo_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.10346118183518072,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2257244438307933,0,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",0.1050436791616503,0.0,0.01897402046807163,0.02634389462442155,0.05005072708826508,0.0,0.025667707249392935,0.026343894624421438,1.229980156686477,1,"(0, 10)",35383
"woe_enc,most_freq_imp,min_max_scale,under_samp,no_sel",0.10574201125265809,0.0,0.023715364020515467,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.231701208897771,1,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,quant_scale,under_samp",0.10464988283314702,0.0,0.01776293554357447,0.02687789248843009,0.051013513513513464,0.0,0.026174380308545686,0.026877892488429977,1.2287106310305067,1,"(0, 10)",35383
"woe_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(0, 10)",35383
"onehot_enc,most_freq_imp,under_samp,k_best_sel,quant_scale",0.10847690888025807,0.0,0.025136981522923277,0.025453898184407242,0.04844173441734423,0.0,0.024822079500086858,0.025453898184407242,1.2391537432988016,1,"(0, 10)",35383
"target_enc,mean_imp,no_samp,max_abs_scale,k_best_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(0, 10)",35383
"loo_enc,median_imp,no_scale,no_sel,over_samp",0.10921499470792762,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.240422451693307,1,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,quant_scale,k_best_sel",0.10102879747596677,0.0,0.023245767507765143,0.0275898896404414,0.0522941970310391,0.0,0.02684912523817773,0.02758988964044151,1.219460243303285,1,"(0, 10)",35383
"loo_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.10077022830255111,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.218944475042852,1,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,min_max_scale,no_sel",0.11076862539349425,0.0,0.022572864859083372,0.024919900320398702,0.04747371990505256,0.0,0.02431399791594302,0.024919900320398702,1.2452090592334495,1,"(0, 10)",35383
"loo_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0.102450835457288,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2231719061926734,2,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,no_scale,under_samp",0.11070547078888043,0.0,0.022910496434184774,0.027767888928444284,0.05261382799325465,0.0,0.02701766539660544,0.027767888928444284,1.2435009605471683,2,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,k_best_sel,quant_scale",0.09996529408103871,0.0,0.021948477954249458,0.02580989676041301,0.04908598510494244,0.0,0.025160506680548367,0.025809896760412898,1.2176738480163685,2,"(0, 10)",35383
"onehot_enc,most_freq_imp,under_samp,min_max_scale,no_sel",0.11734943494067579,0.0,0.027973610986828927,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.260806739532116,2,"(0, 10)",35383
"onehot_enc,most_freq_imp,under_samp,k_best_sel,quant_scale",0.09533790149892934,0.0,0.019583015653181116,0.026699893200427205,0.0506928016221696,0.0,0.026005547850207922,0.026699893200427205,1.2058857803468208,2,"(0, 10)",35383
"loo_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.10481063996876538,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2291468142174262,2,"(0, 10)",35383
"loo_enc,median_imp,no_scale,no_sel,over_samp",0.10582449160035368,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2317279767666989,2,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,quant_scale,under_samp",0.1075508309702623,0.0,0.020722462995601793,0.027233891064435745,0.05165428764348412,0.0,0.026511869693294,0.027233891064435745,1.2358179119659385,2,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,min_max_scale,no_sel",0.10452817819174576,0.0,0.019404273966952802,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2286101264378366,2,"(0, 10)",35383
"ordinal_enc,most_freq_imp,k_best_sel,max_abs_scale,under_samp",0.10236551385196258,0.0,0.02650245613276627,0.02580989676041301,0.04908598510494244,0.0,0.025160506680548367,0.025809896760412898,1.2236787770665118,2,"(0, 10)",35383
"woe_enc,most_freq_imp,under_samp,k_best_sel,max_abs_scale",0.10424150208074112,0.0,0.018391419414155473,0.02527589889640447,0.048119281599457775,0.0,0.024652777777777746,0.02527589889640436,1.2285108853482913,3,"(0, 10)",35383
