pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"loo_enc,median_imp,no_sel,norm_scale,no_samp",0.19584055459272098,0.6055045871559633,0.7550772367286129,0.31200897867564537,0.3677685950413223,0.5526315789473684,0.476027397260274,0.35737225577605214,-1.0,0,"(1, 0, 0, 0)",10329
"count_enc,most_freq_imp,over_samp,no_sel,no_scale",0.781267979944656,0.582028529028741,1.2726743030078485,0.18943533697632053,0.18130841121495322,0.20218579234972678,0.19188191881918815,0.18943533697632065,0.17492260061919504,0,"(1, 0, 0, 0)",10329
"woe_enc,median_imp,no_sel,under_samp,min_max_scale",0.8257575757575757,0.6427924558018664,1.4640151355611315,0.20760233918128657,0.20414201183431957,0.21345029239766078,0.20882352941176463,0.20760233918128645,0.15064935064935064,0,"(1, 0, 0, 0)",10329
"ordinal_enc,mean_imp,no_sel,min_max_scale,under_samp",0.8538837491906084,0.7064220183486238,1.5964464234737001,0.21345029239766078,0.2065868263473054,0.22514619883040932,0.21597633136094674,0.21345029239766078,0.14302246910942565,0,"(1, 0, 0, 0)",10329
"onehot_enc,median_imp,over_samp,max_abs_scale,no_sel",0.7785802469135802,0.5531165311653117,1.3173615454103258,0.19763205828779595,0.19927536231884058,0.19489981785063748,0.19709355131698447,0.19763205828779584,0.19085193738773418,0,"(1, 0, 0, 0)",10329
"loo_enc,median_imp,k_best_sel,no_scale,under_samp",0.8220069863448713,0.670315391581683,1.4931195985887178,0.2178362573099415,0.21533923303834812,0.2222222222222222,0.21879588839941266,0.2178362573099416,0.1601232965606749,0,"(1, 0, 0, 0)",10329
"onehot_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.7777777777777778,0.5688073394495413,1.4259501965923986,0.23099415204678364,0.25531914893617025,0.18128654970760238,0.2200557103064067,0.23099415204678364,0.2222222222222222,0,"(1, 0, 0, 0)",10329
"onehot_enc,median_imp,norm_scale,k_best_sel,over_samp",0.3208137715179969,0.45614035087719296,0.6954565901934323,0.3424408014571949,0.3163481953290871,0.4134790528233151,0.3686274509803922,0.3424408014571948,-1.0,0,"(1, 0, 0, 0)",10329
"loo_enc,median_imp,no_samp,k_best_sel,no_scale",0.8770987647506872,0.8085206914202465,1.587010719910275,0.19865319865319864,0.25075528700906347,0.2748538011695907,0.263001485884101,0.21301888601284635,0.06641012836706518,0,"(1, 0, 0, 0)",10329
"onehot_enc,most_freq_imp,min_max_scale,k_best_sel,under_samp",0.8236775818639799,0.6788990825688074,1.5573713047910296,0.23830409356725146,0.24929971988795518,0.216374269005848,0.23319027181688134,0.23830409356725146,0.17632241813602015,0,"(1, 0, 0, 0)",10329
"onehot_enc,median_imp,min_max_scale,k_best_sel,over_samp",0.8034055727554179,0.6235955056179775,1.4953903774128494,0.2295081967213115,0.24352331606217614,0.20218579234972678,0.22340425531914887,0.2295081967213115,0.19659442724458204,1,"(1, 0, 0, 0)",10329
