pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"onehot_enc,mean_imp,no_scale,no_sel,under_samp",0.15493119120062127,0.11044973544973546,0.2332222029073463,0.29666666666666663,0.2896551724137931,0.31333333333333335,0.3016949152542373,0.29666666666666675,0.7094147704209546,0,"(1, 0, 0, 0)",49736
"woe_enc,mean_imp,under_samp,quant_scale,k_best_sel",0.10312075983717778,0.054475744182331365,0.14578656602776102,0.30333333333333334,0.30067567567567566,0.31000000000000005,0.3053691275167786,0.30333333333333323,0.804459691252144,0,"(1, 0, 0, 0)",49736
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",0.12000000000000005,0.04595404595404595,0.18308839438576696,0.30166666666666664,0.3074433656957929,0.2866666666666666,0.2972085385878489,0.30166666666666664,0.7837837837837837,0,"(1, 0, 0, 0)",49736
"count_enc,most_freq_imp,under_samp,min_max_scale,no_sel",0.31650303880317904,0.3288102032496651,0.570704626612939,0.3433333333333334,0.3443708609271523,0.33999999999999997,0.34219269102990035,0.34333333333333327,0.4737660318694132,0,"(1, 0, 0, 0)",49736
"onehot_enc,median_imp,quant_scale,k_best_sel,under_samp",0.02839021443672607,0.03890293717175647,0.04898987698634888,0.31666666666666665,0.31034482758620685,0.33333333333333337,0.32203389830508466,0.31666666666666676,0.9424724602203183,0,"(1, 0, 0, 0)",49736
"loo_enc,most_freq_imp,k_best_sel,over_samp,no_scale",0.17165950097124688,0.12933329345257677,0.2739367520095237,0.3092857142857143,0.30280649926144754,0.32571428571428573,0.31445170660856936,0.3092857142857144,0.6820244283190092,0,"(1, 0, 0, 0)",49736
"target_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",0.1100514258999532,0.06923299334988384,0.19940255000486248,0.246,0.22781774580335734,0.07999999999999996,0.1603650586701434,0.3566666666666667,0.873229576175346,0,"(1, 0, 0, 0)",49736
"count_enc,mean_imp,over_samp,no_scale,k_best_sel",0.19229951471849233,0.19698102673007706,0.3414254711745215,0.35,0.3508522727272727,0.3471428571428572,0.34900284900284906,0.3500000000000001,0.6595294039778933,0,"(1, 0, 0, 0)",49736
"target_enc,mean_imp,no_sel,over_samp,norm_scale",0.3183856502242152,0.5920398009950248,0.8369377601786983,0.4542857142857143,0.43103448275862066,0.6228571428571428,0.5463917525773195,0.4542857142857143,-1.0,0,"(1, 0, 0, 0)",49736
"loo_enc,mean_imp,k_best_sel,norm_scale,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,"(1, 0, 0, 0)",49736
"ordinal_enc,median_imp,quant_scale,k_best_sel,under_samp",0.20352991155910866,0.19431818181818183,0.32756185346427436,0.30333333333333334,0.29655172413793107,0.31999999999999995,0.30847457627118646,0.30333333333333323,0.6282186948853615,1,"(1, 0, 0, 0)",49736
"onehot_enc,median_imp,under_samp,max_abs_scale,no_sel",0.10638512830874924,0.009875344018131782,0.13788341356998346,0.29333333333333333,0.2891156462585034,0.30333333333333334,0.2962962962962963,0.29333333333333333,0.7972660762418174,1,"(1, 0, 0, 0)",49736
"onehot_enc,median_imp,quant_scale,no_sel,under_samp",0.1044131836879793,0.0741450068399453,0.14316849499979928,0.31666666666666665,0.31418918918918914,0.32333333333333336,0.31879194630872487,0.31666666666666665,0.8019076982368243,1,"(1, 0, 0, 0)",49736
