pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"ordinal_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(1, 0, 0, 0)",7332
"ordinal_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.10177809860440423,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2214769341879572,0,"(1, 0, 0, 0)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,"(1, 0, 0, 0)",7332
"onehot_enc,most_freq_imp,no_sel,under_samp,norm_scale",0.699145755472504,0.1680926019124308,0.7172682699056088,0.3447846208615165,0.38132825258573766,0.1908152367390531,0.298781428351072,0.3447846208615165,-1.0,0,"(1, 0, 0, 0)",7332
"woe_enc,mean_imp,over_samp,no_scale,k_best_sel",0.10582449160035368,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2317279767666989,0,"(1, 0, 0, 0)",7332
"onehot_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.10447302490708815,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2282891749657296,0,"(1, 0, 0, 0)",7332
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.11004534346600198,0.0,0.024500888974573184,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2425333062251862,0,"(1, 0, 0, 0)",7332
"count_enc,mean_imp,max_abs_scale,under_samp,k_best_sel",0.10391615700080542,0.0,0.02327120213636559,0.027411890352438628,0.05197435032062103,0.0,0.026680526680526784,0.027411890352438517,1.226693396832971,0,"(1, 0, 0, 0)",7332
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.10379829614912617,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2265779939039636,0,"(1, 0, 0, 0)",7332
"target_enc,mean_imp,no_sel,under_samp,quant_scale",0.1036248701503597,0.0,0.018831544892602234,0.027767888928444284,0.05261382799325465,0.0,0.02701766539660544,0.027767888928444284,1.2257328874506686,0,"(1, 0, 0, 0)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,quant_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(1, 0, 0, 0)",7332
"target_enc,mean_imp,no_sel,under_samp,max_abs_scale",0.10161268907477206,0.0,0.015088701746088902,0.026165895336418665,0.049729364005412724,0.0,0.025498699045967133,0.026165895336418665,1.2214875665086045,1,"(1, 0, 0, 0)",7332
"ordinal_enc,most_freq_imp,no_sel,over_samp,max_abs_scale",0.11023547755024365,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2430584205985273,1,"(1, 0, 0, 0)",7332
"loo_enc,median_imp,no_samp,no_sel,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(1, 0, 0, 0)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,"(1, 0, 0, 0)",7332
