pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"woe_enc,median_imp,no_sel,no_scale,under_samp",0.7755372075791256,0.5608142694018978,1.2272487612873892,0.17982456140350878,0.16918429003021151,0.19590643274853803,0.18276374442793453,0.17982456140350878,0.17471134891579837,0,"(0, 20)",54988
"loo_enc,median_imp,k_best_sel,no_samp,no_scale",0.8770987647506872,0.8085206914202465,1.587010719910275,0.19865319865319864,0.25075528700906347,0.2748538011695907,0.263001485884101,0.21301888601284635,0.06641012836706518,0,"(0, 20)",54988
"loo_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0.8258688837399482,0.5862020797765016,1.4582343684754568,0.192167577413479,0.1938405797101449,0.18943533697632053,0.19164396003633066,0.19216757741347912,0.15951396787527397,0,"(0, 20)",54988
"woe_enc,mean_imp,max_abs_scale,over_samp,k_best_sel",0.8125229494751219,0.6105422772039395,1.4569335402618693,0.2103825136612022,0.21402877697841727,0.20400728597449913,0.20904977375565603,0.2103825136612021,0.17647222502408635,0,"(0, 20)",54988
"loo_enc,mean_imp,no_scale,no_sel,no_samp",0.8365861197275608,0.7632397527267001,1.440827596981211,0.18855218855218858,0.2331288343558282,0.26900584795321636,0.2514970059880238,0.20371968171795607,0.07828757335279272,0,"(0, 20)",54988
"ordinal_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.8262993288118916,0.707012639288105,1.5003794865819615,0.22514619883040932,0.22023809523809523,0.23391812865497075,0.2271386430678466,0.22514619883040932,0.14992227323668703,0,"(0, 20)",54988
"ordinal_enc,mean_imp,min_max_scale,k_best_sel,no_samp",0.8921337027674442,0.8317517817065008,1.6515523515070707,0.20426487093153756,0.25609756097560976,0.2865497076023392,0.27164179104477615,0.2197775860416068,0.05680140515495801,0,"(0, 20)",54988
"ordinal_enc,median_imp,no_samp,no_sel,norm_scale",0.19584055459272098,0.6055045871559633,0.7550772367286129,0.31200897867564537,0.3677685950413223,0.5526315789473684,0.476027397260274,0.35737225577605214,-1.0,0,"(0, 20)",54988
"woe_enc,most_freq_imp,no_sel,quant_scale,under_samp",0.8596059113300493,0.7339449541284404,1.6396688598523461,0.22368421052631582,0.21791044776119406,0.23391812865497075,0.22599704579025115,0.2236842105263157,0.14039408866995073,0,"(0, 20)",54988
"loo_enc,median_imp,no_scale,no_sel,no_samp",0.8316683040987316,0.7540654408000945,1.4193076060422598,0.18630751964085301,0.23006134969325154,0.26608187134502925,0.24850299401197595,0.20134694660147634,0.08047941025703614,1,"(0, 20)",54988
"loo_enc,mean_imp,k_best_sel,no_samp,no_scale",0.8770987647506872,0.8085206914202465,1.587010719910275,0.19865319865319864,0.25075528700906347,0.2748538011695907,0.263001485884101,0.21301888601284635,0.06641012836706518,1,"(0, 20)",54988
"loo_enc,mean_imp,no_scale,no_samp,no_sel",0.8365861197275608,0.7632397527267001,1.440827596981211,0.18855218855218858,0.2331288343558282,0.26900584795321636,0.2514970059880238,0.20371968171795607,0.07828757335279272,1,"(0, 20)",54988
"woe_enc,mean_imp,max_abs_scale,k_best_sel,over_samp",0.7837297207813707,0.5608386868627335,1.3944094371001503,0.2140255009107468,0.22163120567375882,0.20036429872495443,0.21114106019766377,0.2140255009107468,0.20182364842081602,1,"(0, 20)",54988
"woe_enc,mean_imp,max_abs_scale,over_samp,k_best_sel",0.8350097471164781,0.6277963028909969,1.4891448309061914,0.19489981785063748,0.20035778175313057,0.18579234972677594,0.19314079422382668,0.1948998178506376,0.152420213679618,1,"(0, 20)",54988
"loo_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0.8452841760937713,0.6535464845568835,1.5255787732558388,0.20127504553734066,0.1974169741697417,0.20765027322404372,0.20256645279560037,0.20127504553734066,0.14165403752067374,1,"(0, 20)",54988
"ordinal_enc,most_freq_imp,min_max_scale,under_samp,k_best_sel",0.8729589804858622,0.7480017324880892,1.6702990297853866,0.2222222222222222,0.21036585365853655,0.24269005847953218,0.22686567164179117,0.2222222222222222,0.12390087929656275,1,"(0, 20)",54988
"loo_enc,mean_imp,no_scale,no_sel,no_samp",0.8365861197275608,0.7632397527267001,1.440827596981211,0.18855218855218858,0.2331288343558282,0.26900584795321636,0.2514970059880238,0.20371968171795607,0.07828757335279272,1,"(0, 20)",54988
