pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"loo_enc,mean_imp,no_sel,no_scale,over_samp",0.7827496512986768,0.6121848105088329,1.3125646775553665,0.2030965391621129,0.19702602230483268,0.21311475409836067,0.2051517939282428,0.203096539162113,0.1771093409424167,0,"(0, 20)",18302
"onehot_enc,median_imp,max_abs_scale,under_samp,k_best_sel",0.8790931989924433,0.7155963302752294,1.6565685524974516,0.2178362573099415,0.21194029850746265,0.22807017543859653,0.22008862629246673,0.2178362573099416,0.12090680100755667,0,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,0,"(0, 20)",18302
"count_enc,most_freq_imp,no_sel,over_samp,quant_scale",0.8403598578255471,0.674028905539706,1.5757383072491078,0.21948998178506374,0.22597864768683273,0.20765027322404372,0.21692169216921686,0.21948998178506374,0.15782118144322868,0,"(0, 20)",18302
"loo_enc,most_freq_imp,over_samp,min_max_scale,no_sel",0.7914482397086414,0.5608386868627335,1.3685309945550412,0.20036429872495443,0.20036429872495443,0.20036429872495443,0.20036429872495454,0.20036429872495454,0.18646483267158254,0,"(0, 20)",18302
"woe_enc,most_freq_imp,under_samp,quant_scale,no_sel",0.8230576441102757,0.6422018348623854,1.4756235855255153,0.21052631578947367,0.21387283236994215,0.20467836257309946,0.20930232558139528,0.21052631578947367,0.1652262328418912,0,"(0, 20)",18302
"onehot_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.7638752097624922,0.5581912082632716,1.233879717285114,0.192167577413479,0.19047619047619047,0.19489981785063748,0.19269406392694055,0.19216757741347912,0.19488270144751405,0,"(0, 20)",18302
"loo_enc,median_imp,k_best_sel,max_abs_scale,no_samp",0.9222035788009582,0.8721502539670041,1.7192537677371844,0.19753086419753085,0.2422360248447205,0.2865497076023392,0.2650602409638555,0.21431310516728985,0.03796703075248881,0,"(0, 20)",18302
"target_enc,median_imp,no_sel,under_samp,quant_scale",0.8110799929984246,0.6513761467889908,1.4724287783679382,0.22660818713450293,0.23661971830985917,0.20760233918128657,0.22238163558106172,0.22660818713450293,0.17757623087572327,0,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0.8032779571792822,0.5829179678116743,1.4271724787328517,0.2067395264116576,0.21352313167259784,0.19489981785063748,0.20432043204320427,0.2067395264116575,0.18584243166253345,0,"(0, 20)",18302
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0.7932098765432098,0.6222222222222222,1.4811965811965813,0.23588342440801457,0.25171232876712324,0.20400728597449913,0.2285966460723743,0.23588342440801469,0.20679012345679013,1,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.8168036130635598,0.5936385438445455,1.446914897120899,0.1994535519125683,0.19890510948905105,0.20036429872495443,0.1996353691886964,0.1994535519125683,0.16305100634518652,1,"(0, 20)",18302
"target_enc,mean_imp,over_samp,min_max_scale,k_best_sel",0.802142857142857,0.593451507620445,1.4253603395292769,0.20947176684881608,0.21364452423698388,0.20218579234972678,0.20795660036166363,0.20947176684881597,0.18327272727272728,1,"(0, 20)",18302
"woe_enc,most_freq_imp,quant_scale,no_sel,under_samp",0.8424873737373737,0.7021301728550616,1.601084876687814,0.23684210526315785,0.24137931034482762,0.22807017543859653,0.23478260869565226,0.23684210526315796,0.15457713018688626,1,"(0, 20)",18302
"onehot_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.7694527838427947,0.55385232249707,1.2929311449092258,0.1994535519125683,0.2053571428571429,0.18943533697632053,0.19747520288548248,0.1994535519125682,0.19724515945330295,1,"(0, 20)",18302
"loo_enc,mean_imp,no_scale,no_sel,over_samp",0.7815432098765431,0.6060975609756097,1.3230966113079934,0.20582877959927137,0.19699812382739212,0.22040072859744986,0.20887245841035118,0.20582877959927137,0.1744261867501304,1,"(0, 20)",18302
"onehot_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.7736383883377203,0.5721384818640404,1.3176275606864525,0.20582877959927137,0.20475319926873858,0.20765027322404372,0.20620437956204385,0.20582877959927148,0.19029455393091757,1,"(0, 20)",18302
"woe_enc,most_freq_imp,under_samp,quant_scale,no_sel",0.8753117206982544,0.7522935779816514,1.67352645469398,0.22660818713450293,0.21921921921921927,0.23976608187134507,0.22962962962962974,0.22660818713450304,0.12468827930174564,1,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.8064681953549899,0.5952438471991545,1.4050729070282144,0.20036429872495443,0.19926873857404026,0.20218579234972678,0.2007299270072994,0.20036429872495454,0.17148711593371194,1,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,1,"(0, 20)",18302
"woe_enc,most_freq_imp,quant_scale,no_sel,under_samp",0.8560794044665012,0.7155963302752294,1.623759595581352,0.22368421052631582,0.22123893805309736,0.22807017543859653,0.22466960352422916,0.22368421052631582,0.14392059553349876,2,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.832051282051282,0.6069480333046224,1.4585624682523908,0.1885245901639344,0.18795620437956206,0.18943533697632053,0.1886964448495897,0.18852459016393452,0.14792122538293215,2,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,2,"(0, 20)",18302
"loo_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.8003086419753086,0.5390243902439024,1.3697461376323163,0.1876138433515483,0.19099099099099104,0.18214936247723135,0.18659420289855078,0.1876138433515483,0.18150252525252528,2,"(0, 20)",18302
"onehot_enc,mean_imp,no_scale,no_sel,over_samp",0.7726187227074236,0.5829220899389304,1.2220483957319028,0.18488160291438982,0.17602996254681647,0.19854280510018218,0.18744228993536483,0.18488160291438993,0.17515297202797203,2,"(0, 20)",18302
"loo_enc,mean_imp,no_scale,no_sel,over_samp",0.8190678240259894,0.6521955777016506,1.3986343241403971,0.19489981785063748,0.18455743879472697,0.21129326047358832,0.19814814814814818,0.1948998178506376,0.14572337810863992,2,"(0, 20)",18302
"onehot_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.7531933318900195,0.5327868852459017,1.230555166347516,0.19672131147540983,0.20320855614973266,0.18579234972677594,0.1945945945945945,0.19672131147540983,0.21337051552607778,2,"(0, 20)",18302
"onehot_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.7663083417360246,0.5382429335370512,1.2713863333471176,0.19489981785063748,0.19928186714542195,0.1876138433515483,0.19349005424954802,0.1948998178506376,0.19845909082783644,2,"(0, 20)",18302
"woe_enc,median_imp,over_samp,no_scale,k_best_sel",0.7983555421785646,0.6025926151596392,1.3668376294046536,0.1994535519125683,0.19999999999999996,0.19854280510018218,0.1992720655141038,0.1994535519125683,0.1762422360248447,2,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,2,"(0, 20)",18302
"loo_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.8518712459571847,0.6413796245671587,1.5283691782233788,0.1958105646630237,0.18726591760299627,0.20947176684881608,0.1985226223453369,0.19581056466302382,0.13669424067426253,3,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,3,"(0, 20)",18302
"onehot_enc,mean_imp,min_max_scale,no_sel,over_samp",0.7703703703703704,0.5365853658536586,1.2906214532230793,0.1958105646630237,0.1963636363636364,0.19489981785063748,0.19563239308462244,0.1958105646630236,0.19379844961240308,3,"(0, 20)",18302
"target_enc,mean_imp,no_scale,no_sel,over_samp",0.7861535043494607,0.6037738731856378,1.3003550697668342,0.19489981785063748,0.1880819366852886,0.20582877959927137,0.19705340699815832,0.19489981785063748,0.17199110074304474,3,"(0, 20)",18302
"woe_enc,median_imp,no_scale,k_best_sel,over_samp",0.7993253373313344,0.5888406022039423,1.3654312954613022,0.19489981785063748,0.19928186714542195,0.1876138433515483,0.19349005424954802,0.1948998178506376,0.17742806449124432,3,"(0, 20)",18302
"onehot_enc,mean_imp,over_samp,no_scale,no_sel",0.7576029480259733,0.5737151337108938,1.2183020282977883,0.19672131147540983,0.1933701657458563,0.20218579234972678,0.19780219780219777,0.19672131147540983,0.19426698233472955,3,"(0, 20)",18302
"onehot_enc,mean_imp,no_scale,no_sel,over_samp",0.7676980914814067,0.5786652574362072,1.2339359127068623,0.192167577413479,0.18587360594795543,0.20218579234972678,0.19411223551057966,0.192167577413479,0.18533684880443674,3,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,3,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.8303493449781659,0.6051600764912713,1.4567745114390396,0.1912568306010929,0.18899082568807335,0.19489981785063748,0.19195612431444242,0.19125683060109278,0.1530066815144766,3,"(0, 20)",18302
"loo_enc,mean_imp,no_scale,no_sel,over_samp",0.7730804198694107,0.5882431351639563,1.3111776080984292,0.20856102003642984,0.20260223048327142,0.21857923497267762,0.21067157313707452,0.20856102003642984,0.1866168094264968,3,"(0, 20)",18302
"onehot_enc,mean_imp,no_scale,no_sel,over_samp",0.7409374708787624,0.5572751322751323,1.185242843576177,0.20218579234972678,0.19666048237476808,0.21129326047358832,0.20404411764705876,0.20218579234972678,0.20690916345258678,4,"(0, 20)",18302
"onehot_enc,mean_imp,min_max_scale,no_sel,over_samp",0.7735612711124801,0.565518498268635,1.2863162190663557,0.19672131147540983,0.19891500904159132,0.19307832422586524,0.1960072595281307,0.19672131147540972,0.19257314328582145,4,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.8120388588293163,0.5866206896551724,1.4211411075089235,0.19672131147540983,0.19999999999999996,0.1912568306010929,0.19565217391304335,0.19672131147540983,0.17161136548955655,4,"(0, 20)",18302
"loo_enc,mean_imp,no_sel,max_abs_scale,over_samp",0.8361524832984566,0.6220790800639527,1.4779670192852252,0.19398907103825136,0.18773234200743494,0.20400728597449913,0.1959521619135235,0.19398907103825147,0.1451416445919582,4,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.8151342471379435,0.5708948423546565,1.408026846153327,0.1885245901639344,0.18795620437956206,0.18943533697632053,0.1886964448495897,0.18852459016393452,0.16646543125623395,4,"(0, 20)",18302
"woe_enc,median_imp,quant_scale,k_best_sel,over_samp",0.8261538461538461,0.6648351648351648,1.5537240537240535,0.23132969034608375,0.2370766488413547,0.22040072859744986,0.22882882882882882,0.23132969034608364,0.17384615384615384,4,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,4,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,4,"(0, 20)",18302
"target_enc,mean_imp,no_scale,no_sel,over_samp",0.8045859689967467,0.626122248185955,1.3725609946247013,0.19854280510018218,0.18595825426944967,0.21857923497267762,0.20260223048327142,0.19854280510018218,0.15277468241586806,4,"(0, 20)",18302
"woe_enc,median_imp,no_scale,k_best_sel,over_samp",0.7807803394117546,0.5344690603514133,1.3067862493352689,0.18943533697632053,0.199294532627866,0.1730418943533698,0.18637992831541217,0.18943533697632065,0.19806985455451834,4,"(0, 20)",18302
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.8209948144104804,0.6114829436802172,1.4239235894541964,0.19307832422586524,0.18738404452690172,0.20218579234972678,0.19485294117647067,0.19307832422586524,0.15311796171171171,5,"(0, 20)",18302
"woe_enc,mean_imp,no_scale,no_sel,no_samp",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,5,"(0, 20)",18302
"target_enc,mean_imp,over_samp,max_abs_scale,no_sel",0.8271666125476389,0.6034071810542398,1.455021616002008,0.19398907103825136,0.19003690036900367,0.20036429872495443,0.19523373052245652,0.19398907103825147,0.15424537368724553,5,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.8221119216759918,0.5873969991390973,1.4368746819501133,0.1912568306010929,0.1901279707495429,0.19307832422586524,0.19160583941605835,0.1912568306010929,0.15949631273841558,5,"(0, 20)",18302
"onehot_enc,mean_imp,no_scale,no_sel,over_samp",0.7826295471165456,0.6250117565915291,1.2781456597254321,0.19489981785063748,0.1880819366852886,0.20582877959927137,0.19705340699815832,0.19489981785063748,0.16890486166293434,5,"(0, 20)",18302
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0.7724458204334366,0.550561797752809,1.407399404590416,0.22404371584699456,0.24707846410684475,0.17850637522768675,0.2142857142857144,0.22404371584699456,0.22755417956656346,5,"(0, 20)",18302
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.823002792833567,0.6990195692404615,1.3663984866193788,0.17845117845117842,0.22356495468277948,0.2485380116959064,0.23625557206537884,0.1916642699645288,0.09006029243049284,5,"(0, 20)",18302
"ordinal_enc,mean_imp,no_samp,no_scale,no_sel",0.8108269215909216,0.7925345513249596,1.4406826994731077,0.2098765432098766,0.25856697819314645,0.30409356725146197,0.28205128205128205,0.227638769053782,0.08417390870665685,5,"(0, 20)",18302
"target_enc,mean_imp,max_abs_scale,no_sel,no_samp",0.8912450739052203,0.8311611607670197,1.6020538483263738,0.18855218855218858,0.22812500000000002,0.2777777777777778,0.2537764350453172,0.2053734061930783,0.048126009502587865,5,"(0, 20)",18302
