pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"count_enc,median_imp,no_scale,under_samp,k_best_sel",0.1112291141361168,0.0007132737489545795,0.025319293891706403,0.027767888928444284,0.05200945626477538,0.0007119971520114232,0.027036395147313708,0.027767888928444284,1.245244748182063,0,accu_dp,88697
"count_enc,median_imp,norm_scale,over_samp,no_sel",0.536903690369037,0.2785774767146486,0.606147121287175,0.2966101694915254,0.2870485678704857,0.3190603627713351,0.30342205323193916,0.2966101694915255,-1.0,0,accu_dp,88697
"count_enc,mean_imp,no_scale,no_samp,no_sel",0.10466247529684969,0.0007132737489545795,0.022079641432703086,0.029650032404407,0.06057563587684067,0.0007119971520114232,0.03156805244091776,0.027266495156439863,1.2521250693577033,0,accu_dp,88697
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0.10794286684974946,0.0,0.021925297612348862,0.026699893200427205,0.0506928016221696,0.0,0.026005547850207922,0.026699893200427205,1.2370999387451145,0,accu_dp,88697
"count_enc,mean_imp,no_sel,quant_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,88697
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.10447302490708815,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2282891749657296,0,accu_dp,88697
"target_enc,mean_imp,no_sel,min_max_scale,over_samp",0.10379829614912617,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2265779939039636,0,accu_dp,88697
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,88697
"target_enc,most_freq_imp,norm_scale,over_samp,no_sel",0.6966569441328248,0.1705263157894737,0.7156752110824611,0.34374070770145704,0.3801596351197264,0.19179304192685098,0.298399586990191,0.34374070770145704,-1.0,0,accu_dp,88697
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,0,accu_dp,88697
"ordinal_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.10844216523442979,0.0,0.020133639157150697,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.238422497235975,1,accu_dp,88697
"count_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,accu_dp,88697
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0.1055474353309086,0.0,0.018317613267063798,0.025631897472410126,0.048763968845242145,0.0,0.024991322457480036,0.025631897472410126,1.2315942569457394,1,accu_dp,88697
"count_enc,median_imp,no_scale,under_samp,k_best_sel",0.10958576537211556,0.0,0.01764313323509941,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2412654350531254,1,accu_dp,88697
"loo_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,accu_dp,88697
"onehot_enc,median_imp,over_samp,no_sel,no_scale",0.09976383265856953,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2164239186123107,1,accu_dp,88697
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.10346118183518072,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2257244438307933,1,accu_dp,88697
"target_enc,mean_imp,no_sel,min_max_scale,over_samp",0.10582449160035368,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.2317279767666989,1,accu_dp,88697
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,accu_dp,88697
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,1,accu_dp,88697
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0.1037550809546518,0.0,0.02062237682506287,0.02652189391242432,0.05037187288708589,0.0,0.025836656840645067,0.02652189391242432,1.2267018531841525,2,accu_dp,88697
"ordinal_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.1077553293987995,0.0,0.01788891635076592,0.02580989676041301,0.04908598510494244,0.0,0.025160506680548367,0.025809896760412898,1.237036838919992,2,accu_dp,88697
"count_enc,mean_imp,under_samp,k_best_sel,min_max_scale",0.10696454537192718,0.0,0.028245385724080994,0.02705589177643286,0.051334008780817286,0.0,0.026343154246100564,0.027055891776432972,1.2345517557052248,2,accu_dp,88697
"ordinal_enc,median_imp,no_scale,under_samp,k_best_sel",0.09965219290900779,0.0,0.014928177628461901,0.026699893200427205,0.0506928016221696,0.0,0.026005547850207922,0.026699893200427205,1.21639089530414,2,accu_dp,88697
"onehot_enc,median_imp,under_samp,no_sel,no_scale",0.09587123483226262,0.0,0.02071744560213177,0.02705589177643286,0.051334008780817286,0.0,0.026343154246100564,0.027055891776432972,1.2070375337186896,2,accu_dp,88697
"ordinal_enc,mean_imp,over_samp,k_best_sel,min_max_scale",0.10717865375511565,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.235188921456804,2,accu_dp,88697
"loo_enc,median_imp,over_samp,no_sel,no_scale",0.10717865375511565,0.0,0.021366367683748506,0.026910496580434096,0.05107223476297973,0.0,0.026205298972057367,0.026910496580434207,1.235188921456804,2,accu_dp,88697
"count_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.10443272475148435,0.0,0.021366367683748506,0.029325988334413466,0.060535117056856214,0.0,0.031212277978961867,0.026910496580434207,1.2512837759180453,2,accu_dp,88697
