pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,opt_metric,seed
"loo_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",0.32186732186732187,0.43119266055045874,0.6627362847115326,0.3377192982456141,0.31438127090301005,0.4005847953216374,0.36037441497659894,0.337719298245614,-1.0,0,"(1, 0, 0, 0)",4208
"woe_enc,most_freq_imp,k_best_sel,under_samp,min_max_scale",0.8248121096644438,0.6055045871559633,1.4963592225254696,0.20467836257309946,0.2114285714285714,0.19298245614035092,0.20231213872832376,0.20467836257309946,0.172252615923939,0,"(1, 0, 0, 0)",4208
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.902250825155372,0.8495097846202307,1.6633749318187112,0.19865319865319864,0.24615384615384617,0.283625730994152,0.265367316341829,0.2146726104879686,0.04930617752084957,0,"(1, 0, 0, 0)",4208
"target_enc,median_imp,under_samp,quant_scale,k_best_sel",0.8472546548822291,0.725361263141316,1.609470852182412,0.23245614035087714,0.228486646884273,0.23976608187134507,0.23416789396170834,0.23245614035087714,0.1436676166726042,0,"(1, 0, 0, 0)",4208
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.7954464285714287,0.579737700991107,1.3912286791487518,0.20491803278688525,0.20758122743682306,0.20036429872495443,0.20398912058023566,0.20491803278688514,0.18453089244851256,0,"(1, 0, 0, 0)",4208
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,0,"(1, 0, 0, 0)",4208
"count_enc,median_imp,quant_scale,no_samp,k_best_sel",0.8550872622503836,0.8458085600661496,1.5438142580718477,0.20314253647586977,0.24922118380062308,0.29532163742690054,0.27300150829562597,0.2205205637043428,0.06446898833930156,0,"(1, 0, 0, 0)",4208
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.868107606883838,0.7944639130605977,1.5117003802970648,0.18181818181818177,0.22049689440993792,0.26608187134502925,0.24397590361445787,0.19770395935193175,0.06004900496025817,0,"(1, 0, 0, 0)",4208
"loo_enc,median_imp,min_max_scale,no_samp,no_sel",0.8762101358884633,0.8128125369138087,1.552603610038215,0.1874298540965208,0.22910216718266252,0.27192982456140347,0.2511278195488722,0.20336017639727733,0.05777403195555661,0,"(1, 0, 0, 0)",4208
"onehot_enc,median_imp,no_sel,over_samp,no_scale",0.7806676807736188,0.6089642065251821,1.2518891827834917,0.1876138433515483,0.18299445471349352,0.19489981785063748,0.18899082568807335,0.18761384335154818,0.17131858942937053,0,"(1, 0, 0, 0)",4208
"target_enc,median_imp,k_best_sel,under_samp,quant_scale",0.8575,0.7064220183486238,1.6205113654276615,0.22368421052631582,0.22287390029325516,0.22514619883040932,0.22401171303074663,0.22368421052631582,0.1425,1,"(1, 0, 0, 0)",4208
"target_enc,most_freq_imp,no_samp,min_max_scale,no_sel",0.868107606883838,0.7944639130605977,1.5117003802970648,0.18181818181818177,0.22049689440993792,0.26608187134502925,0.24397590361445787,0.19770395935193175,0.06004900496025817,1,"(1, 0, 0, 0)",4208
