pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,reps,seed
"loo_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.10664936831630789,0.08061749571183535,0.15876726275155867,0.32499999999999996,0.3311897106109325,0.30666666666666664,0.3191489361702128,0.32499999999999996,0.8072659397691835,0,accu_dp,51857
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.17919157916481804,0.1562827146830975,0.31173918114203525,0.3371428571428572,0.3421052631578947,0.3214285714285714,0.33192686357243306,0.3371428571428572,0.6872352107251436,0,accu_dp,51857
"count_enc,mean_imp,norm_scale,no_sel,no_samp",1.0,0.0,1.0,0.29900000000000004,0.2992992992992993,0.0,0.17598587404355504,0.4983333333333333,-1.0,0,accu_dp,51857
"count_enc,most_freq_imp,under_samp,norm_scale,no_sel",0.47474747474747475,0.449438202247191,0.8622822389444387,0.3666666666666667,0.3675496688741722,0.3633333333333333,0.36544850498338866,0.3666666666666666,-1.0,0,accu_dp,51857
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.12477895667550842,0.06880427521710086,0.15712683396974378,0.26857142857142857,0.26106194690265483,0.28428571428571425,0.2728592162554426,0.26857142857142857,0.7626156433978133,0,accu_dp,51857
"target_enc,median_imp,k_best_sel,norm_scale,no_samp",1.0,0.0,1.0,0.30000000000000004,0.30000000000000004,0.0,0.17647058823529416,0.5,-1.0,0,accu_dp,51857
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.11916783543712017,0.07392895243222765,0.21207199484540784,0.249,0.21052631578947367,0.12142857142857144,0.16835699797160242,0.33404761904761904,0.853950610210279,0,accu_dp,51857
"target_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.12010285179990643,0.08097787615031057,0.21513417568439006,0.255,0.22152690863579472,0.11142857142857143,0.17011340893929283,0.35071428571428576,0.8563761390954325,0,accu_dp,51857
"count_enc,most_freq_imp,k_best_sel,no_samp,no_scale",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,0,accu_dp,51857
"woe_enc,mean_imp,no_sel,min_max_scale,over_samp",0.11552626477999606,0.06590295017896491,0.1355666756434916,0.25142857142857145,0.2410714285714286,0.27142857142857146,0.2565597667638484,0.25142857142857133,0.7770295548073327,0,accu_dp,51857
"count_enc,mean_imp,no_sel,norm_scale,no_samp",1.0,0.0,1.0,0.29900000000000004,0.2992992992992993,0.0,0.17598587404355504,0.4983333333333333,-1.0,1,accu_dp,51857
"woe_enc,mean_imp,min_max_scale,no_sel,over_samp",0.09282965614405642,0.03598241258636675,0.10709352369747788,0.25928571428571423,0.25256975036710716,0.2728571428571429,0.2628530050687907,0.25928571428571434,0.8202135843250826,1,accu_dp,51857
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.11916783543712017,0.07392895243222765,0.21207199484540784,0.249,0.21052631578947367,0.12142857142857144,0.16835699797160242,0.33404761904761904,0.853950610210279,1,accu_dp,51857
"target_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.12010285179990643,0.08097787615031057,0.21513417568439006,0.255,0.22152690863579472,0.11142857142857143,0.17011340893929283,0.35071428571428576,0.8563761390954325,1,accu_dp,51857
"loo_enc,most_freq_imp,under_samp,k_best_sel,no_scale",0.32785877955426973,0.3393376594316402,0.6021264581251413,0.3433333333333334,0.35843373493975905,0.29000000000000004,0.32594936708860767,0.3433333333333334,0.5015083983728761,1,accu_dp,51857
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.12166810372801529,0.05387890208277252,0.15480028178079888,0.26142857142857145,0.2522255192878339,0.28,0.26637554585152845,0.26142857142857145,0.7665756543548057,1,accu_dp,51857
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.1951807452322013,0.17010139682349773,0.3295642034742957,0.3242857142857143,0.3180473372781065,0.3414285714285714,0.3299418604651163,0.3242857142857143,0.6429897825073133,1,accu_dp,51857
"woe_enc,mean_imp,no_sel,min_max_scale,over_samp",0.09485380116959063,0.05001046869859119,0.10959247744310363,0.245,0.23555555555555552,0.2628571428571429,0.24945454545454537,0.24499999999999988,0.8149669176363222,1,accu_dp,51857
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.12585489146595302,0.06984117488708763,0.17211039718274748,0.2757142857142857,0.2744252873563219,0.2785714285714286,0.27650429799426934,0.2757142857142857,0.7661279182207488,1,accu_dp,51857
"count_enc,mean_imp,norm_scale,no_sel,no_samp",1.0,0.0,1.0,0.29900000000000004,0.2992992992992993,0.0,0.17598587404355504,0.4983333333333333,-1.0,1,accu_dp,51857
"onehot_enc,mean_imp,no_scale,over_samp,no_sel",0.12934472934472935,0.06687005852501027,0.17336347330556182,0.25642857142857145,0.24665676077265974,0.2757142857142857,0.26147123088128177,0.25642857142857145,0.752569293055123,2,accu_dp,51857
"onehot_enc,median_imp,no_samp,quant_scale,no_sel",0.11949509116409529,0.08685031755052393,0.20140913401625232,0.254,0.21262886597938147,0.1271428571428571,0.17208672086720866,0.33857142857142863,0.8530274279799898,2,accu_dp,51857
"woe_enc,mean_imp,k_best_sel,no_samp,quant_scale",0.12800374006545112,0.0879570085444521,0.23128762000513703,0.254,0.22055137844611528,0.11142857142857143,0.1695594125500668,0.34904761904761905,0.847192767049894,2,accu_dp,51857
"target_enc,mean_imp,min_max_scale,no_sel,over_samp",0.11664695308789153,0.026101955154089307,0.14421038111194626,0.25071428571428567,0.24599708879184867,0.26,0.2530641672674838,0.2507142857142858,0.7793039647577092,2,accu_dp,51857
"woe_enc,mean_imp,min_max_scale,no_sel,over_samp",0.15581887994565202,0.08290212265326677,0.2052644801599367,0.2471428571428571,0.23816568047337283,0.26428571428571423,0.251453488372093,0.2471428571428571,0.7086592885986105,2,accu_dp,51857
"count_enc,mean_imp,no_scale,no_sel,over_samp",0.13307198390538777,0.10321139792021855,0.2181250556910192,0.33285714285714285,0.32537313432835824,0.3542857142857143,0.3401459854014598,0.33285714285714285,0.7445660510146078,2,accu_dp,51857
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.1508015113165328,0.08476654802141598,0.20378636447486764,0.27,0.26392961876832843,0.2828571428571428,0.27351664254703323,0.27,0.7194670488083661,2,accu_dp,51857
"target_enc,mean_imp,quant_scale,over_samp,no_sel",0.09281181996802751,0.06085803447691407,0.11531525305791046,0.25928571428571423,0.2488822652757079,0.28,0.2647702407002188,0.25928571428571434,0.8176295578772573,2,accu_dp,51857
"woe_enc,mean_imp,no_sel,min_max_scale,over_samp",0.13933020183721567,0.06790695819499698,0.17082984376713625,0.25071428571428567,0.2407132243684993,0.27,0.25564457392571016,0.2507142857142858,0.7358117761498009,2,accu_dp,51857
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.11916783543712017,0.07392895243222765,0.21207199484540784,0.249,0.21052631578947367,0.12142857142857144,0.16835699797160242,0.33404761904761904,0.853950610210279,2,accu_dp,51857
"onehot_enc,mean_imp,no_scale,no_sel,over_samp",0.11173844537815131,0.07481629926519706,0.15164106622589987,0.26,0.25,0.28,0.26530612244897955,0.26,0.7833503054989815,3,accu_dp,51857
"woe_enc,mean_imp,min_max_scale,over_samp,no_sel",0.13189488551888195,0.054915801752759286,0.17445755103674254,0.25357142857142856,0.2429210134128167,0.27428571428571424,0.2589350838803792,0.25357142857142856,0.7474467100814918,3,accu_dp,51857
