pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"loo_enc,most_freq_imp,norm_scale,k_best_sel,under_samp",0.32186732186732187,0.43119266055045874,0.6627362847115326,0.3377192982456141,0.31438127090301005,0.4005847953216374,0.36037441497659894,0.337719298245614,-1.0,0,"(0, 10)",4208
"woe_enc,most_freq_imp,k_best_sel,under_samp,min_max_scale",0.8248121096644438,0.6055045871559633,1.4963592225254696,0.20467836257309946,0.2114285714285714,0.19298245614035092,0.20231213872832376,0.20467836257309946,0.172252615923939,0,"(0, 10)",4208
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.902250825155372,0.8495097846202307,1.6633749318187112,0.19865319865319864,0.24615384615384617,0.283625730994152,0.265367316341829,0.2146726104879686,0.04930617752084957,0,"(0, 10)",4208
"target_enc,median_imp,under_samp,quant_scale,k_best_sel",0.8472546548822291,0.725361263141316,1.609470852182412,0.23245614035087714,0.228486646884273,0.23976608187134507,0.23416789396170834,0.23245614035087714,0.1436676166726042,0,"(0, 10)",4208
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.7954464285714287,0.579737700991107,1.3912286791487518,0.20491803278688525,0.20758122743682306,0.20036429872495443,0.20398912058023566,0.20491803278688514,0.18453089244851256,0,"(0, 10)",4208
"ordinal_enc,median_imp,no_samp,k_best_sel,norm_scale",0.1923743500866551,0.6055045871559633,0.7508037324551087,0.3108866442199776,0.36401673640167365,0.5555555555555556,0.476764199655766,0.3570127504553734,-1.0,0,"(0, 10)",4208
"count_enc,median_imp,quant_scale,no_samp,k_best_sel",0.8550872622503836,0.8458085600661496,1.5438142580718477,0.20314253647586977,0.24922118380062308,0.29532163742690054,0.27300150829562597,0.2205205637043428,0.06446898833930156,0,"(0, 10)",4208
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.868107606883838,0.7944639130605977,1.5117003802970648,0.18181818181818177,0.22049689440993792,0.26608187134502925,0.24397590361445787,0.19770395935193175,0.06004900496025817,0,"(0, 10)",4208
"loo_enc,median_imp,min_max_scale,no_samp,no_sel",0.8762101358884633,0.8128125369138087,1.552603610038215,0.1874298540965208,0.22910216718266252,0.27192982456140347,0.2511278195488722,0.20336017639727733,0.05777403195555661,0,"(0, 10)",4208
"onehot_enc,median_imp,no_sel,over_samp,no_scale",0.7806676807736188,0.6089642065251821,1.2518891827834917,0.1876138433515483,0.18299445471349352,0.19489981785063748,0.18899082568807335,0.18761384335154818,0.17131858942937053,0,"(0, 10)",4208
"woe_enc,most_freq_imp,under_samp,min_max_scale,k_best_sel",0.799330985915493,0.6060952080954444,1.3956646441172758,0.20614035087719296,0.20869565217391306,0.20175438596491224,0.205240174672489,0.20614035087719296,0.1775,1,"(0, 10)",4208
"target_enc,median_imp,k_best_sel,under_samp,quant_scale",0.8461152882205514,0.6837815490018506,1.5941263765880576,0.22514619883040932,0.2267441860465116,0.2222222222222222,0.22448979591836726,0.22514619883040943,0.15090543259557343,1,"(0, 10)",4208
"woe_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0.8469366197183099,0.6880733944954128,1.550212064396363,0.21345029239766078,0.2100591715976331,0.2192982456140351,0.21470588235294108,0.21345029239766078,0.14402135231316723,1,"(0, 10)",4208
"loo_enc,median_imp,min_max_scale,no_samp,k_best_sel",0.903983927408405,0.8495097846202307,1.6655116839554633,0.19753086419753085,0.24382716049382713,0.283625730994152,0.2642642642642641,0.21376186367558248,0.04748002279785514,1,"(0, 10)",4208
"onehot_enc,median_imp,no_sel,over_samp,no_scale",0.7769495353970943,0.6139511572808457,1.271358564688253,0.19854280510018218,0.18714555765595464,0.21675774134790526,0.2022263450834879,0.19854280510018207,0.17186320109439124,1,"(0, 10)",4208
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",0.868107606883838,0.7944639130605977,1.5117003802970648,0.18181818181818177,0.22049689440993792,0.26608187134502925,0.24397590361445787,0.19770395935193175,0.06004900496025817,1,"(0, 10)",4208
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.8082882439744221,0.5640459770114942,1.4151855781510954,0.19489981785063748,0.19819819819819817,0.18943533697632053,0.1938405797101449,0.19489981785063748,0.17358870122794517,1,"(0, 10)",4208
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",0.902250825155372,0.8495097846202307,1.6633749318187112,0.19865319865319864,0.24615384615384617,0.283625730994152,0.265367316341829,0.2146726104879686,0.04930617752084957,1,"(0, 10)",4208
"woe_enc,most_freq_imp,k_best_sel,under_samp,min_max_scale",0.8084154929577465,0.5736898058825846,1.4289556235498577,0.20029239766081874,0.20797720797720798,0.1871345029239766,0.1976911976911978,0.20029239766081874,0.18003571428571427,1,"(0, 10)",4208
"loo_enc,median_imp,min_max_scale,no_samp,no_sel",0.8762101358884633,0.8128125369138087,1.552603610038215,0.1874298540965208,0.22910216718266252,0.27192982456140347,0.2511278195488722,0.20336017639727733,0.05777403195555661,1,"(0, 10)",4208
"woe_enc,most_freq_imp,no_samp,min_max_scale,k_best_sel",0.8973330095265429,0.835453006260582,1.6267635475711233,0.19191919191919193,0.2369230769230769,0.2748538011695907,0.2563718140929534,0.2075544051385294,0.051304494978671754,2,"(0, 10)",4208
